Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5407.9 at 2014-06-12T16:44:06. Report at Thursday, June 12, 2014. Processed Friday at 2014-06-13T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $33.83,
ANZVRE,32.00,26/06/14,4:1,.56,.565,.565,,,,
ANZVRF,34.00,24/07/14,4:1,.355,.36,,,,,
ANZWOE,34.00,25/09/14,4:1,.48,.485,.47,,,,
ANZWOF,36.00,25/09/14,4:1,.265,.27,.22,,,,
,
BHP Billiton Last Sale Price $35.71,
BHPVRE,40.00,26/06/14,4:1,.001,,.002,,,,
BHPVRF,40.00,24/07/14,4:1,.155,.16,,,,,
BHPWOA,37.00,25/09/14,4:1,.425,.43,.84,,,,
BHPWOB,39.00,25/09/14,4:1,.26,.265,.265,,1000,,
BHPWOC,41.00,25/09/14,4:1,.15,.155,.195,,,,
,
C'wlth Bank of Aust Last Sale Price $81.88,
CBAVRE,80.00,26/06/14,4:1,.80,.81,.84,,,,
CBAVRF,80.00,24/07/14,4:1,1.17,1.18,,,,,
CBAWOE,77.00,25/09/14,5:1,1.27,1.275,1.06,,,,
CBAWOF,80.00,25/09/14,5:1,.94,.945,,,,,
,
Fortescue Metals Grp Last Sale Price $4.33,
FMGVRA,6.00,26/06/14,2:1,.001,.001,.001,-2.9,300,,
FMGVRF,6.00,24/07/14,2:1,.01,.03,,,,,
FMGWOE,5.25,25/09/14,3:1,.077,.082,.14,,,,
FMGWOF,5.75,25/09/14,3:1,.046,.051,.07,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,0.01,17/06/16,1:1,37.31,37.32,37.16,,,,
FX1WUA,0.01,10/03/22,1:1,37.31,37.32,37.195,,200,,
,
Fox Inc Nasdaq ClassA,
FX2WUA,0.01,10/03/22,1:1,38.49,38.50,,,,,
,
Macquarie Grp Last Sale Price $60.45,
MQGWOE,57.00,25/09/14,4:1,1.575,1.58,,,,,
MQGWOF,60.00,25/09/14,4:1,1.155,1.16,1.225,,,,
,
National Aust Bank Last Sale Price $33.33,
NABVRE,36.00,26/06/14,4:1,.023,.03,.039,,,,
NABVRF,38.00,24/07/14,4:1,.048,.049,,,,,
NABWOE,35.00,25/09/14,4:1,.35,.355,.48,,,,
NABWOF,37.00,25/09/14,4:1,.19,.195,.26,,,,
,
Newcrest Min Last Sale Price $9.71,
NCMVRG,11.00,26/06/14,4:1,.016,.03,.021,,,,
NCMVRD,13.00,24/07/14,4:1,.018,.03,.13,,,,
NCMWOE,11.00,25/09/14,4:1,.20,.205,,,,,
NCMWOF,12.00,25/09/14,4:1,.135,.14,.23,,,,
,
QBE Insurance Grp Last Sale Price $10.98,
QBEWOE,12.50,25/09/14,4:1,.10,.105,,,,,
QBEWOF,13.50,25/09/14,4:1,.052,.057,,,,,
,
Rio Tinto Last Sale Price $58.72,
RIOVRA,70.00,26/06/14,6:1,.001,.03,.028,,,,
