Warrants Market - Daily,,,,,,,,,,,,
XAO 4559.7 at 16:39 4/8/2010  Report at 19:05 Wednesday 4/8/2010. Processed 19:26 Wednesday 4/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.38,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.09,0.095,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.023,0.028,0.03,-,-,,,,
AMPWOC,5.75,25/11/10,3:1,0.073,0.078,-,-,-,,,,
AMPWOD,6.25,25/11/10,3:1,0.038,0.043,-,-,-,,,,
ANZ Banking Grp Last Sale Price $23.14,,,,,,,,,,,,
ANZVZE,24.00,25/08/10,4:1,0.135,0.16,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.865,0.87,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.455,0.46,0.415,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.39,0.395,0.41,-2.5,200,,,,
ANZVMD,24.00,23/09/10,4:1,0.17,0.175,-,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.145,0.17,0.155,-14.5,200,,,,
ANZWOH,24.50,23/09/10,4:1,0.15,0.155,0.15,-2,1450,,,,
ANZWMH,26.00,23/09/10,4:1,0.037,0.04,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.05,0.055,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.004,-,0.007,-,-,,,,
ANZWOJ,22.00,25/11/10,4:1,0.52,0.525,-,-,-,,,,
ANZWOK,23.50,25/11/10,4:1,0.32,0.325,-,-,-,,,,
ANZWOL,25.00,25/11/10,4:1,0.175,0.18,-,-,-,,,,
ANZWOM,26.50,25/11/10,4:1,0.085,0.09,-,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,1.025,1.03,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.685,0.69,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.425,0.43,0.47,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.24,0.245,0.24,6.5,200,,,,
ASX Ltd Last Sale Price $29.58,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.039,0.042,0.086,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.001,-,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.21,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $40.68,,,,,,,,,,,,
BHPVZG,40.00,25/08/10,4:1,0.525,0.55,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,1.435,1.445,1.405,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.875,0.88,0.815,-,-,,,,
BHPWOE,39.50,26/08/10,4:1,0.48,0.485,0.58,-,-,,,,
BHPWOF,41.00,26/08/10,4:1,0.28,0.285,0.365,-,-,,,,
BHPWON,43.00,26/08/10,4:1,0.115,0.12,0.15,-,-,,,,
BHPWOO,45.00,26/08/10,4:1,0.045,0.05,0.058,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.017,0.022,0.02,-,-,,,,
BHPUMH,34.00,23/09/10,4:1,1.725,1.73,1.69,-,-,,,,
