Warrants Market - Daily,,,,,,,,,,,,
XAO 4741.0 at 16:47 25/11/2009  Report at 19:05 Wednesday 25/11/2009. Processed 19:40 Wednesday 25/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.26,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.001,-,0.064,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.079,0.099,0.115,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.023,0.045,0.044,0.2,500,,,,
AMPWOA,6.00,25/02/10,3:1,0.18,0.20,0.18,-3.5,250,,,,
AMPWOB,6.75,25/02/10,3:1,0.075,0.091,0.09,-0.2,500,,,,
ANZ Banking Grp Last Sale Price $22.20,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.75,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.11,0.03,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.063,-,0.31,-,-
ANZWZC,25.00,26/11/09,4:1,0.001,-,0.041,-,-
ANZWOG,17.00,17/12/09,4:1,1.32,1.345,1.50,-,-
ANZWOI,21.00,17/12/09,4:1,0.375,0.39,0.385,5.5,300
ANZWOH,23.00,17/12/09,4:1,0.089,0.099,0.082,-,-
ANZWZE,24.00,17/12/09,4:1,0.07,0.079,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.034,0.043,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.115,0.14,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.19,0.20,0.195,1.5,465
ANZWOL,26.50,25/02/10,4:1,0.081,0.086,0.145,-,-
ANZWOJ,28.50,25/02/10,4:1,0.04,0.045,0.038,-,-
ANZVMA,22.00,25/03/10,3:1,0.755,0.765,0.71,-3.5,200
ANZVMB,24.00,25/03/10,3:1,0.445,0.455,-,-,-
ANZVME,26.00,29/04/10,3:1,0.33,0.34,0.315,1,160
ASX Ltd Last Sale Price $32.92,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.001,-,0.05,-,-
ASXWMD,40.00,26/11/09,4:1,0.001,-,0.245,-,-
ASXVMA,33.00,25/03/10,4:1,0.655,0.665,0.68,-,-
ASXVMB,35.00,25/03/10,4:1,0.435,0.445,-,-,-
ASXVME,37.00,29/04/10,4:1,0.36,0.37,-,-,-
Billabong Intl Last Sale Price $10.10,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.001,-,0.145,-,-
BHP Billiton Ltd Last Sale Price $41.19,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,1.045,-,0.77,-,-
BHPVZK,38.00,26/11/09,4:1,0.79,-,0.88,-,-
BHPVZL,40.00,26/11/09,4:1,0.33,-,-,-,-
BHPWME,40.00,26/11/09,4:1,0.305,-,0.31,-,-
BHPWMF,42.00,26/11/09,4:1,0.02,0.01,0.01,-13,100
BHPVZN,34.00,17/12/09,4:1,1.865,1.895,-,-,-
BHPWON,35.00,17/12/09,4:1,1.585,1.595,1.535,-,-
BHPVZM,36.00,17/12/09,4:1,1.44,1.47,-,-,-
BHPWOO,37.50,17/12/09,4:1,1.00,1.005,0.925,10,30
BHPVOA,40.00,17/12/09,4:1,0.495,0.50,0.47,10,1190
BHPVOB,42.50,17/12/09,4:1,0.18,0.19,0.14,2,1200
BHPWZA,40.00,28/01/10,4:1,1.11,1.14,-,-,-
BHPVZO,44.00,28/01/10,4:1,0.68,0.71,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.39,1.395,1.065,-,-
BHPWOD,39.00,25/02/10,4:1,1.01,1.015,0.885,-,-
BHPWOE,41.00,25/02/10,4:1,0.73,0.735,0.685,-,-
BHPWOF,43.00,25/02/10,4:1,0.525,0.53,0.50,1.5,100
BHPVOC,45.00,25/02/10,4:1,0.355,0.36,0.295,-,-
BHPVMA,37.00,25/03/10,4:1,1.585,1.59,-,-,-
BHPVMB,39.00,25/03/10,4:1,1.265,1.27,-,-,-
BHPVME,41.00,29/04/10,4:1,1.165,1.17,1.065,-,-
BlueScope Steel Last Sale Price $2.75,,,,,,,,
BSLWMC,3.50,26/11/09,1:1,0.001,-,0.14,-,-
BSLWOE,3.00,17/12/09,2:1,0.024,0.029,0.048,-,-
BSLWOF,3.50,17/12/09,2:1,0.001,0.005,0.028,-,-
BSLVMA,3.25,25/03/10,2:1,0.076,0.079,-,-,-
Brambles Ltd Last Sale Price $6.55,,,,,,,,
BXBWMA,7.50,26/11/09,2:1,0.001,-,0.465,-,-
C'wlth Bank  of Aust  Last Sale Price $52.58,,,,,,,,
CBAWMC,46.00,26/11/09,5:1,1.255,-,1.88,-,-
CBAWMD,48.00,26/11/09,5:1,0.855,-,1.335,-,-
CBAVZF,53.00,26/11/09,5:1,0.09,-,1.375,-,-
CBAVZG,55.00,26/11/09,5:1,0.016,-,0.145,-,-
CBAVZH,46.00,17/12/09,5:1,1.41,1.44,-,-,-
CBAWOH,47.50,17/12/09,5:1,1.035,1.055,1.155,-,-
CBAWOI,50.00,17/12/09,5:1,0.585,0.605,0.60,-5.5,1000
CBAVZI,52.00,17/12/09,5:1,0.575,0.605,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.25,0.255,0.27,-5,1764
CBAVZJ,50.00,28/01/10,5:1,1.165,1.195,-,-,-
CBAWOL,51.00,25/02/10,5:1,0.75,0.755,0.765,-4.5,400
CBAWOJ,54.00,25/02/10,5:1,0.42,0.50,0.435,-2.5,200
CBAWOK,57.00,25/02/10,5:1,0.275,0.28,1.60,-,-
CBAVMA,53.00,25/03/10,5:1,0.83,0.845,0.86,-,40
CBAVMB,55.00,25/03/10,5:1,0.645,0.66,-,-,-
CBAVME,57.00,29/04/10,5:1,0.60,0.61,-,-,-
Computershare Ltd Last Sale Price $10.82,,,,,,,,
CPUWMB,10.50,26/11/09,2:1,0.185,-,-,-,-
CPUVMA,11.00,25/03/10,2:1,0.445,0.495,-,-,-
CSL Ltd Last Sale Price $31.65,,,,,,,,
CSLVZO,32.00,26/11/09,4:1,0.045,-,0.615,-,-
CSLWMA,34.00,26/11/09,4:1,0.001,-,0.135,-,-
CSLWZA,36.00,17/12/09,4:1,0.004,0.04,0.012,-,-
CSLWZB,32.00,28/01/10,4:1,0.37,0.40,0.53,-,-
