Warrants Market - Daily,,,,,,,,,,,,
XAO 4679.5 at 16:38 13/5/2010  Report at 19:05 Thursday 13/5/2010. Processed 20:00 Thursday 13/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.65,,,,,,,,,,,,
AIOUMA,1.50,27/05/10,1:1,0.155,-,-,-,-,,,,
AMP Ltd Last Sale Price $6.01,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.019,0.029,0.066,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.001,0.011,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $23.29,,,,,,,,,,,,
ANZUMA,23.00,27/05/10,4:1,0.205,-,0.175,10.3,200,,,,
ANZUMB,25.00,27/05/10,4:1,0.023,-,0.011,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,0.001,-,0.012,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,0.005,0.04,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.285,0.295,0.265,5,806,,,,
ANZWMA,24.00,24/06/10,4:1,0.25,0.255,0.20,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.12,0.13,0.081,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.054,-,0.08,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,0.055,0.065,0.064,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.23,-,0.21,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.165,0.17,0.16,2,1650,,,,
ASX Ltd Last Sale Price $33.13,,,,,,,,,,,,
ASXUMA,34.00,27/05/10,4:1,0.07,-,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.82,,,,,,,,,,,,
BHPUMA,42.00,27/05/10,4:1,0.029,-,0.025,-0.3,10,,,,
BHPUMB,44.00,27/05/10,4:1,0.002,-,0.07,-,-,,,,
BHPVZD,45.00,27/05/10,4:1,0.017,0.04,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.001,0.011,0.13,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,0.415,0.415,0.41,3.5,2480,,,,
BHPWOL,41.00,24/06/10,4:1,0.195,0.205,0.19,2.5,4808,,,,
BHPWMA,43.00,24/06/10,4:1,0.14,0.145,0.13,0.5,1740,,,,
BHPWOM,43.00,24/06/10,4:1,0.066,0.075,0.061,-0.4,2642,,,,
BHPVOD,45.00,24/06/10,4:1,0.027,0.035,0.025,-0.2,23,,,,
BHPWMB,45.00,24/06/10,4:1,0.063,-,0.048,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.01,0.02,0.024,-,-,,,,
BHPWOJ,48.50,24/06/10,4:1,0.014,0.034,0.20,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.24,0.255,0.235,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.205,0.21,0.205,1.5,800,,,,
BlueScope Steel Last Sale Price $2.57,,,,,,,,,,,,
BSLUMA,3.00,27/05/10,1:1,0.002,-,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.115,0.12,0.285,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.034,0.039,-,-,-,,,,
Brambles Ltd Last Sale Price $6.98,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.10,0.105,0.094,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.036,0.041,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $54.94,,,,,,,,,,,,
CBAUMA,55.00,27/05/10,4:1,0.36,-,0.52,-,-,,,,
CBAUMB,57.00,27/05/10,4:1,0.165,-,-,-,-,,,,
CBAVZA,58.00,27/05/10,5:1,0.125,0.155,-,-,-,,,,
CBAUMC,59.00,27/05/10,4:1,0.066,-,0.305,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.405,0.50,0.42,-,-,,,,
CBAWMA,56.00,24/06/10,4:1,0.53,0.535,0.50,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.215,0.225,0.25,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.33,0.335,0.29,2,200,,,,
CBAWOF,60.00,24/06/10,5:1,0.062,0.072,0.074,1.2,2400,,,,
CBAWMH,58.00,23/09/10,4:1,0.70,0.705,0.665,3,300,,,,
CBAWMI,60.00,23/09/10,4:1,0.535,0.54,-,-,-,,,,
Computershare Ltd Last Sale Price $11.72,,,,,,,,,,,,
CPUUMA,13.00,27/05/10,1:1,0.02,-,-,-,-,,,,
CSL Ltd Last Sale Price $33.51,,,,,,,,,,,,
CSLUMA,37.00,27/05/10,4:1,0.002,-,0.052,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.35,,,,,,,,,,,,
FMGUMA,5.00,27/05/10,1:1,0.012,-,0.355,-,-,,,,
Incitec Pivot Last Sale Price $3.14,,,,,,,,,,,,
IPLUMA,3.50,27/05/10,1:1,0.009,-,-,-,-,,,,
Lihir Gold Ltd Last Sale Price $4.14,,,,,,,,,,,,
LGLUMA,3.50,27/05/10,1:1,0.635,-,0.435,-,-,,,,
LGLWOI,3.50,27/05/10,2:1,0.325,0.33,0.325,3,500,,,,
LGLWOG,3.75,27/05/10,2:1,0.21,0.215,0.15,-,-,,,,
LGLWOH,4.00,27/05/10,2:1,0.105,0.11,0.085,-,-,,,,
Macq Grp Ltd Last Sale Price $47.39,,,,,,,,,,,,
MQGVZA,52.00,27/05/10,5:1,0.081,0.095,0.24,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.15,0.155,0.135,3.5,950,,,,
MQGWOE,60.00,24/06/10,6:1,0.02,0.03,0.16,-,-,,,,
National Aust Bank Last Sale Price $25.95,,,,,,,,,,,,
NABVZB,28.50,27/05/10,4:1,0.03,0.044,-,-,-,,,,
