Warrants Market - Daily,,,,,,,,,,,,
XAO 4668.2 at 16:47 14/12/2009  Report at 19:05 Monday 14/12/2009. Processed 21:07 Monday 14/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.23,,,,,,,,,,,,
AMPWOF,6.25,17/12/09,3:1,-,-,0.03,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.001,-,0.044,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.155,0.16,0.16,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.056,0.066,0.061,-0.2,700,,,,
ANZ Banking Grp Last Sale Price $21.16,,,,,,,,,,,,
ANZWOG,17.00,17/12/09,4:1,1.035,1.095,1.50,-,-,,,,
ANZWOI,21.00,17/12/09,4:1,0.09,0.13,0.12,-2,170,,,,
ANZWOH,23.00,17/12/09,4:1,-,0.021,0.035,-,-,,,,
ANZWZF,23.00,17/12/09,4:1,0.003,-,-,-,-
ANZWZE,24.00,17/12/09,4:1,0.001,-,0.41,-,-
ANZWZG,25.00,28/01/10,4:1,0.035,0.04,0.051,-2.6,304
ANZWZH,22.00,25/02/10,4:1,0.27,0.30,0.29,-4,56
ANZWOK,24.50,25/02/10,4:1,0.081,0.087,0.082,-2.8,1123
ANZWOL,26.50,25/02/10,4:1,0.031,0.04,0.035,-0.7,1650
ANZWOJ,28.50,25/02/10,4:1,0.016,0.021,0.024,-,-
ANZVMA,22.00,25/03/10,3:1,0.51,0.515,0.575,-,-
ANZVMB,24.00,25/03/10,3:1,0.265,0.27,0.345,-,-
ANZVME,26.00,29/04/10,3:1,0.195,0.20,0.315,-,-
ASX Ltd Last Sale Price $33.80,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.725,0.73,0.71,-,-
ASXVMB,35.00,25/03/10,4:1,0.48,0.485,-,-,-
ASXVME,37.00,29/04/10,4:1,0.395,0.40,-,-,-
BHP Billiton Ltd Last Sale Price $40.65,,,,,,,,
BHPWON,35.00,17/12/09,4:1,1.255,1.335,1.425,-,-
BHPWOO,37.50,17/12/09,4:1,0.63,0.665,0.665,-5.5,30
BHPVOA,40.00,17/12/09,4:1,0.21,0.135,0.16,-3.5,460
BHPVZN,42.00,17/12/09,4:1,0.05,-,-,-,-
BHPVOB,42.50,17/12/09,4:1,0.002,0.01,0.035,-,-
BHPVZM,44.00,17/12/09,4:1,0.005,-,-,-,-
BHPWZA,40.00,28/01/10,4:1,0.695,0.725,0.895,-,-
BHPVZO,44.00,28/01/10,4:1,0.335,0.365,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.05,1.165,1.20,-,-
BHPWOD,39.00,25/02/10,4:1,0.69,0.79,0.71,-4.5,70
BHPWOE,41.00,25/02/10,4:1,0.495,0.575,0.67,-,-
BHPWOF,43.00,25/02/10,4:1,0.295,0.40,0.375,-,-
BHPVOC,45.00,25/02/10,4:1,0.225,0.235,0.225,2,1172
BHPWZB,46.00,25/02/10,4:1,0.37,0.40,-,-,-
BHPVMA,37.00,25/03/10,4:1,1.41,1.415,-,-,-
BHPVMB,39.00,25/03/10,4:1,1.095,1.10,-,-,-
BHPVME,41.00,29/04/10,4:1,1.015,1.02,0.965,-,-
BlueScope Steel Last Sale Price $2.86,,,,,,,,
BSLWOE,3.00,17/12/09,2:1,0.005,0.01,0.038,-,-
BSLWOF,3.50,17/12/09,2:1,-,0.011,0.001,-,-
BSLVMA,3.25,25/03/10,2:1,0.083,0.086,0.083,0.4,500
C'wlth Bank  of Aust  Last Sale Price $52.80,,,,,,,,
CBAVZH,46.00,17/12/09,5:1,1.365,-,1.515,-,-
CBAWOH,47.50,17/12/09,5:1,0.915,1.01,0.905,-,-
CBAWOI,50.00,17/12/09,5:1,0.425,0.515,0.60,-,-
CBAVZI,52.00,17/12/09,5:1,0.235,-,0.74,-,-
