Warrants Market - Daily,,,,,,,,,,,,
XAO 4547.6 at 16:47 4/11/2009  Report at 19:05 Wednesday 4/11/2009. Processed 20:14 Wednesday 4/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.88,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.03,0.033,0.135,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.057,0.062,0.064,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.02,0.025,0.032,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.16,0.165,0.205,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.072,0.077,0.079,-,-,,,,
ANZ Banking Grp Last Sale Price $22.73,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.90,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.315,0.32,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.215,0.245,0.23,-14,1043
ANZWZC,25.00,26/11/09,4:1,0.042,0.056,0.19,-,-
ANZWOG,17.00,17/12/09,4:1,1.34,1.36,1.755,-,-
ANZWOI,21.00,17/12/09,4:1,0.45,0.455,0.46,3.5,400
ANZWOH,23.00,17/12/09,4:1,0.18,0.185,0.175,-,3624
ANZWZE,24.00,17/12/09,4:1,0.135,0.165,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.09,0.12,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.17,0.20,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.255,0.26,0.335,-,-
ANZWOL,26.50,25/02/10,4:1,0.115,0.12,0.115,0.5,1050
ANZWOJ,28.50,25/02/10,4:1,0.061,0.066,0.064,-,-
ASX Ltd Last Sale Price $33.19,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.195,0.20,0.56,-,-
ASXWMD,40.00,26/11/09,4:1,0.008,-,0.245,-,-
Billabong Intl Last Sale Price $10.07,,,,,,,,
