Warrants Market - Daily,,,,,,,,,,,,
XAO 4575.2 at 16:47 29/10/2009  Report at 19:05 Thursday 29/10/2009. Processed 20:13 Thursday 29/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.89,,,,,,,,,,,,
AMPWMK,5.50,29/10/09,3:1,0.15,-,0.105,-,-,,,,
AMPWML,6.00,29/10/09,3:1,0.001,0.04,0.195,-,-,,,,
AMPWMM,6.50,26/11/09,3:1,0.044,0.052,0.135,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.065,0.07,0.115,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.024,0.029,0.038,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.17,0.175,0.34,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.077,0.082,0.255,-,-,,,,
ANZ Banking Grp Last Sale Price $22.85,,,,,,,,,,,,
ANZWZA,23.00,29/10/09,4:1,0.001,-,0.555,-,-
ANZVZO,24.00,29/10/09,4:1,0.001,-,1.335,-,-
ANZWWB,10.55,30/10/09,.96:1,12.23,-,9.14,-,-
ANZWMA,20.00,26/11/09,3:1,0.955,-,1.35,-,-
ANZWMF,22.00,26/11/09,3:1,0.405,0.445,0.68,-,-
ANZWZD,22.00,26/11/09,4:1,0.27,0.30,0.37,-,-
ANZWZC,25.00,26/11/09,4:1,0.073,0.087,0.19,-,-
ANZWOG,17.00,17/12/09,4:1,1.38,1.40,1.755,-,-
ANZWOI,21.00,17/12/09,4:1,0.485,0.49,0.49,-9.5,1029
ANZWOH,23.00,17/12/09,4:1,0.205,0.21,0.215,-5.5,759
ANZWZE,24.00,17/12/09,4:1,0.165,0.195,0.41,-,-
ANZWOK,24.50,25/02/10,4:1,0.28,0.285,0.40,-,-
ANZWOL,26.50,25/02/10,4:1,0.13,0.135,0.135,-5.5,875
ANZWOJ,28.50,25/02/10,4:1,0.07,0.075,0.075,-2,407
ASX Ltd Last Sale Price $33.68,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.275,0.305,0.56,-,-
ASXWMD,40.00,26/11/09,4:1,0.023,0.03,0.245,-,-
Billabong Intl Last Sale Price $10.24,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.245,0.275,-,-,-
BHP Billiton Ltd Last Sale Price $37.13,,,,,,,,
BHPVZJ,40.00,29/10/09,4:1,0.001,-,0.27,-,-
BHPVZI,42.00,29/10/09,4:1,0.001,-,0.10,-,-
BHPWMG,37.00,26/11/09,4:1,0.495,0.52,0.50,-31.5,2030
BHPVZK,38.00,26/11/09,4:1,0.415,0.445,0.74,-,-
BHPWME,40.00,26/11/09,4:1,0.20,0.22,0.205,-12.5,300
BHPWMF,42.00,26/11/09,4:1,0.094,0.105,0.215,-,-
BHPVZL,45.00,26/11/09,4:1,0.095,0.125,-,-,-
BHPVZN,34.00,17/12/09,4:1,1.245,1.275,-,-,-
BHPWON,35.00,17/12/09,4:1,0.815,0.82,1.245,-,-
BHPVZM,36.00,17/12/09,4:1,0.96,0.99,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.455,0.46,0.46,-21,124
BHPVOA,40.00,17/12/09,4:1,0.21,0.23,0.22,-20,350
BHPVOB,42.50,17/12/09,4:1,0.091,0.096,0.098,-6.7,2790
BHPVZO,44.00,28/01/10,4:1,0.465,0.495,-,-,-
