Warrants Market - Daily,,,,,,,,,,,,
XAO 4286.3 at 16:36 25/5/2010  Report at 19:05 Tuesday 25/5/2010. Processed 19:19 Tuesday 25/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.58,,,,,,,,,,,,
AIOUMA,1.50,27/05/10,1:1,0.073,-,-,-,-,,,,
AMP Ltd Last Sale Price $5.46,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,-,-,0.001,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.001,-,0.069,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.078,0.083,-,-,-,,,,
AMPWOB,6.50,23/09/10,3:1,0.041,0.046,-,-,-,,,,
ANZ Banking Grp Last Sale Price $21.34,,,,,,,,,,,,
ANZUMA,23.00,27/05/10,4:1,0.001,-,0.175,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,-,-,0.011,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,-,-,0.012,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,0.001,0.04,-,-,-,,,,
ANZUMD,20.00,24/06/10,4:1,0.49,0.50,0.435,-,-,,,,
ANZUMF,20.00,24/06/10,4:1,0.485,0.49,0.495,-,100,,,,
ANZUME,22.00,24/06/10,4:1,0.205,0.21,0.195,-6.5,1442,,,,
ANZUMG,22.00,24/06/10,4:1,0.195,0.20,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.068,0.098,0.07,-0.5,60,,,,
ANZUMH,24.00,24/06/10,4:1,0.054,0.057,-,-,-,,,,
ANZVZC,24.00,24/06/10,4:1,0.06,0.065,-,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.052,0.065,0.052,-3.1,600,,,,
ANZWOE,24.50,24/06/10,4:1,0.02,0.047,0.017,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.003,-,0.08,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,0.012,0.032,0.064,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.395,0.40,-,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.21,0.215,0.20,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.125,0.135,0.21,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.105,0.11,-,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.062,0.065,0.063,-1.2,200,,,,
ASX Ltd Last Sale Price $31.07,,,,,,,,,,,,
ASXUMA,34.00,27/05/10,4:1,0.001,-,-,-,-,,,,
ASXUMB,32.00,23/09/10,4:1,0.44,0.45,-,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.185,0.19,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $36.28,,,,,,,,,,,,
BHPUMA,42.00,27/05/10,4:1,0.001,-,0.025,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,-,-,0.07,-,-,,,,
BHPVZD,45.00,27/05/10,4:1,0.001,0.04,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,-,-,0.001,-,-,,,,
BHPUMD,32.00,24/06/10,4:1,1.23,1.24,1.315,-,400,,,,
BHPUME,36.00,24/06/10,4:1,0.49,0.60,0.60,-1.5,250,,,,
BHPWOJ,38.00,24/06/10,4:1,0.22,0.25,0.24,-14,1323,,,,
BHPWOK,39.00,24/06/10,4:1,0.145,0.175,0.17,-8,1113,,,,
BHPUMF,40.00,24/06/10,4:1,0.14,0.145,0.15,-,-,,,,
BHPVZE,40.00,24/06/10,4:1,0.15,0.175,0.17,-9.5,1100,,,,
BHPWOL,41.00,24/06/10,4:1,0.05,0.072,0.065,-,-,,,,
BHPWMA,43.00,24/06/10,4:1,0.024,-,0.036,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.009,-,0.03,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.006,-,0.025,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.013,-,0.048,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.001,-,0.024,-,-,,,,
BHPUMG,48.00,24/06/10,4:1,0.001,-,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,1.00,1.005,1.18,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.66,0.665,0.83,-,-,,,,
BHPWOE,39.50,26/08/10,4:1,0.45,0.445,0.445,-2,4140,,,,
BHPWOF,41.00,26/08/10,4:1,0.33,0.335,-,-,-,,,,
BHPWON,43.00,26/08/10,4:1,0.22,0.225,-,-,-,,,,
BHPWOO,45.00,26/08/10,4:1,0.15,0.155,-,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.095,0.10,0.097,-,100,,,,
BHPUMH,34.00,23/09/10,4:1,1.27,1.275,1.30,-20,1800,,,,
BHPUMI,38.00,23/09/10,4:1,0.755,0.76,0.75,-,-,,,,
BHPUMJ,42.00,23/09/10,4:1,0.35,0.355,0.485,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.105,-,0.135,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.08,-,0.115,-,-,,,,
BlueScope Steel Last Sale Price $2.15,,,,,,,,,,,,
BSLUMA,3.00,27/05/10,1:1,0.001,-,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.038,0.048,0.285,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.01,0.02,-,-,-,,,,
BSLWOE,2.65,26/08/10,2:1,0.046,0.051,-,-,-,,,,
BSLWOF,2.90,26/08/10,2:1,0.028,0.033,-,-,-,,,,
BSLUMB,3.00,28/10/10,1:1,0.053,0.058,-,-,-,,,,
Brambles Ltd Last Sale Price $6.55,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.044,0.054,0.094,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.019,0.029,-,-,-,,,,
BXBWOC,7.25,26/08/10,3:1,0.115,0.12,-,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.069,0.074,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $50.31,,,,,,,,,,,,
CBAUMA,55.00,27/05/10,4:1,0.001,-,0.52,-,-,,,,
CBAUMB,57.00,27/05/10,4:1,0.001,-,-,-,-,,,,
CBAVZA,58.00,27/05/10,5:1,0.001,0.04,-,-,-,,,,
CBAUMC,59.00,27/05/10,4:1,0.001,-,0.305,-,-,,,,
CBAUMD,50.00,24/06/10,4:1,0.705,0.725,0.93,-,-,,,,
CBAUME,53.00,24/06/10,4:1,0.24,-,0.33,-1,100,,,,
CBAWOD,55.00,24/06/10,5:1,0.105,0.135,0.17,-,-,,,,
CBAVZB,56.00,24/06/10,5:1,0.105,0.13,0.16,-2.5,1000,,,,
CBAWMA,56.00,24/06/10,4:1,0.079,-,0.18,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.037,0.067,0.07,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.034,-,0.077,-,-,,,,
CBAUMF,60.00,24/06/10,4:1,0.049,0.054,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,0.007,0.05,0.032,-,-,,,,
CBAUMG,50.00,23/09/10,4:1,1.155,1.175,1.15,-,-,,,,
CBAUMH,53.00,23/09/10,4:1,0.84,0.855,0.90,-,230,,,,
CBAWOG,54.00,23/09/10,5:1,0.50,0.505,-,-,-,,,,
CBAUMI,56.00,23/09/10,4:1,0.585,0.595,-,-,-,,,,
CBAWOH,56.50,23/09/10,5:1,0.34,0.345,-,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.275,-,0.37,-,-,,,,
CBAWOI,59.00,23/09/10,5:1,0.22,0.225,0.265,-,-,,,,
CBAWMI,60.00,23/09/10,4:1,0.35,0.36,-,-,-,,,,
Computershare Ltd Last Sale Price $10.57,,,,,,,,,,,,
CPUUMA,13.00,27/05/10,1:1,0.001,-,-,-,-,,,,
CPUUMB,11.50,23/09/10,1:1,0.515,0.52,-,-,-,,,,
CSL Ltd Last Sale Price $31.16,,,,,,,,,,,,
CSLUMA,37.00,27/05/10,4:1,0.001,-,0.052,-,-,,,,
CSLUMB,34.00,23/09/10,4:1,0.315,0.32,-,-,-,,,,
CSLUMC,37.00,23/09/10,4:1,0.115,0.12,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $3.44,,,,,,,,,,,,
FMGUMA,5.00,27/05/10,1:1,0.001,-,0.355,-,-,,,,
FMGUMB,4.50,23/09/10,1:1,0.13,0.25,0.235,-,-,,,,
Incitec Pivot Last Sale Price $2.76,,,,,,,,,,,,
IPLUMA,3.50,27/05/10,1:1,0.001,-,-,-,-,,,,
