Warrants Market - Daily,,,,,,,,,,,,
XAO 4856.7 at 16:34 29/12/2009  Report at 17:15 Tuesday 29/12/2009. Processed 17:19 Tuesday 29/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.72,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.225,0.24,0.165,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.087,0.098,0.10,3,250,,,,
ANZ Banking Grp Last Sale Price $22.70,,,,,,,,,,,,
ANZWZG,25.00,28/01/10,4:1,0.059,0.073,0.04,-,-,,,,
ANZWZH,22.00,25/02/10,4:1,0.435,0.465,0.27,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.14,0.15,0.145,-,-,,,,
ANZWOL,26.50,25/02/10,4:1,0.049,0.054,0.038,-,-,,,,
ANZWOJ,28.50,25/02/10,4:1,0.021,0.026,0.024,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.73,0.735,0.73,15,60,,,,
ANZWZJ,23.00,25/03/10,4:1,0.42,0.45,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.405,0.41,0.345,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.32,0.35,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.34,0.36,0.265,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.205,0.215,0.215,-,200,,,,
ANZVME,26.00,29/04/10,3:1,0.30,0.305,0.305,11,400,,,,
ANZWOC,26.50,29/04/10,4:1,0.11,0.125,-,-,-,,,,
ASX Ltd Last Sale Price $34.98,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.855,0.86,0.845,-,-,,,,
ASXVMB,35.00,25/03/10,4:1,0.57,0.575,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.465,0.47,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $42.92,,,,,,,,,,,,
BHPWZA,40.00,28/01/10,4:1,0.955,0.985,1.00,10.5,50,,,,
BHPVZO,44.00,28/01/10,4:1,0.44,0.47,-,-,-,,,,
BHPWOC,37.00,25/02/10,4:1,1.46,1.625,1.63,15,2000,,,,
BHPWOD,39.00,25/02/10,4:1,0.98,1.185,1.15,7,2030,,,,
BHPWOE,41.00,25/02/10,4:1,0.715,0.815,0.805,15.5,100,,,,
BHPWOF,43.00,25/02/10,4:1,0.465,0.545,0.505,-,-,,,,
BHPVOC,45.00,25/02/10,4:1,0.30,0.33,0.34,1,1500,,,,
BHPWZB,46.00,25/02/10,4:1,0.48,0.51,-,-,-,,,,
BHPVMA,37.00,25/03/10,4:1,1.76,1.775,1.515,-,-,,,,
BHPVMB,39.00,25/03/10,4:1,1.39,1.41,-,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,1.12,1.15,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.90,0.93,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.835,1.90,-,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.355,1.415,-,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,1.085,1.19,1.135,14,30,,,,
BHPVME,41.00,29/04/10,4:1,1.25,1.265,1.30,24,30,,,,
BHPWOH,43.50,29/04/10,4:1,0.645,0.68,0.74,4,380,,,,
BHPWOI,46.00,29/04/10,4:1,0.455,0.52,0.505,9,130,,,,
BlueScope Steel Last Sale Price $3.02,,,,,,,,,,,,
BSLWOA,3.00,25/03/10,2:1,0.14,0.145,0.13,-,-,,,,
BSLVMA,3.25,25/03/10,2:1,0.10,0.105,0.088,-,-,,,,
BSLWOB,3.50,25/03/10,2:1,0.049,0.054,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $54.50,,,,,,,,,,,,
CBAVZJ,50.00,28/01/10,5:1,1.07,1.10,-,-,-,,,,
CBAWOL,51.00,25/02/10,5:1,0.82,0.875,0.72,-,-,,,,
CBAWOJ,54.00,25/02/10,5:1,0.435,0.50,0.475,5,400,,,,
CBAVZK,55.00,25/02/10,5:1,0.655,0.685,-,-,-,,,,
CBAWOK,57.00,25/02/10,5:1,0.245,0.27,0.185,-,-,,,,
CBAVMA,53.00,25/03/10,5:1,0.895,0.91,0.715,-,-,,,,
CBAVZL,53.00,25/03/10,5:1,0.91,0.94,-,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.68,0.695,0.775,-,-,,,,
CBAVZM,55.00,25/03/10,5:1,0.73,0.76,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.25,1.31,-,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.69,0.735,-,-,-,,,,
CBAVME,57.00,29/04/10,5:1,0.645,0.655,0.655,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.385,0.42,0.38,-,-,,,,
Computershare Ltd Last Sale Price $11.41,,,,,,,,,,,,
CPUVMA,11.00,25/03/10,2:1,0.55,0.56,-,-,-,,,,
CSL Ltd Last Sale Price $32.54,,,,,,,,,,,,
CSLWZB,32.00,28/01/10,4:1,0.345,0.375,0.365,-,-,,,,
CSLWZC,32.00,25/03/10,4:1,0.52,0.55,-,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.43,0.445,0.45,11.5,42,,,,
Fortescue Metals Grp Last Sale Price $4.37,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.155,0.16,-,-,-,,,,
Insurance Aust Grp Last Sale Price $4.01,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.11,0.115,0.10,-,-,,,,
Incitec Pivot Last Sale Price $3.54,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.345,0.35,0.27,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.27,,,,,,,,,,,,
LGLWOD,3.25,25/03/10,2:1,0.165,0.175,0.175,-,290,,,,
LGLVMA,3.50,25/03/10,2:1,0.12,0.13,0.125,1,400,,,,
LGLWOE,3.75,25/03/10,2:1,0.078,0.083,-,-,-,,,,
LGLWOF,4.00,25/03/10,2:1,0.056,0.061,-,-,-,,,,
Macq Grp Ltd Last Sale Price $48.17,,,,,,,,,,,,
MQGVZG,50.00,25/02/10,5:1,0.73,0.80,0.735,-,-,,,,
MQGWOB,50.00,25/02/10,6:1,0.43,0.44,0.34,-,-,,,,
MQGWOC,60.00,25/02/10,6:1,0.073,0.083,0.15,-,-,,,,
MQGVZH,50.00,25/03/10,5:1,1.18,1.21,-,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,1.03,1.06,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.33,0.34,0.345,7,50,,,,
National Aust Bank Last Sale Price $27.18,,,,,,,,,,,,
NABWZH,32.00,28/01/10,4:1,0.029,0.043,-,-,-,,,,
NABWOJ,28.00,25/02/10,4:1,0.295,0.315,0.285,7.5,450,,,,
NABWZI,28.00,25/02/10,4:1,0.34,0.37,0.295,-,-,,,,
NABWOK,30.00,25/02/10,4:1,0.115,0.15,0.13,3,2300,,,,
NABWOL,32.00,25/02/10,4:1,0.05,0.055,0.041,-,-,,,,
NABWZJ,28.00,25/03/10,4:1,0.455,0.485,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.27,0.275,0.28,6.5,200,,,,
NABWZK,30.00,25/03/10,4:1,0.28,0.31,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.15,0.155,-,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.415,0.445,0.435,6.5,270,,,,
NABWOB,30.50,29/04/10,4:1,0.25,0.26,-,-,-,,,,
NABVME,33.00,29/04/10,5:1,0.125,0.13,0.105,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.115,0.125,0.10,-,-,,,,
Newcrest Min Last Sale Price $35.28,,,,,,,,,,,,
NCMVMA,35.00,25/03/10,4:1,0.875,0.895,0.805,-,-,,,,
NCMWOC,35.00,25/03/10,4:1,0.735,0.78,0.785,-,-,,,,
NCMVMB,37.00,25/03/10,4:1,0.665,0.68,0.645,-,-,,,,
NCMWOD,37.50,25/03/10,4:1,0.475,0.51,0.44,-,-,,,,
NCMVZC,38.00,25/03/10,4:1,0.69,0.72,-,-,-,,,,
NCMWOE,40.00,25/03/10,4:1,0.315,0.345,-,-,-,,,,
NCMVME,39.00,29/04/10,4:1,0.655,0.665,0.65,-,-,,,,
News Corp Last Sale Price $18.00,,,,,,,,,,,,
NWSVMA,16.00,25/03/10,4:1,0.66,0.67,0.385,-,-,,,,
NWSVME,18.00,29/04/10,4:1,0.425,0.43,0.455,-,-,,,,
Oil Search Ltd Last Sale Price $6.06,,,,,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,0.175,0.18,0.105,-,-,,,,
OSHVME,7.50,29/04/10,2:1,0.087,0.09,0.06,-,-,,,,
OZ Min Last Sale Price $1.18,,,,,,,,,,,,
OZLWOA,1.25,25/03/10,2:1,0.055,0.06,-,-,-,,,,
OZLWOB,1.45,25/03/10,2:1,0.028,0.033,-,-,-,,,,
Paladin Energy Last Sale Price $4.10,,,,,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.26,0.265,0.24,-,-,,,,
PDNVME,5.00,29/04/10,2:1,0.14,0.145,0.145,-,-,,,,
Qantas Airways Last Sale Price $2.97,,,,,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.26,0.27,0.255,-,-,,,,
QANVME,3.50,29/04/10,2:1,0.053,-,-,-,-,,,,
QBE Insurance Grp Last Sale Price $25.26,,,,,,,,,,,,
QBEVMA,23.00,25/03/10,4:1,0.745,0.75,0.56,-,-,,,,
QBEWOA,23.00,25/03/10,4:1,0.65,0.68,0.66,11,400,,,,
QBEVMB,25.00,25/03/10,4:1,0.43,0.435,0.45,-,40,,,,
QBEWOD,26.00,25/03/10,4:1,0.245,0.265,0.21,-,-,,,,
QBEVME,27.00,29/04/10,4:1,0.265,0.27,0.27,-,150,,,,
Rio Tinto Ltd Last Sale Price $74.42,,,,,,,,,,,,
RIOWOA,70.00,25/02/10,6:1,1.21,1.23,1.24,5,100,,,,
RIOWOB,77.00,25/02/10,6:1,0.615,0.63,0.635,-,-,,,,
RIOVZB,80.00,25/02/10,6:1,0.795,0.825,0.655,-,-,,,,
RIOVMA,65.00,25/03/10,6:1,2.11,2.12,2.14,21,60,,,,
RIOVMB,70.00,25/03/10,6:1,1.48,1.495,1.34,-,-,,,,
RIOVZC,72.00,25/03/10,6:1,1.61,1.64,-,-,-,,,,
RIOVMC,75.00,25/03/10,6:1,1.04,1.05,1.00,-,-,,,,
RIOVZD,75.00,25/03/10,6:1,1.38,1.41,-,-,-,,,,
RIOWOC,68.00,29/04/10,6:1,1.68,1.70,-,-,-,,,,
RIOWOD,73.00,29/04/10,6:1,1.205,1.225,1.18,-,-,,,,
RIOVME,80.00,29/04/10,6:1,1.005,1.015,0.81,-,-,,,,
