Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5318.7 at 2014-02-13T16:56:06. Report at Thursday, February 13, 2014. Processed Friday at 2014-02-14T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $30.99,
ANZVMC,33.00,27/02/14,4:1,.001,,.001,,,,
ANZVRA,33.00,27/02/14,4:1,.048,.049,,,,,
ANZVRD,32.00,27/03/14,4:1,.205,.215,.205,,,,
ANZWOC,31.00,23/04/14,4:1,.39,.395,.24,,,,
ANZVMH,32.00,23/04/14,4:1,.22,.245,.215,+9,100,,
ANZWOD,33.00,23/04/14,4:1,.185,.19,.195,+1.5,300,,
ANZVRE,32.00,26/06/14,4:1,.395,.40,,,,,
,
BHP Billiton Last Sale Price $37.32,
BHPVRA,38.00,27/02/14,4:1,.185,.19,,,,,
BHPVMC,38.50,27/02/14,4:1,.058,.077,.041,,,,
BHPVRD,38.00,27/03/14,4:1,.275,.28,.26,,,,
BHPWOJ,36.00,23/04/14,4:1,.61,.615,.59,,,,
BHPWOK,38.00,23/04/14,4:1,.36,.365,.34,,,,
BHPVMH,39.00,23/04/14,4:1,.20,.225,,,,,
BHPWOL,40.00,23/04/14,4:1,.195,.20,.205,+4.5,50,,
BHPVRE,40.00,26/06/14,4:1,.415,.42,,,,,
,
C'wlth Bank of Aust Last Sale Price $75.75,
CBAVRA,77.00,27/02/14,4:1,.083,.09,.082,-4.3,600,,
CBAVMC,79.00,27/02/14,4:1,.001,,.005,,,,
CBAVRD,78.00,27/03/14,4:1,.32,.325,,,,,
CBAVMH,75.00,23/04/14,4:1,.555,.58,,,,,
CBAWOC,76.00,23/04/14,5:1,.565,.57,.60,,,,
CBAWOD,79.00,23/04/14,5:1,.35,.355,.38,,,,
CBAVRE,80.00,26/06/14,4:1,.735,.74,.765,,200,,
,
Fortescue Metals Grp Last Sale Price $5.62,
FMGVRB,6.50,27/02/14,2:1,.014,.03,,,,,
FMGVRC,6.25,27/03/14,2:1,.072,.075,,,,,
FMGWOC,5.25,23/04/14,3:1,.26,.265,,,,,
FMGWOD,5.75,23/04/14,3:1,.175,.18,.15,,,,
FMGVRA,6.00,26/06/14,2:1,.27,.275,,,,,
,
Macquarie Grp Last Sale Price $54.77,
MQGWOC,53.00,23/04/14,4:1,1.105,1.11,1.03,,,,
MQGWOD,56.00,23/04/14,4:1,.71,.715,.75,+15.5,50,,
,
National Aust Bank Last Sale Price $34.01,
NABVRA,36.00,27/02/14,4:1,.026,.03,.03,,,,
NABVMC,37.00,27/02/14,4:1,.001,,.065,,,,
NABVRD,35.00,27/03/14,4:1,.245,.25,,,,,
NABWOC,34.00,23/04/14,4:1,.425,.43,.24,,,,
