Warrants Market - Daily,,,,,,,,,,,,
XAO 4544.8 at 16:34 1/2/2010  Report at 19:05 Monday 1/2/2010. Processed 19:19 Monday 1/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.20,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.091,0.096,0.125,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.017,0.022,0.022,-,-,,,,
ANZ Banking Grp Last Sale Price $21.80,,,,,,,,,,,,
ANZWZH,22.00,25/02/10,4:1,0.18,-,0.475,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.022,0.027,0.044,-,-,,,,
ANZWOL,26.50,25/02/10,4:1,0.006,0.02,0.01,-1.5,500,,,,
ANZWOJ,28.50,25/02/10,4:1,0.003,0.01,0.006,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.375,0.38,0.395,1,300,,,,
ANZWZJ,23.00,25/03/10,4:1,0.21,0.24,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.155,0.16,0.285,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.13,0.16,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.185,0.19,0.185,1,4600,,,,
ANZWOB,25.00,29/04/10,4:1,0.085,0.09,0.205,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.125,0.13,0.16,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.04,0.045,0.094,-,-,,,,
ASX Ltd Last Sale Price $33.97,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.535,0.55,0.60,-,-,,,,
ASXVMB,35.00,25/03/10,4:1,0.29,0.305,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.26,0.27,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $39.20,,,,,,,,,,,,
BHPWOC,37.00,25/02/10,4:1,0.74,0.745,0.785,-82.5,50,,,,
BHPWOD,39.00,25/02/10,4:1,0.365,0.37,0.385,-5.5,1328,,,,
BHPWOE,41.00,25/02/10,4:1,0.14,0.145,0.15,-5.5,4777,,,,
BHPWOF,43.00,25/02/10,4:1,0.045,0.05,0.125,-,-,,,,
BHPVOC,45.00,25/02/10,4:1,0.012,0.022,0.016,-0.8,330,,,,
BHPWZB,46.00,25/02/10,4:1,0.047,0.061,-,-,-,,,,
BHPVMA,37.00,25/03/10,4:1,0.89,0.895,0.905,-22.5,200,,,,
BHPVMB,39.00,25/03/10,4:1,0.60,0.605,-,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,0.43,0.46,-,-,-,,,,
