Warrants Market - Daily,,,,,,,,,,,,
XAO 4389.4 at 16:37 26/8/2010  Report at 19:05 Thursday 26/8/2010. Processed 19:29 Thursday 26/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $4.95,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.022,0.027,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.005,0.01,0.005,-,-,,,,
AMPWOC,5.75,25/11/10,3:1,0.029,0.034,-,-,-,,,,
AMPWOD,6.25,25/11/10,3:1,0.016,0.021,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.47,,,,,,,,,,,,
ANZVMB,20.00,23/09/10,4:1,0.675,0.68,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.29,0.295,0.39,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.205,0.21,0.22,5,830,,,,
ANZVMD,24.00,23/09/10,4:1,0.075,0.078,-,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.035,0.045,0.155,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.043,0.048,0.045,0.8,1500,,,,
ANZWMH,26.00,23/09/10,4:1,0.008,-,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.012,0.017,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.001,-,0.007,-,-,,,,
ANZWOJ,22.00,25/11/10,4:1,0.375,0.38,-,-,-,,,,
ANZWOK,23.50,25/11/10,4:1,0.205,0.21,-,-,-,,,,
ANZWOL,25.00,25/11/10,4:1,0.105,0.11,-,-,-,,,,
ANZWOM,26.50,25/11/10,4:1,0.049,0.054,-,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.87,0.875,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.555,0.56,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.325,0.33,0.47,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.18,0.185,0.175,-,-,,,,
ASX Ltd Last Sale Price $30.47,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.026,-,0.086,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.001,-,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.36,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $37.39,,,,,,,,,,,,
BHPWOC,35.00,26/08/10,4:1,0.60,-,1.225,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.001,-,0.225,-,-,,,,
BHPWOE,39.50,26/08/10,4:1,-,-,0.001,-,-,,,,
BHPWOF,41.00,26/08/10,4:1,-,-,0.11,-,-,,,,
BHPWON,43.00,26/08/10,4:1,0.001,-,0.135,-,-,,,,
BHPWOO,45.00,26/08/10,4:1,-,-,0.058,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.001,-,0.02,-,-,,,,
BHPUMH,34.00,23/09/10,4:1,0.91,0.915,1.03,-,-,,,,
BHPUMI,38.00,23/09/10,4:1,0.235,0.24,0.21,-2.5,320,,,,
BHPVMF,40.00,23/09/10,4:1,0.079,0.082,0.07,-7.5,500,,,,
BHPVZH,40.00,23/09/10,4:1,0.056,0.081,0.072,-,-,,,,
BHPUMJ,42.00,23/09/10,4:1,0.018,-,0.055,-,-,,,,
BHPVMG,44.00,23/09/10,4:1,0.001,-,0.065,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.001,-,0.091,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.001,-,0.06,-,-,,,,
BHPWOA,36.00,28/10/10,4:1,0.675,0.70,0.675,-17.5,175,,,,
BHPWOB,38.00,28/10/10,4:1,0.395,0.42,0.445,-,-,,,,
BHPWOG,40.00,28/10/10,4:1,0.215,0.225,0.21,-2,50,,,,
BHPWOH,42.00,28/10/10,4:1,0.105,0.115,0.105,-0.5,450,,,,
BHPWOI,44.00,28/10/10,4:1,0.051,0.056,0.11,-,-,,,,
