Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4775.4 at 2013-06-28T16:44:35. Report at Friday, June 28, 2013. Processed Saturday at 2013-06-29T01:00:15+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $28.58,
ANZVRB,31.00,25/07/13,4:1,.006,,.03,,,,
ANZVRC,28.00,29/08/13,4:1,.405,.40,.41,+2,20,,
ANZWOM,27.00,26/09/13,4:1,.72,.725,,,,,
ANZWON,29.00,26/09/13,4:1,.425,.43,.37,,,,
ANZWMB,31.00,26/09/13,4:1,.17,.20,.195,+3.5,1360,,
,
Arena REIT Last Sale Price $1.02,
ARFWCA,0.50,26/09/13,1:1,.54,,.535,,,,
ARFWCB,0.60,26/09/13,1:1,.445,.45,,,,,
,
BHP Billiton Last Sale Price $31.37,
BHPVRC,33.00,25/07/13,4:1,.125,.13,.13,-2,700,,
BHPVRB,35.00,25/07/13,4:1,.037,.038,.033,,300,,
BHPVRD,35.00,29/08/13,4:1,.17,.175,,,,,
BHPVRE,38.00,29/08/13,4:1,.058,.059,,,,,
BHPWOD,33.00,26/09/13,4:1,.375,.38,.325,,,,
BHPWOE,35.00,26/09/13,4:1,.215,.22,.185,,,,
BHPWOF,37.00,26/09/13,4:1,.115,.12,.12,,2500,,
BHPWMB,39.00,26/09/13,4:1,.022,,.04,,,,
,
C'wlth Bank of Aust Last Sale Price $69.18,
CBAVRB,73.00,25/07/13,4:1,.18,.175,.205,+14.3,160,,
CBAVRC,69.00,29/08/13,4:1,.685,.675,.34,,,,
CBAWOM,65.00,26/09/13,5:1,1.12,1.125,,,,,
CBAWON,68.00,26/09/13,5:1,.79,.795,.525,,,,
CBAWMB,74.00,26/09/13,4:1,.315,.34,.335,-1.5,810,,
,
Fortescue Metals Grp Last Sale Price $3.04,
FMGVRE,4.00,25/07/13,2:1,.001,,.038,,,,
FMGVRF,3.50,29/08/13,2:1,.089,.089,,,,,
FMGWOM,3.50,26/09/13,3:1,.105,.11,,,,,
FMGWON,4.00,26/09/13,3:1,.058,.063,.061,-.8,1000,,
,
Iluka Res Last Sale Price $9.99,
ILUVRE,11.50,25/07/13,3:1,.069,.067,,,,,
ILUVRH,11.00,29/08/13,3:1,.20,.195,,,,,
,
Macquarie Grp Last Sale Price $41.87,
MQGVRA,43.00,29/08/13,4:1,.51,.51,.575,,,,
MQGWOM,41.00,26/09/13,4:1,1.04,1.045,,,,,
MQGWON,44.00,26/09/13,4:1,.68,.685,.66,,,,
,
National Aust Bank Last Sale Price $29.68,
NABVRB,34.00,25/07/13,4:1,.034,.034,.155,,,,
NABVRC,31.00,29/08/13,4:1,.265,.265,,,,,
NABWOM,28.50,26/09/13,4:1,.67,.675,,,,,
NABWON,30.50,26/09/13,4:1,.40,.405,.405,,,,
NABWMB,33.00,26/09/13,4:1,.105,.13,.125,+3.4,1000,,
,
Newcrest Min Last Sale Price $9.87,
NCMVRF,18.00,25/07/13,4:1,,,.045,,,,
NCMVRE,20.00,25/07/13,4:1,,,.033,,,,
NCMVRJ,16.00,29/08/13,4:1,.003,,.048,,,,
NCMWOM,13.00,26/09/13,4:1,.13,.135,.135,+2,480,,
NCMWON,16.00,26/09/13,4:1,.045,.05,.045,-2.1,1000,,
NCMWMB,25.00,26/09/13,4:1,.001,,.005,,,,
,
QBE Insurance Grp Last Sale Price $15.09,
QBEWOM,15.00,26/09/13,4:1,.32,.325,,,,,
QBEWON,16.50,26/09/13,4:1,.17,.175,.205,,,,
,
Rio Tinto Last Sale Price $52.37,
RIOVRF,54.00,25/07/13,6:1,.255,.265,.34,,,,
RIOVRG,57.00,25/07/13,6:1,.14,.145,.275,,,,
RIOVRK,60.00,29/08/13,6:1,.094,.096,.074,,,,
RIOWOM,53.00,26/09/13,6:1,.685,.69,,,,,
RIOWON,57.00,26/09/13,6:1,.42,.425,.31,,,,
RIOWMB,66.00,26/09/13,4:1,.085,,.255,,,,
,
Telstra Corp Last Sale Price $4.77,
TLSWOM,4.75,26/09/13,2:1,.115,.12,,,,,
TLSWMB,4.85,26/09/13,2:1,.062,.083,.077,-.4,129,,
TLSWON,5.00,26/09/13,2:1,.07,.075,.063,,,,
,
Unilife Corp Last Sale Price $0.57,
UNSWCA,0.30,19/12/13,1:1,.33,.345,.33,,2200,,
,
Virtus Health Last Sale Price $6.45,
VRTWCA,3.00,26/09/13,1:1,3.39,3.40,3.61,,,,
VRTWCB,4.00,26/09/13,1:1,2.42,2.43,,,,,
VRTWCC,6.00,26/09/13,1:1,.825,.83,,,,,
,
Westpac Banking Last Sale Price $28.88,
WBCVRB,32.00,25/07/13,4:1,.068,.066,.11,,,,
WBCVRC,35.00,25/07/13,4:1,.018,.03,,,,,
WBCVRI,30.00,29/08/13,4:1,.305,.30,.225,,,,
WBCWOM,28.00,26/09/13,4:1,.64,.645,.56,,,,
WBCWON,30.00,26/09/13,4:1,.375,.38,.28,,,,
WBCWMB,32.90,26/09/13,4:1,.082,.15,.10,-3,500,,
,
Wesfarmers Last Sale Price $39.60,
WESWOM,39.00,26/09/13,4:1,.635,.64,,,,,
WESWON,42.00,26/09/13,4:1,.335,.34,.30,,,,
,
Woodside Petroleum Last Sale Price $35.01,
WPLVRE,39.00,29/08/13,4:1,.125,.125,.074,,,,
WPLWOM,36.00,26/09/13,5:1,.36,.365,.37,,,,
WPLWON,39.00,26/09/13,5:1,.17,.175,.21,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $28.58,
ANZVRT,29.00,25/07/13,4:1,.29,.31,,,,,
ANZVRU,27.00,29/08/13,4:1,.20,.21,,,,,
ANZWOS,24.50,26/09/13,4:1,.11,.115,.115,-6,44,,
ANZWOR,26.50,26/09/13,4:1,.215,.22,.315,,,,
ANZWMQ,27.00,26/09/13,4:1,.21,.235,.13,,,,
,
BHP Billiton Last Sale Price $31.37,
BHPVRY,31.00,25/07/13,4:1,.265,.27,.28,,,,
BHPVRZ,33.00,25/07/13,4:1,.455,,.51,,,,
BHPVRV,29.00,29/08/13,4:1,.27,.275,,,,,
BHPVRW,34.00,29/08/13,4:1,.85,.86,,,,,
BHPWMQ,29.00,26/09/13,4:1,.335,.36,,,,,
BHPWOY,29.50,26/09/13,4:1,.44,.445,.495,,,,
BHPWOX,31.50,26/09/13,4:1,.66,.665,,,,,
BHPWOV,33.50,26/09/13,4:1,.95,.955,,,,,
,
C'wlth Bank of Aust Last Sale Price $69.18,
CBAVRZ,68.00,25/07/13,4:1,.385,.41,.43,,,,
CBAVRS,68.00,29/08/13,4:1,.88,.77,,,,,
CBAWOS,61.00,26/09/13,5:1,.29,.295,.295,-16.5,100,,
CBAWOR,64.00,26/09/13,5:1,.46,.465,,,,,
CBAWMQ,68.00,26/09/13,4:1,.92,.945,1.56,,,,
,
Fortescue Metals Grp Last Sale Price $3.04,
FMGVRY,3.25,25/07/13,2:1,.14,.165,.13,,,,
FMGVRR,3.50,29/08/13,2:1,.30,.31,.305,,,,
FMGWOS,3.00,26/09/13,3:1,.155,.16,.165,,,,
FMGWOR,3.50,26/09/13,3:1,.25,.255,,,,,
,
Iluka Res Last Sale Price $9.99,
ILUVRZ,10.00,25/07/13,3:1,.205,.22,,,,,
