Warrants Market - Daily,,,,,,,,,,,,
XAO 4350.7 at 16:37 7/6/2010  Report at 19:05 Monday 7/6/2010. Processed 20:02 Monday 7/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.51,,,,,,,,,,,,
AMPWOA,6.00,23/09/10,3:1,0.073,0.078,0.082,-,-,,,,
AMPWOB,6.50,23/09/10,3:1,0.04,0.042,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.02,,,,,,,,,,,,
ANZUMD,20.00,24/06/10,4:1,0.545,-,0.69,-,-,,,,
ANZUMF,20.00,24/06/10,4:1,0.545,-,0.495,-,-,,,,
ANZUME,22.00,24/06/10,4:1,0.21,0.19,0.19,-16,100,,,,
ANZUMG,22.00,24/06/10,4:1,0.20,-,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.07,0.08,0.155,-,-,,,,
ANZUMH,24.00,24/06/10,4:1,0.04,-,-,-,-,,,,
ANZVZC,24.00,24/06/10,4:1,0.047,0.052,-,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.044,-,0.095,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.013,0.023,0.017,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.002,-,0.08,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,-,0.011,0.064,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.445,0.45,0.445,-11.5,65,,,,
ANZWOH,24.50,23/09/10,4:1,0.24,0.245,0.24,-6.5,300,,,,
ANZWMH,26.00,23/09/10,4:1,0.14,0.145,0.21,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.12,0.125,-,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.068,0.071,0.095,-,-,,,,
ASX Ltd Last Sale Price $29.51,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.185,0.19,-,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.05,0.053,0.086,-,-,,,,
BHP Billiton Ltd Last Sale Price $36.54,,,,,,,,,,,,
BHPUMD,32.00,24/06/10,4:1,1.17,-,1.56,-,-,,,,
BHPUME,36.00,24/06/10,4:1,0.40,-,0.73,-,-,,,,
BHPWOJ,38.00,24/06/10,4:1,0.135,0.155,0.145,-13,1475,,,,
BHPWOK,39.00,24/06/10,4:1,0.068,0.088,0.085,-7.5,873,,,,
BHPUMF,40.00,24/06/10,4:1,0.046,-,0.14,-,-,,,,
BHPVZE,40.00,24/06/10,4:1,0.089,0.094,0.26,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,0.014,0.03,0.02,-2.7,200,,,,
BHPWMA,43.00,24/06/10,4:1,0.001,-,0.04,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.005,0.005,0.005,-1.2,600,,,,
BHPVOD,45.00,24/06/10,4:1,-,-,0.01,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.001,-,0.048,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,-,-,0.024,-,-,,,,
BHPUMG,48.00,24/06/10,4:1,0.001,-,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,0.94,0.945,1.175,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.595,0.60,0.62,-18,3010,,,,
BHPWOE,39.50,26/08/10,4:1,0.385,0.39,0.39,-16,120,,,,
BHPWOF,41.00,26/08/10,4:1,0.28,0.285,0.29,-18,100,,,,
BHPWON,43.00,26/08/10,4:1,0.15,0.155,0.16,-7.5,1660,,,,
BHPWOO,45.00,26/08/10,4:1,0.09,0.095,0.20,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.048,0.085,0.054,-3.1,100,,,,
BHPUMH,34.00,23/09/10,4:1,1.205,1.21,1.595,-,-,,,,
BHPUMI,38.00,23/09/10,4:1,0.68,0.71,0.69,-28.5,1000,,,,
BHPUMJ,42.00,23/09/10,4:1,0.29,0.295,0.515,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.095,-,0.21,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.064,0.069,0.074,-3.6,11650,,,,
BlueScope Steel Last Sale Price $2.17,,,,,,,,,,,,
BSLWOD,2.50,24/06/10,2:1,0.03,0.035,0.285,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.005,0.015,-,-,-,,,,
BSLWOE,2.65,26/08/10,2:1,0.04,0.045,-,-,-,,,,
BSLWOF,2.90,26/08/10,2:1,0.024,0.029,-,-,-,,,,
BSLUMB,3.00,28/10/10,1:1,0.049,0.052,-,-,-,,,,
Brambles Ltd Last Sale Price $6.17,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.013,0.023,0.094,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.005,0.015,-,-,-,,,,
BXBWOC,7.25,26/08/10,3:1,0.057,0.062,-,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.03,0.035,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $50.08,,,,,,,,,,,,
CBAUMD,50.00,24/06/10,4:1,0.465,-,0.70,-,-,,,,
CBAUME,53.00,24/06/10,4:1,0.125,-,0.33,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.028,0.038,0.038,-6.7,200,,,,
CBAVZB,56.00,24/06/10,5:1,0.042,0.048,0.095,-,-,,,,
CBAWMA,56.00,24/06/10,4:1,0.03,-,0.13,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.013,0.023,0.046,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.013,-,0.068,-,-,,,,
CBAUMF,60.00,24/06/10,4:1,0.004,-,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,-,0.03,0.032,-,-,,,,
CBAUMG,50.00,23/09/10,4:1,1.015,1.02,0.99,-23.5,30,,,,
CBAUMH,53.00,23/09/10,4:1,0.70,0.705,0.71,-16.5,410,,,,
CBAWOG,54.00,23/09/10,5:1,0.395,0.40,0.38,-16,171,,,,
CBAUMI,56.00,23/09/10,4:1,0.455,0.46,-,-,-,,,,
CBAWOH,56.50,23/09/10,5:1,0.26,0.265,-,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.235,-,0.37,-,-,,,,
CBAWOI,59.00,23/09/10,5:1,0.145,0.165,0.15,-5.5,46,,,,
CBAWMI,60.00,23/09/10,4:1,0.25,0.255,-,-,-,,,,
Computershare Ltd Last Sale Price $11.00,,,,,,,,,,,,
CPUUMB,11.50,23/09/10,1:1,0.725,0.73,-,-,-,,,,
CSL Ltd Last Sale Price $32.85,,,,,,,,,,,,
CSLUMB,34.00,23/09/10,4:1,0.435,0.44,-,-,-,,,,
CSLUMC,37.00,23/09/10,4:1,0.175,0.18,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $3.88,,,,,,,,,,,,
FMGUMB,4.50,23/09/10,1:1,0.31,0.315,0.365,-2.5,100,,,,
Incitec Pivot Last Sale Price $2.92,,,,,,,,,,,,
IPLUMC,3.00,23/09/10,1:1,0.225,0.23,0.275,1.5,40,,,,
Macq Grp Ltd Last Sale Price $42.37,,,,,,,,,,,,
MQGVZL,48.00,24/06/10,5:1,0.059,0.065,0.15,-,-,,,,
MQGWOE,49.00,24/06/10,6:1,0.027,0.037,0.16,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.001,-,0.088,-,-,,,,
MQGWOB,50.00,23/09/10,6:1,0.275,0.28,0.39,-,-,,,,
MQGWOC,57.50,23/09/10,6:1,0.081,0.086,0.085,-3,200,,,,
National Aust Bank Last Sale Price $23.62,,,,,,,,,,,,
NABWOF,26.50,24/06/10,4:1,0.019,0.029,0.005,-,-,,,,
NABVZC,27.00,24/06/10,4:1,0.012,0.04,-,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.005,0.015,0.02,-,-,,,,
NABWOE,30.00,24/06/10,4:1,-,-,0.001,-,-,,,,
NABWOG,26.00,23/09/10,4:1,0.245,0.25,0.245,-7.5,1087,,,,
NABWOH,28.00,23/09/10,4:1,0.125,0.13,0.17,-,-,,,,
NABWOI,30.50,23/09/10,4:1,0.046,0.051,-,-,-,,,,
Newcrest Min Last Sale Price $32.25,,,,,,,,,,,,
NCMVZF,34.00,24/06/10,4:1,0.14,0.165,0.16,-0.5,400,,,,
NCMWOA,34.00,26/08/10,4:1,0.48,0.485,-,-,-,,,,
NCMWOB,36.50,26/08/10,4:1,0.285,0.29,0.275,-5,150,,,,
