Warrants Market - Daily,,,,,,,,,,,,
XAO 4739.2 at 16:47 23/11/2009  Report at 19:05 Monday 23/11/2009. Processed 19:36 Monday 23/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.35,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.018,0.03,0.064,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.105,0.125,0.115,0.5,700,,,,
AMPWOE,6.75,17/12/09,3:1,0.033,0.053,0.042,0.5,500,,,,
AMPWOA,6.00,25/02/10,3:1,0.205,0.21,0.215,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.095,0.105,0.098,-0.7,500,,,,
ANZ Banking Grp Last Sale Price $21.90,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.635,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.09,-,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.06,0.074,0.31,-,-
ANZWZC,25.00,26/11/09,4:1,0.001,-,0.041,-,-
ANZWOG,17.00,17/12/09,4:1,1.25,1.26,1.50,-,-
ANZWOI,21.00,17/12/09,4:1,0.33,0.45,0.335,2,300
ANZWOH,23.00,17/12/09,4:1,0.074,0.079,0.082,1,2490
ANZWZE,24.00,17/12/09,4:1,0.06,0.069,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.031,0.04,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.105,0.13,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.175,0.18,0.175,1,78
ANZWOL,26.50,25/02/10,4:1,0.073,0.078,0.145,-,-
ANZWOJ,28.50,25/02/10,4:1,0.036,0.041,0.038,-,-
ANZVMA,22.00,25/03/10,3:1,0.70,0.71,0.69,1,200
ANZVMB,24.00,25/03/10,3:1,0.405,0.415,-,-,-
ANZVME,26.00,29/04/10,3:1,0.30,0.31,0.305,1.5,31
ASX Ltd Last Sale Price $32.97,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.009,-,0.05,-,-
ASXWMD,40.00,26/11/09,4:1,0.001,-,0.245,-,-
ASXVMA,33.00,25/03/10,4:1,0.685,0.69,-,-,-
ASXVMB,35.00,25/03/10,4:1,0.46,0.465,-,-,-
ASXVME,37.00,29/04/10,4:1,0.38,0.385,-,-,-
Billabong Intl Last Sale Price $10.10,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.012,0.03,0.145,-,-
BHP Billiton Ltd Last Sale Price $40.46,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,0.87,-,0.77,-,-
BHPVZK,38.00,26/11/09,4:1,0.62,-,0.88,-,-
BHPVZL,40.00,26/11/09,4:1,0.305,0.335,-,-,-
BHPWME,40.00,26/11/09,4:1,0.21,-,0.31,-,-
BHPWMF,42.00,26/11/09,4:1,0.03,0.03,0.14,-,-
BHPVZN,34.00,17/12/09,4:1,1.715,1.745,-,-,-
BHPWON,35.00,17/12/09,4:1,1.47,1.48,1.535,-,-
BHPVZM,36.00,17/12/09,4:1,1.31,1.34,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.90,1.00,0.77,-2.5,98
BHPVOA,40.00,17/12/09,4:1,0.425,0.42,0.39,3,190
BHPVOB,42.50,17/12/09,4:1,0.155,0.16,0.13,-6,2040
BHPWZA,40.00,28/01/10,4:1,1.02,1.05,-,-,-
BHPVZO,44.00,28/01/10,4:1,0.615,0.645,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.305,1.31,1.065,-,-
BHPWOD,39.00,25/02/10,4:1,0.95,0.955,0.965,-,-
BHPWOE,41.00,25/02/10,4:1,0.69,0.695,0.66,-,150
BHPWOF,43.00,25/02/10,4:1,0.48,0.485,0.44,-11,200
BHPVOC,45.00,25/02/10,4:1,0.325,0.33,0.31,2,193
BHPVMA,37.00,25/03/10,4:1,1.46,1.475,-,-,-
BHPVMB,39.00,25/03/10,4:1,1.155,1.165,-,-,-
BHPVME,41.00,29/04/10,4:1,1.075,1.08,-,-,-
BlueScope Steel Last Sale Price $2.87,,,,,,,,
BSLWMC,3.50,26/11/09,1:1,0.001,-,0.14,-,-
BSLWOE,3.00,17/12/09,2:1,0.046,0.051,0.045,-,-
BSLWOF,3.50,17/12/09,2:1,0.005,0.01,0.028,-,-
BSLVMA,3.25,25/03/10,2:1,0.10,0.105,-,-,-
Brambles Ltd Last Sale Price $6.64,,,,,,,,
BXBWMA,7.50,26/11/09,2:1,0.001,-,0.465,-,-
C'wlth Bank  of Aust  Last Sale Price $52.80,,,,,,,,
CBAWMC,46.00,26/11/09,5:1,1.36,-,1.88,-,-
CBAWMD,48.00,26/11/09,5:1,0.96,-,1.335,-,-
CBAVZF,53.00,26/11/09,5:1,0.20,0.23,1.375,-,-
CBAVZG,55.00,26/11/09,5:1,0.073,0.087,0.145,-,-
CBAVZH,46.00,17/12/09,5:1,1.46,1.49,-,-,-
CBAWOH,47.50,17/12/09,5:1,1.175,1.195,1.155,-,-
CBAWOI,50.00,17/12/09,5:1,0.71,0.73,0.68,1,769
CBAVZI,52.00,17/12/09,5:1,0.625,0.655,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.315,0.35,0.32,-,550
CBAVZJ,50.00,28/01/10,5:1,1.205,1.235,-,-,-
CBAWOL,51.00,25/02/10,5:1,0.84,0.845,0.82,1.5,1200
CBAWOJ,54.00,25/02/10,5:1,0.43,0.545,0.485,1.5,350
CBAWOK,57.00,25/02/10,5:1,0.325,0.33,1.60,-,-
CBAVMA,53.00,25/03/10,5:1,0.895,0.92,-,-,-
CBAVMB,55.00,25/03/10,5:1,0.705,0.725,-,-,-
CBAVME,57.00,29/04/10,5:1,0.65,0.67,-,-,-
Computershare Ltd Last Sale Price $10.59,,,,,,,,
CPUWMB,10.50,26/11/09,2:1,0.105,-,-,-,-
CPUVMA,11.00,25/03/10,2:1,0.42,0.435,-,-,-
CSL Ltd Last Sale Price $31.70,,,,,,,,
CSLVZO,32.00,26/11/09,4:1,0.10,0.13,0.615,-,-
CSLWMA,34.00,26/11/09,4:1,0.001,-,0.135,-,-
CSLWZA,36.00,17/12/09,4:1,0.005,0.04,0.012,-,-
CSLWZB,32.00,28/01/10,4:1,0.385,0.415,0.53,-,-
CSLVMA,33.00,25/03/10,4:1,0.435,0.44,-,-,-
Fortescue Metals Grp Last Sale Price $4.25,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.18,0.19,-,-,-
Insurance Aust Grp Last Sale Price $3.94,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.125,0.135,0.125,-,-
Incitec Pivot Last Sale Price $2.95,,,,,,,,
IPLWMB,3.50,26/11/09,2:1,0.001,-,0.11,-,-
IPLVMA,3.00,25/03/10,2:1,0.18,0.185,-,-,-
Lihir Gold Ltd Last Sale Price $3.70,,,,,,,,
LGLWMB,2.75,26/11/09,2:1,0.47,-,0.31,-,-
LGLWOB,3.25,17/12/09,2:1,0.25,0.255,0.185,-,-
LGLWOA,3.50,17/12/09,2:1,0.155,0.16,0.395,-,-
LGLWOC,3.75,17/12/09,2:1,0.093,0.098,-,-,-
LGLVMA,3.50,25/03/10,2:1,0.285,0.29,0.295,-,40
Macq Grp Ltd Last Sale Price $48.10,,,,,,,,
MQGVZD,60.00,26/11/09,5:1,0.001,-,0.032,-,-
MQGVZE,55.00,17/12/09,5:1,0.15,0.175,0.16,-4.5,239
MQGVZF,65.00,17/12/09,5:1,0.01,0.04,0.061,-,-
MQGWOB,50.00,25/02/10,6:1,0.67,0.68,0.69,-,-
MQGWOC,60.00,25/02/10,6:1,0.205,0.215,0.19,-2,709
National Aust Bank Last Sale Price $28.40,,,,,,,,
NABWMD,26.00,26/11/09,5:1,0.48,-,0.88,-,-
NABWME,28.00,26/11/09,5:1,0.13,-,0.26,-,-
NABWMF,30.00,26/11/09,5:1,0.002,-,0.023,-,-
NABWZC,30.00,26/11/09,4:1,0.022,0.04,0.23,-,-
NABWZE,31.00,26/11/09,4:1,0.007,0.04,0.84,-,-
NABWOH,26.00,17/12/09,4:1,0.64,0.645,0.66,-6.5,360
NABWOI,30.00,17/12/09,4:1,0.066,0.071,0.069,-2.6,100
NABWZF,30.00,17/12/09,4:1,0.13,0.155,0.225,-,-
NABWOG,32.50,17/12/09,4:1,0.007,0.012,0.06,-,-
NABWZG,34.00,17/12/09,4:1,0.036,0.045,-,-,-
NABWZH,32.00,28/01/10,4:1,0.29,0.32,-,-,-
NABWOJ,28.00,25/02/10,4:1,0.565,0.57,0.65,-,-
NABWOK,30.00,25/02/10,4:1,0.325,0.33,0.325,-3,100
NABWOL,32.00,25/02/10,4:1,0.175,0.18,0.185,-3.5,200
NABVMA,29.00,25/03/10,5:1,0.475,0.485,-,-,-
NABVMB,31.00,25/03/10,5:1,0.31,0.32,-,-,-
NABVME,33.00,29/04/10,5:1,0.255,0.26,-,-,-
Newcrest Min Last Sale Price $37.00,,,,,,,,
NCMWMA,32.00,26/11/09,4:1,1.25,-,0.835,-,-
