Warrants Market - Daily,,,,,,,,,,,,
XAO 4743.1 at 16:35 25/1/2010  Report at 19:05 Monday 25/1/2010. Processed 19:28 Monday 25/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.44,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.155,0.16,0.185,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.036,0.041,0.035,-0.4,330,,,,
ANZ Banking Grp Last Sale Price $22.29,,,,,,,,,,,,
ANZWZG,25.00,28/01/10,4:1,0.001,0.04,0.04,-,-,,,,
ANZWZH,22.00,25/02/10,4:1,0.275,0.305,0.475,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.04,0.045,0.044,-2.4,1160,,,,
ANZWOL,26.50,25/02/10,4:1,0.01,0.015,0.025,-,-,,,,
ANZWOJ,28.50,25/02/10,4:1,0.005,0.01,0.006,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.47,0.525,0.50,-23,340,,,,
ANZWZJ,23.00,25/03/10,4:1,0.285,0.315,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.225,0.26,0.285,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.19,0.22,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.22,0.225,0.265,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.11,0.115,0.205,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.175,0.20,0.195,-7,1800,,,,
ANZWOC,26.50,29/04/10,4:1,0.052,0.057,0.094,-,-,,,,
ASX Ltd Last Sale Price $33.47,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.475,0.515,0.49,-6,250,,,,
ASXVMB,35.00,25/03/10,4:1,0.255,0.285,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.23,0.255,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $41.25,,,,,,,,,,,,
BHPWZA,40.00,28/01/10,4:1,0.35,0.38,0.75,-,-,,,,
BHPVZO,44.00,28/01/10,4:1,0.009,0.04,0.27,-,-,,,,
BHPWOC,37.00,25/02/10,4:1,1.19,1.185,1.61,-,-,,,,
BHPWOD,39.00,25/02/10,4:1,0.75,0.745,0.745,-4,2000,,,,
BHPWOE,41.00,25/02/10,4:1,0.41,0.415,0.405,-7,2088,,,,
BHPWOF,43.00,25/02/10,4:1,0.185,0.20,0.20,-17.5,2360,,,,
BHPVOC,45.00,25/02/10,4:1,0.068,0.29,0.089,-2.6,6055,,,,
BHPWZB,46.00,25/02/10,4:1,0.16,0.19,-,-,-,,,,
BHPVMA,37.00,25/03/10,4:1,1.31,1.34,1.30,-8.5,60,,,,
BHPVMB,39.00,25/03/10,4:1,0.96,0.99,-,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,0.705,0.735,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.52,0.55,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.54,1.545,1.59,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.08,1.085,1.545,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,0.755,0.76,0.72,-41.5,50,,,,
BHPVME,41.00,29/04/10,4:1,0.855,0.875,0.825,-27.5,95,,,,
BHPWOH,43.50,29/04/10,4:1,0.41,0.415,0.415,-3.5,450,,,,
BHPWOI,46.00,29/04/10,4:1,0.25,0.255,0.255,-2.5,1640,,,,
BlueScope Steel Last Sale Price $2.84,,,,,,,,,,,,
BSLWOA,3.00,25/03/10,2:1,0.076,0.081,0.074,-7.1,500,,,,
BSLVMA,3.25,25/03/10,2:1,0.036,0.04,0.15,-,-,,,,
BSLWOB,3.50,25/03/10,2:1,0.016,0.021,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $55.15,,,,,,,,,,,,
CBAVZJ,50.00,28/01/10,5:1,1.025,1.055,1.35,-,-,,,,
CBAWOJ,54.00,25/02/10,5:1,0.35,0.355,0.335,-11,1015,,,,
CBAVZK,55.00,25/02/10,5:1,0.48,0.51,-,-,-,,,,
CBAWOK,57.00,25/02/10,5:1,0.13,0.135,0.135,-5,2610,,,,
CBAWOL,60.00,25/02/10,5:1,0.045,0.05,0.105,-,-,,,,
CBAVMA,53.00,25/03/10,5:1,0.785,0.805,1.02,-,-,,,,
CBAVZL,53.00,25/03/10,5:1,0.81,0.84,1.075,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.56,0.60,0.63,-,-,,,,
CBAVZM,55.00,25/03/10,5:1,0.62,0.65,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.255,1.26,1.495,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.65,0.655,0.725,-,-,,,,
CBAVME,57.00,29/04/10,5:1,0.57,0.60,0.915,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.33,0.335,0.345,-2,560,,,,
Computershare Ltd Last Sale Price $11.91,,,,,,,,,,,,
CPUVMA,11.00,25/03/10,2:1,0.615,0.645,-,-,-,,,,
CSL Ltd Last Sale Price $31.25,,,,,,,,,,,,
CSLWZB,32.00,28/01/10,4:1,0.02,0.04,0.25,-,-,,,,
CSLWZC,32.00,25/03/10,4:1,0.265,0.295,-,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.195,0.21,0.205,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.79,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.195,0.22,0.205,-,-,,,,
Insurance Aust Grp Last Sale Price $3.87,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.066,0.071,0.10,-,-,,,,
Incitec Pivot Last Sale Price $3.34,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.245,0.26,0.41,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.05,,,,,,,,,,,,
LGLWOD,3.25,25/03/10,2:1,0.088,0.093,0.091,0.1,1500,,,,
LGLVMA,3.50,25/03/10,2:1,0.046,0.05,0.049,-0.1,750,,,,
LGLWOE,3.75,25/03/10,2:1,0.029,0.034,0.028,-0.8,270,,,,
LGLWOF,4.00,25/03/10,2:1,0.018,0.023,0.048,-,-,,,,
Macq Grp Ltd Last Sale Price $51.30,,,,,,,,,,,,
MQGVZG,50.00,25/02/10,5:1,0.815,0.845,0.785,-,-,,,,
MQGWOB,50.00,25/02/10,6:1,0.51,0.515,0.45,-9,150,,,,
MQGWOC,60.00,25/02/10,6:1,0.038,0.10,0.071,-,-,,,,
MQGVZH,50.00,25/03/10,5:1,1.29,1.32,-,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,1.105,1.135,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.42,0.46,0.45,-,-,,,,
National Aust Bank Last Sale Price $26.54,,,,,,,,,,,,
NABWZH,32.00,28/01/10,4:1,0.001,0.04,-,-,-,,,,
NABWOJ,28.00,25/02/10,4:1,0.088,0.093,0.285,-,-,,,,
NABWZI,28.00,25/02/10,4:1,0.15,0.18,0.20,-,-,,,,
NABWOK,30.00,25/02/10,4:1,0.025,0.03,0.036,-,-,,,,
NABWOL,32.00,25/02/10,4:1,0.008,0.013,0.022,-,-,,,,
NABWZJ,28.00,25/03/10,4:1,0.285,0.315,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.145,0.16,0.16,-1.5,200,,,,
NABWZK,30.00,25/03/10,4:1,0.145,0.175,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.064,0.075,0.125,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.265,0.27,0.47,-,-,,,,
NABWOB,30.50,29/04/10,4:1,0.135,0.14,0.16,-,-,,,,
NABVME,33.00,29/04/10,5:1,0.061,0.071,0.079,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.051,0.056,0.09,-,-,,,,
Newcrest Min Last Sale Price $33.31,,,,,,,,,,,,
NCMVMA,35.00,25/03/10,4:1,0.475,0.485,0.49,-16.5,320,,,,
NCMWOC,35.00,25/03/10,4:1,0.405,0.41,0.42,1.5,100,,,,
NCMVMB,37.00,25/03/10,4:1,0.32,0.325,0.435,-,-,,,,
NCMWOD,37.50,25/03/10,4:1,0.205,0.21,0.195,-9.5,200,,,,
NCMVZC,38.00,25/03/10,4:1,0.34,0.37,-,-,-,,,,
NCMWOE,40.00,25/03/10,4:1,0.11,0.115,0.105,-1.5,380,,,,
NCMVME,39.00,29/04/10,4:1,0.355,0.365,0.365,-,-,,,,
News Corp Last Sale Price $16.52,,,,,,,,,,,,
NWSVMA,16.00,25/03/10,4:1,0.34,0.355,0.385,-,-,,,,
NWSVME,18.00,29/04/10,4:1,0.195,0.205,0.455,-,-,,,,
Oil Search Ltd Last Sale Price $5.56,,,,,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,0.044,0.048,0.056,-,-,,,,
OSHVME,7.50,29/04/10,2:1,0.018,-,0.06,-,-,,,,
OZ Minerals Last Sale Price $1.18,,,,,,,,,,,,
OZLWOA,1.25,25/03/10,2:1,0.044,0.049,-,-,-,,,,
OZLWOB,1.45,25/03/10,2:1,0.022,0.026,-,-,-,,,,
Paladin Energy Last Sale Price $3.88,,,,,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.14,0.155,0.155,-1.5,40,,,,
PDNVME,5.00,29/04/10,2:1,0.067,0.075,0.077,-,-,,,,
Qantas Airways Last Sale Price $2.85,,,,,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.195,0.205,0.21,-3,1000,,,,
QANVME,3.50,29/04/10,2:1,0.025,0.03,0.048,-,-,,,,
QBE Insurance Grp Last Sale Price $22.91,,,,,,,,,,,,
QBEVMA,23.00,25/03/10,4:1,0.28,0.325,0.56,-,-,,,,
QBEWOA,23.00,25/03/10,4:1,0.215,0.22,0.20,-4,200,,,,
QBEVMB,25.00,25/03/10,4:1,0.105,0.13,0.125,-,-,,,,
QBEWOD,26.00,25/03/10,4:1,0.042,0.047,0.045,-16.5,150,,,,
