Warrants Market - Daily,,,,,,,,,,,,
XAO 4422.4 at 16:37 12/8/2010  Report at 19:05 Thursday 12/8/2010. Processed 19:13 Thursday 12/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.28,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.071,0.076,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.01,0.015,0.03,-,-,,,,
AMPWOC,5.75,25/11/10,3:1,0.062,0.067,-,-,-,,,,
AMPWOD,6.25,25/11/10,3:1,0.032,0.037,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.10,,,,,,,,,,,,
ANZVZE,24.00,25/08/10,4:1,0.034,-,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.63,0.64,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.27,0.275,0.455,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.21,0.22,0.20,-4,200,,,,
ANZVMD,24.00,23/09/10,4:1,0.065,0.069,-,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.057,0.061,0.155,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.058,0.063,0.057,-0.7,995,,,,
ANZWMH,26.00,23/09/10,4:1,0.006,-,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.019,0.024,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.001,-,0.007,-,-,,,,
ANZWOJ,22.00,25/11/10,4:1,0.365,0.37,-,-,-,,,,
ANZWOK,23.50,25/11/10,4:1,0.20,0.21,-,-,-,,,,
ANZWOL,25.00,25/11/10,4:1,0.105,0.11,-,-,-,,,,
ANZWOM,26.50,25/11/10,4:1,0.052,0.057,-,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.82,0.83,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.515,0.525,-,-,-,,,,
