Warrants Market - Daily,,,,,,,,,,,,
XAO 4765.9 at 16:47 11/11/2009  Report at 19:05 Wednesday 11/11/2009. Processed 19:25 Wednesday 11/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.40,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.073,0.08,0.086,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.13,0.14,0.155,4,1100,,,,
AMPWOE,6.75,17/12/09,3:1,0.049,0.064,0.071,1.9,1000,,,,
AMPWOA,6.00,25/02/10,3:1,0.225,0.23,0.215,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.105,0.11,0.115,3.6,250,,,,
ANZ Banking Grp Last Sale Price $22.95,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,1.00,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.435,0.475,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.305,0.335,0.31,8,140
ANZWZC,25.00,26/11/09,4:1,0.036,0.05,0.041,-,-
ANZWOG,17.00,17/12/09,4:1,1.525,1.545,1.50,-,-
ANZWOI,21.00,17/12/09,4:1,0.585,0.595,0.545,-,-
ANZWOH,23.00,17/12/09,4:1,0.23,0.24,0.23,1.5,695
ANZWZE,24.00,17/12/09,4:1,0.18,0.21,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.11,0.14,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.205,0.235,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.315,0.32,0.30,0.5,15
ANZWOL,26.50,25/02/10,4:1,0.145,0.15,0.15,3.5,300
ANZWOJ,28.50,25/02/10,4:1,0.077,0.082,0.064,-,-
ASX Ltd Last Sale Price $33.95,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.195,0.21,0.56,-,-
ASXWMD,40.00,26/11/09,4:1,0.003,-,0.245,-,-
Billabong Intl Last Sale Price $10.55,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.20,0.21,0.145,-,-
