Warrants Market - Daily,,,,,,,,,,,,
XAO 4708.2 at 16:47 24/11/2009  Report at 19:05 Tuesday 24/11/2009. Processed 19:34 Tuesday 24/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.24,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.004,-,0.064,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.08,0.10,0.115,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.024,0.044,0.042,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.18,0.185,0.215,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.08,0.09,0.092,-0.6,1834,,,,
ANZ Banking Grp Last Sale Price $21.89,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.655,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.08,-,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.044,-,0.31,-,-
ANZWZC,25.00,26/11/09,4:1,0.001,-,0.041,-,-
ANZWOG,17.00,17/12/09,4:1,1.295,1.305,1.50,-,-
ANZWOI,21.00,17/12/09,4:1,0.36,0.365,0.33,-0.5,380
ANZWOH,23.00,17/12/09,4:1,0.083,0.088,0.082,-,-
ANZWZE,24.00,17/12/09,4:1,0.057,0.066,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.029,0.04,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.105,0.13,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.185,0.19,0.18,0.5,215
ANZWOL,26.50,25/02/10,4:1,0.078,0.083,0.145,-,-
ANZWOJ,28.50,25/02/10,4:1,0.038,0.043,0.038,-,-
ANZVMA,22.00,25/03/10,3:1,0.71,0.715,0.745,5.5,100
ANZVMB,24.00,25/03/10,3:1,0.41,0.415,-,-,-
ANZVME,26.00,29/04/10,3:1,0.305,0.31,0.305,-,-
ASX Ltd Last Sale Price $32.61,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.001,-,0.05,-,-
ASXWMD,40.00,26/11/09,4:1,0.001,-,0.245,-,-
ASXVMA,33.00,25/03/10,4:1,0.63,0.625,0.68,-,200
ASXVMB,35.00,25/03/10,4:1,0.41,0.415,-,-,-
ASXVME,37.00,29/04/10,4:1,0.34,0.345,-,-,-
Billabong Intl Last Sale Price $10.17,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.005,-,0.145,-,-
BHP Billiton Ltd Last Sale Price $40.23,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,0.825,-,0.77,-,-
BHPVZK,38.00,26/11/09,4:1,0.555,-,0.88,-,-
BHPVZL,40.00,26/11/09,4:1,0.225,-,-,-,-
BHPWME,40.00,26/11/09,4:1,0.155,-,0.31,-,-
BHPWMF,42.00,26/11/09,4:1,0.01,0.03,0.14,-,-
BHPVZN,34.00,17/12/09,4:1,1.655,1.685,-,-,-
BHPWON,35.00,17/12/09,4:1,1.42,1.43,1.535,-,-
BHPVZM,36.00,17/12/09,4:1,1.255,1.285,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.855,0.90,0.825,5.5,500
BHPVOA,40.00,17/12/09,4:1,0.39,0.395,0.37,-2,620
BHPVOB,42.50,17/12/09,4:1,0.135,0.14,0.12,-1,2150
