Warrants Market - Daily,,,,,,,,,,,,
XAO 4652.6 at 16:47 9/12/2009  Report at 19:05 Wednesday 9/12/2009. Processed 19:25 Wednesday 9/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.25,,,,,,,,,,,,
AMPWOF,6.25,17/12/09,3:1,0.038,0.043,0.056,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.002,-,0.044,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.155,0.165,0.16,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.063,0.068,0.063,-,-,,,,
ANZ Banking Grp Last Sale Price $21.51,,,,,,,,,,,,
ANZWOG,17.00,17/12/09,4:1,1.16,1.17,1.50,-,-,,,,
ANZWOI,21.00,17/12/09,4:1,0.20,0.28,0.19,-7.5,500,,,,
ANZWOH,23.00,17/12/09,4:1,0.008,0.013,0.035,-,-,,,,
ANZWZF,23.00,17/12/09,4:1,0.02,0.04,-,-,-
ANZWZE,24.00,17/12/09,4:1,0.004,0.04,0.41,-,-
ANZWZG,25.00,28/01/10,4:1,0.072,0.081,0.077,-,2578
ANZWZH,22.00,25/02/10,4:1,0.33,0.355,0.345,-6,182
ANZWOK,24.50,25/02/10,4:1,0.115,0.11,0.11,-2.5,2947
ANZWOL,26.50,25/02/10,4:1,0.044,0.049,0.046,-0.8,441
ANZWOJ,28.50,25/02/10,4:1,0.023,0.026,0.024,-,-
ANZVMA,22.00,25/03/10,3:1,0.575,0.58,0.59,-6.5,240
ANZVMB,24.00,25/03/10,3:1,0.31,0.315,0.42,-,-
ANZVME,26.00,29/04/10,3:1,0.23,0.235,0.315,-,-
ASX Ltd Last Sale Price $33.55,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.685,0.71,0.71,-,-
ASXVMB,35.00,25/03/10,4:1,0.45,0.47,-,-,-
ASXVME,37.00,29/04/10,4:1,0.385,0.39,-,-,-
BHP Billiton Ltd Last Sale Price $40.55,,,,,,,,
BHPWON,35.00,17/12/09,4:1,1.41,1.43,1.425,-41.5,280
BHPWOO,37.50,17/12/09,4:1,0.80,0.81,0.785,-2,500
BHPVOA,40.00,17/12/09,4:1,0.28,0.285,0.29,-6,161
BHPVZN,42.00,17/12/09,4:1,0.125,0.15,-,-,-
BHPVOB,42.50,17/12/09,4:1,0.033,0.038,0.035,-2.4,78
BHPVZM,44.00,17/12/09,4:1,0.037,0.046,-,-,-
BHPWZA,40.00,28/01/10,4:1,0.74,0.765,0.895,-,-
BHPVZO,44.00,28/01/10,4:1,0.36,0.385,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.19,1.21,1.20,-,-
BHPWOD,39.00,25/02/10,4:1,0.81,0.83,1.00,-,-
BHPWOE,41.00,25/02/10,4:1,0.60,0.61,0.67,-,-
BHPWOF,43.00,25/02/10,4:1,0.37,0.44,0.375,-9.5,100
BHPVOC,45.00,25/02/10,4:1,0.25,0.26,0.255,-3,2447
BHPWZB,46.00,25/02/10,4:1,0.39,0.415,-,-,-
BHPVMA,37.00,25/03/10,4:1,1.405,1.41,-,-,-
BHPVMB,39.00,25/03/10,4:1,1.095,1.10,-,-,-
BHPVME,41.00,29/04/10,4:1,1.015,1.02,1.01,-20,75
BlueScope Steel Last Sale Price $2.84,,,,,,,,
BSLWOE,3.00,17/12/09,2:1,0.011,0.016,0.038,-,-
BSLWOF,3.50,17/12/09,2:1,-,0.011,0.001,-,-
BSLVMA,3.25,25/03/10,2:1,0.081,0.084,0.086,-1.4,600
C'wlth Bank  of Aust  Last Sale Price $52.86,,,,,,,,
CBAVZH,46.00,17/12/09,5:1,1.37,-,1.515,-,-
CBAWOH,47.50,17/12/09,5:1,1.04,1.07,0.905,-,-
CBAWOI,50.00,17/12/09,5:1,0.565,0.585,0.60,-19,310
CBAVZI,52.00,17/12/09,5:1,0.335,0.36,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.15,0.155,0.16,-2.5,1629
CBAVZJ,50.00,28/01/10,5:1,0.96,0.985,-,-,-
CBAWOL,51.00,25/02/10,5:1,0.72,0.725,0.71,-16,360
CBAWOJ,54.00,25/02/10,5:1,0.395,0.43,0.395,-1.5,500
CBAVZK,55.00,25/02/10,5:1,0.63,0.655,-,-,-
CBAWOK,57.00,25/02/10,5:1,0.225,0.23,0.225,-2,50
CBAVMA,53.00,25/03/10,5:1,0.83,0.835,0.76,-7,50
CBAVMB,55.00,25/03/10,5:1,0.64,0.645,0.775,-,-
