Warrants Market - Daily,,,,,,,,,,,,
XAO 4926.8 at 16:37 30/3/2010  Report at 19:05 Tuesday 30/3/2010. Processed 19:14 Tuesday 30/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.89,,,,,,,,,,,,
AIOUMA,2.00,27/05/10,1:1,0.073,0.076,-,-,-,,,,
AMP Ltd Last Sale Price $6.38,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.135,0.14,0.14,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.07,0.075,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $25.45,,,,,,,,,,,,
ANZWOA,23.50,29/04/10,4:1,0.535,0.54,0.425,-,-,,,,
ANZVZA,24.00,29/04/10,4:1,0.535,0.565,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.23,0.235,0.245,3.5,950,,,,
ANZVME,26.00,29/04/10,3:1,0.175,0.18,0.175,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.058,0.063,0.05,-,-,,,,
ANZUMA,23.00,27/05/10,4:1,0.69,0.695,-,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.315,0.32,-,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,0.095,0.098,-,-,-,,,,
ANZWOF,19.00,24/06/10,4:1,1.55,1.555,1.11,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.675,0.80,0.675,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.53,0.535,-,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.425,0.43,-,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.245,0.25,-,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.43,0.435,0.415,-,200,,,,
ANZWMI,28.00,23/09/10,4:1,0.245,0.25,-,-,-,,,,
ASX Ltd Last Sale Price $35.03,,,,,,,,,,,,
ASXVME,35.00,29/04/10,4:1,0.255,0.26,-,-,-,,,,
ASXUMA,37.00,27/05/10,4:1,0.165,0.17,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $44.41,,,,,,,,,,,,
BHPWOA,36.00,29/04/10,4:1,2.14,2.15,1.295,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.535,1.54,1.235,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,1.06,1.065,0.86,-,-,,,,
BHPVME,41.00,29/04/10,4:1,1.00,1.005,0.99,28,70,,,,
BHPWOH,43.50,29/04/10,4:1,0.465,0.47,0.40,7.5,380,,,,
BHPVZC,46.00,29/04/10,4:1,0.47,0.50,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.175,0.18,0.17,5,2170,,,,
BHPUMA,42.00,27/05/10,4:1,0.90,0.905,-,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,0.58,0.585,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.335,0.34,-,-,-,,,,
BHPWOJ,37.50,24/06/10,4:1,1.98,1.985,1.76,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,1.645,1.65,-,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,1.225,1.23,1.215,-,-,,,,
BHPWMA,43.00,24/06/10,4:1,0.89,0.895,-,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.84,0.845,0.70,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.59,0.595,0.55,7,100,,,,
BHPWMB,45.00,24/06/10,4:1,0.605,0.61,-,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.39,0.39,0.36,4,480,,,,
BHPWMH,46.00,23/09/10,4:1,0.855,0.86,0.74,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.65,0.655,0.505,-,-,,,,
BlueScope Steel Last Sale Price $2.96,,,,,,,,,,,,
BSLUMA,3.00,27/05/10,1:1,0.20,0.205,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.31,0.315,0.265,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.15,0.155,-,-,-,,,,
Brambles Ltd Last Sale Price $7.40,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.19,0.195,0.205,1,750,,,,
BXBWOB,7.75,24/06/10,4:1,0.088,0.093,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $56.77,,,,,,,,,,,,
CBAWOA,50.00,29/04/10,5:1,1.44,1.445,1.30,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.55,0.555,0.525,-4,600,,,,
CBAVME,57.00,29/04/10,5:1,0.325,0.33,0.325,-,-,,,,
CBAVZN,58.00,29/04/10,5:1,0.48,0.51,-,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.135,0.195,0.14,-2.5,200,,,,
CBAUMA,55.00,27/05/10,4:1,0.89,0.895,-,-,-,,,,
CBAUMB,57.00,27/05/10,4:1,0.61,0.615,-,-,-,,,,
CBAUMC,59.00,27/05/10,4:1,0.40,0.405,-,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.835,0.84,0.785,-,-,,,,
CBAWMA,56.00,24/06/10,4:1,0.92,0.925,-,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.555,0.56,0.58,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.645,0.65,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,0.365,0.37,-,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,1.015,1.02,-,-,-,,,,
CBAWMI,60.00,23/09/10,4:1,0.81,0.815,-,-,-,,,,
Computershare Ltd Last Sale Price $12.76,,,,,,,,,,,,
CPUUMA,13.00,27/05/10,1:1,0.50,0.505,-,-,-,,,,
CSL Ltd Last Sale Price $36.34,,,,,,,,,,,,
CSLUMA,37.00,27/05/10,4:1,0.29,0.31,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.96,,,,,,,,,,,,
FMGUMA,5.00,27/05/10,1:1,0.385,0.39,0.32,-,-,,,,
Incitec Pivot Last Sale Price $3.50,,,,,,,,,,,,
IPLUMA,4.00,27/05/10,1:1,0.084,0.087,-,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.10,,,,,,,,,,,,
LGLWOG,3.00,27/05/10,2:1,0.145,0.15,0.15,-0.5,250,,,,
LGLWOH,3.25,27/05/10,2:1,0.086,0.091,0.092,-,-,,,,
LGLUMA,3.50,27/05/10,1:1,0.10,0.105,-,-,-,,,,
LGLWOI,3.50,27/05/10,2:1,0.054,0.059,-,-,-,,,,
Macq Grp Ltd Last Sale Price $48.67,,,,,,,,,,,,
MQGVZJ,55.00,29/04/10,5:1,0.295,0.325,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.052,0.057,0.057,-10.3,300,,,,
MQGWOD,52.50,24/06/10,6:1,0.40,0.385,0.40,-6,200,,,,
MQGWOE,60.00,24/06/10,6:1,0.088,0.093,0.16,-,-,,,,
National Aust Bank Last Sale Price $27.70,,,,,,,,,,,,
