Warrants Market - Daily,,,,,,,,,,,,
XAO 4825.5 at 16:34 11/3/2010  Report at 19:05 Thursday 11/3/2010. Processed 19:15 Thursday 11/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.12,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.11,0.115,0.14,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.064,0.069,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $24.06,,,,,,,,,,,,
ANZVMA,22.00,25/03/10,3:1,0.695,0.73,0.745,11,10,,,,
ANZWZJ,23.00,25/03/10,4:1,0.34,0.37,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.20,0.22,0.285,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.185,0.215,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.31,0.315,0.295,-,-,,,,
ANZVZA,24.00,29/04/10,4:1,0.45,0.48,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.125,0.15,0.125,0.5,1750,,,,
ANZVME,26.00,29/04/10,3:1,0.13,0.145,0.135,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.039,0.044,0.05,-,-,,,,
ANZWOF,19.00,24/06/10,4:1,1.245,1.25,1.11,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.485,0.49,0.46,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.30,0.305,-,-,-,,,,
ASX Ltd Last Sale Price $35.62,,,,,,,,,,,,
ASXVMA,37.00,25/03/10,4:1,0.056,0.064,0.835,-,-,,,,
ASXVMB,39.00,25/03/10,4:1,0.004,-,-,-,-,,,,
ASXVME,40.00,29/04/10,4:1,0.056,0.062,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $43.01,,,,,,,,,,,,
BHPVMA,37.00,25/03/10,4:1,1.48,-,1.58,5,20,,,,
BHPVZA,42.00,25/03/10,4:1,0.55,0.58,0.42,-,-,,,,
BHPVMB,43.00,25/03/10,4:1,0.24,0.26,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.31,0.34,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.83,1.835,1.295,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.27,1.275,1.235,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,0.85,0.855,0.835,-,-,,,,
BHPVME,41.00,29/04/10,4:1,0.86,0.89,0.925,0.5,1000,,,,
BHPWOH,43.50,29/04/10,4:1,0.385,0.39,0.41,-,-,,,,
BHPVZC,46.00,29/04/10,4:1,0.58,0.61,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.19,0.195,0.185,-2,6350,,,,
BHPWOJ,37.50,24/06/10,4:1,1.735,1.74,-,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,1.425,1.43,-,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,1.045,1.05,1.215,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.73,0.735,-,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.525,0.53,0.635,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.37,0.375,0.37,-1,500,,,,
BlueScope Steel Last Sale Price $2.71,,,,,,,,,,,,
BSLWOB,2.75,25/03/10,2:1,0.047,0.052,-,-,-,,,,
BSLVMA,3.00,25/03/10,2:1,0.006,-,0.15,-,-,,,,
BSLWOA,3.00,25/03/10,2:1,0.006,0.011,0.014,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.23,0.235,0.245,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.105,0.11,-,-,-,,,,
Brambles Ltd Last Sale Price $7.47,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.21,0.215,-,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.11,0.115,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $55.80,,,,,,,,,,,,
CBAVMA,53.00,25/03/10,5:1,0.64,0.675,0.52,-,-,,,,
CBAVZL,53.00,25/03/10,5:1,0.685,0.715,0.475,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.35,0.38,0.36,-,-,,,,
CBAVZM,55.00,25/03/10,5:1,0.43,0.46,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.36,1.365,1.30,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.535,0.57,0.55,-1,335,,,,
