Warrants Market - Daily,,,,,,,,,,,,
XAO 4356.6 at 16:37 25/8/2010  Report at 19:05 Wednesday 25/8/2010. Processed 19:12 Wednesday 25/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $4.88,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.02,0.025,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.005,0.01,0.005,-2.5,210,,,,
AMPWOC,5.75,25/11/10,3:1,0.027,0.032,-,-,-,,,,
AMPWOD,6.25,25/11/10,3:1,0.015,0.02,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.19,,,,,,,,,,,,
ANZVZE,24.00,25/08/10,4:1,0.001,0.04,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.62,0.645,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.255,0.27,0.39,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.17,0.20,0.17,-13,530,,,,
ANZVMD,24.00,23/09/10,4:1,0.061,0.068,-,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.021,0.04,0.155,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.034,0.037,0.037,-1.7,880,,,,
ANZWMH,26.00,23/09/10,4:1,0.006,-,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.012,0.017,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.001,-,0.007,-,-,,,,
ANZWOJ,22.00,25/11/10,4:1,0.33,0.335,-,-,-,,,,
ANZWOK,23.50,25/11/10,4:1,0.175,0.18,-,-,-,,,,
ANZWOL,25.00,25/11/10,4:1,0.088,0.093,-,-,-,,,,
ANZWOM,26.50,25/11/10,4:1,0.041,0.046,-,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.82,0.84,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.52,0.535,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.30,0.31,0.47,-,-,,,,
