Warrants Market - Daily,,,,,,,,,,,,
XAO 4460.5 at 16:38 23/8/2010  Report at 19:05 Monday 23/8/2010. Processed 19:30 Monday 23/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $4.90,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.02,0.025,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.005,0.01,0.03,-,-,,,,
AMPWOC,5.75,25/11/10,3:1,0.026,0.031,-,-,-,,,,
AMPWOD,6.25,25/11/10,3:1,0.015,0.02,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.95,,,,,,,,,,,,
ANZVZE,24.00,25/08/10,4:1,0.005,0.04,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.795,0.80,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.385,0.39,0.39,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.27,0.275,0.30,3.5,10,,,,
ANZVMD,24.00,23/09/10,4:1,0.12,0.125,-,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.064,0.073,0.155,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.068,0.071,0.072,-0.8,900,,,,
ANZWMH,26.00,23/09/10,4:1,0.022,-,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.016,0.021,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.001,-,0.007,-,-,,,,
ANZWOJ,22.00,25/11/10,4:1,0.435,0.44,-,-,-,,,,
ANZWOK,23.50,25/11/10,4:1,0.25,0.255,-,-,-,,,,
ANZWOL,25.00,25/11/10,4:1,0.13,0.135,-,-,-,,,,
ANZWOM,26.50,25/11/10,4:1,0.064,0.069,-,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.97,0.975,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.635,0.64,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.385,0.39,0.47,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.22,0.225,0.175,-,-,,,,
ASX Ltd Last Sale Price $30.50,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.035,0.03,0.086,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.001,-,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.35,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.11,,,,,,,,,,,,
BHPVZG,40.00,25/08/10,4:1,0.01,0.04,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,0.76,0.78,1.225,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.195,0.23,0.225,-5,140,,,,
BHPWOE,39.50,26/08/10,4:1,0.017,0.027,0.028,-1.4,400,,,,
BHPWOF,41.00,26/08/10,4:1,0.005,0.015,0.11,-,-,,,,
BHPWON,43.00,26/08/10,4:1,0.005,0.015,0.135,-,-,,,,
BHPWOO,45.00,26/08/10,4:1,-,0.011,0.058,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,-,0.011,0.02,-,-,,,,
BHPUMH,34.00,23/09/10,4:1,1.08,1.085,1.03,-,-,,,,
BHPUMI,38.00,23/09/10,4:1,0.335,0.34,0.315,-,-,,,,
BHPVMF,40.00,23/09/10,4:1,0.135,0.14,0.145,-,-,,,,
BHPVZH,40.00,23/09/10,4:1,0.092,0.11,0.11,-0.5,350,,,,
BHPUMJ,42.00,23/09/10,4:1,0.04,0.043,0.055,-,-,,,,
BHPVMG,44.00,23/09/10,4:1,0.007,-,0.065,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.001,-,0.091,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.001,-,0.06,-,-,,,,
BHPWOA,36.00,28/10/10,4:1,0.815,0.82,0.85,-,-,,,,
BHPWOB,38.00,28/10/10,4:1,0.51,0.515,0.54,2,600,,,,
BHPWOG,40.00,28/10/10,4:1,0.29,0.295,0.31,-8.5,100,,,,
BHPWOH,42.00,28/10/10,4:1,0.15,0.155,0.16,1.5,80,,,,
BHPWOI,44.00,28/10/10,4:1,0.073,0.078,0.11,-,-,,,,
BHPVOB,39.00,23/12/10,4:1,0.63,0.635,0.66,1,150,,,,
BHPVOC,42.00,23/12/10,4:1,0.34,0.345,-,-,-,,,,
BHPVOF,46.00,23/12/10,4:1,0.125,0.13,-,-,-,,,,
BHPVMH,40.00,27/01/11,4:1,0.665,0.67,0.77,-,-,,,,
BHPVMI,42.00,27/01/11,4:1,0.475,0.48,0.48,-,-,,,,
BHPVMJ,44.00,27/01/11,4:1,0.33,0.335,0.355,-,-,,,,
BHPVMK,46.00,27/01/11,4:1,0.19,0.195,0.225,-,-,,,,
BlueScope Steel Last Sale Price $2.24,,,,,,,,,,,,
BSLWOF,2.25,26/08/10,2:1,0.027,0.037,0.046,-,-,,,,
BSLWOE,2.65,26/08/10,2:1,0.01,0.015,-,-,-,,,,
BSLUMB,2.50,28/10/10,1:1,0.086,0.089,0.155,-,-,,,,
Brambles Ltd Last Sale Price $5.61,,,,,,,,,,,,
BXBWOC,7.25,26/08/10,3:1,-,0.016,0.036,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.001,0.016,-,-,-,,,,
BXBVME,5.00,23/09/10,1:1,0.67,0.675,0.67,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $49.70,,,,,,,,,,,,
CBAVZD,52.00,25/08/10,5:1,0.01,0.04,0.29,-,-,,,,
CBAUMG,50.00,23/09/10,4:1,0.415,0.42,0.395,-,-,,,,
CBAVZE,52.00,23/09/10,5:1,0.09,0.115,0.10,-5,260,,,,
CBAUMH,53.00,23/09/10,4:1,0.145,0.15,0.145,-0.5,1000,,,,
CBAWOG,54.00,23/09/10,5:1,0.07,0.075,0.082,-4.3,105,,,,
CBAUMI,55.00,23/09/10,4:1,0.058,0.061,0.195,-,-,,,,
CBAWOH,56.50,23/09/10,5:1,0.027,0.032,0.105,-,-,,,,
CBAWMI,57.00,23/09/10,4:1,0.019,-,0.56,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.009,-,0.18,-,-,,,,
CBAWOI,59.00,23/09/10,5:1,0.014,0.019,0.066,-,-,,,,
CBAWOA,48.00,25/11/10,5:1,0.835,0.84,0.86,-,-,,,,
CBAWOB,50.50,25/11/10,5:1,0.56,0.565,0.59,-4.5,20,,,,
CBAWOC,52.50,25/11/10,5:1,0.385,0.39,0.505,-,-,,,,
CBAWOJ,55.00,25/11/10,5:1,0.225,0.23,0.265,-,-,,,,
CBAWOK,57.50,25/11/10,5:1,0.13,0.135,0.155,-,-,,,,
CBAVMF,48.00,27/01/11,4:1,1.41,1.415,-,-,-,,,,
CBAVMG,52.00,27/01/11,4:1,0.90,0.905,0.935,-,-,,,,
CBAVMH,56.00,27/01/11,4:1,0.535,0.54,-,-,-,,,,
CBAVMI,60.00,27/01/11,4:1,0.295,0.30,-,-,-,,,,
Computershare Ltd Last Sale Price $9.55,,,,,,,,,,,,
CPUUMB,11.50,23/09/10,1:1,0.032,-,0.20,-,-,,,,
CSL Ltd Last Sale Price $31.27,,,,,,,,,,,,
CSLUMB,34.00,23/09/10,4:1,0.038,0.041,0.091,-,-,,,,
CSLUMC,37.00,23/09/10,4:1,0.001,-,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.64,,,,,,,,,,,,
FMGUMB,4.50,23/09/10,1:1,0.36,0.365,0.345,-,-,,,,
Incitec Pivot Last Sale Price $3.37,,,,,,,,,,,,
IPLUMC,3.00,23/09/10,1:1,0.415,0.42,0.505,-,-,,,,
Macq Grp Ltd Last Sale Price $38.29,,,,,,,,,,,,
MQGVZB,42.00,25/08/10,5:1,0.001,0.04,0.165,-,-,,,,
MQGVZC,42.00,23/09/10,5:1,0.055,0.064,0.425,-,-,,,,
MQGWOB,50.00,23/09/10,6:1,0.012,0.017,0.015,-,-,,,,
MQGWOC,57.50,23/09/10,6:1,0.005,0.01,0.014,-,-,,,,
MQGWOA,36.00,25/11/10,6:1,0.66,0.665,0.66,-10,30,,,,
MQGWOF,40.00,25/11/10,6:1,0.325,0.33,-,-,-,,,,
MQGWOG,45.00,25/11/10,6:1,0.105,0.11,-,-,-,,,,
National Aust Bank Last Sale Price $23.63,,,,,,,,,,,,
NABVZE,26.00,25/08/10,4:1,0.001,0.04,-,-,-,,,,
NABWOI,25.00,23/09/10,4:1,0.078,0.083,0.16,-,-,,,,
NABVZF,26.00,23/09/10,4:1,0.015,0.04,-,-,-,,,,
NABWOG,26.00,23/09/10,4:1,0.036,0.041,0.052,-,-,,,,
NABWOH,28.00,23/09/10,4:1,0.013,0.018,0.027,-,-,,,,
NABWOA,23.50,25/11/10,4:1,0.325,0.33,0.355,-,-,,,,
NABWOB,25.50,25/11/10,4:1,0.135,0.14,0.14,-3,520,,,,
NABWOC,27.00,25/11/10,4:1,0.073,0.078,-,-,-,,,,
NABWOJ,28.50,25/11/10,4:1,0.038,0.043,-,-,-,,,,
NABWOK,30.00,25/11/10,4:1,0.021,0.026,-,-,-,,,,
NABWOL,32.00,25/11/10,4:1,0.013,0.018,-,-,-,,,,
NABWSA,0.00,25/03/20,1:1,-,-,23.94,-,-,,,,
Newcrest Min Last Sale Price $35.95,,,,,,,,,,,,
NCMVZH,36.00,25/08/10,4:1,0.105,0.135,-,-,-,,,,
NCMWOA,34.00,26/08/10,4:1,0.475,0.485,0.68,-,-,,,,
NCMWOB,36.50,26/08/10,4:1,0.047,0.07,0.11,-,-,,,,
NCMWOH,40.00,26/08/10,4:1,0.008,0.018,0.195,-,-,,,,
NCMVZI,36.00,23/09/10,4:1,0.29,0.315,-,-,-,,,,
NCMWOD,35.00,28/10/10,4:1,0.575,0.645,0.59,-,-,,,,
NCMWOC,39.00,28/10/10,4:1,0.23,0.265,0.25,-,-,,,,
News Corp Last Sale Price $15.94,,,,,,,,,,,,
NWSUMC,18.00,23/09/10,4:1,0.017,-,0.076,-,-,,,,
NWSUMD,20.00,23/09/10,4:1,0.001,-,0.145,-,-,,,,
NWSVMF,22.00,23/09/10,4:1,0.001,-,-,-,-,,,,
Orica Ltd Last Sale Price $25.44,,,,,,,,,,,,
ORIUMB,24.37,23/09/10,4:1,0.425,0.43,0.59,-,-,,,,
Oil Search Ltd Last Sale Price $5.87,,,,,,,,,,,,
OSHUMB,5.75,23/09/10,1:1,0.26,0.265,-,-,-,,,,
Paladin Energy Last Sale Price $3.89,,,,,,,,,,,,
PDNUMB,4.00,23/09/10,1:1,0.22,0.225,0.415,-,-,,,,
Qantas Airways Last Sale Price $2.59,,,,,,,,,,,,
QANUMD,2.50,23/09/10,1:1,0.18,0.185,0.21,3.5,400,,,,
QANUMC,2.75,23/09/10,1:1,0.062,0.065,0.093,-,-,,,,
QBE Insurance Grp Last Sale Price $17.20,,,,,,,,,,,,
QBEVMF,18.00,23/09/10,4:1,0.036,0.062,0.036,-1.8,590,,,,
QBEUME,20.00,23/09/10,4:1,0.001,-,0.155,-,-,,,,
QBEUMD,21.00,23/09/10,4:1,0.001,-,0.035,-,-,,,,
QBEWOB,22.50,23/09/10,4:1,0.006,0.011,0.006,-1.7,301,,,,
QBEWOC,24.50,23/09/10,4:1,0.001,-,0.006,-,-,,,,
QBEWOD,18.00,25/11/10,4:1,0.16,0.165,0.16,0.5,250,,,,
QBEWOE,19.50,25/11/10,4:1,0.073,0.078,0.085,-,-,,,,
QBEWOA,21.50,25/11/10,4:1,0.026,0.031,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $72.20,,,,,,,,,,,,
RIOVZF,72.00,25/08/10,6:1,0.185,0.215,0.435,-,-,,,,
RIOWOA,70.00,26/08/10,6:1,0.405,0.43,0.46,10.5,200,,,,
RIOWOB,77.50,26/08/10,6:1,0.012,0.017,0.071,-,-,,,,
RIOWOG,82.50,26/08/10,6:1,0.01,0.015,0.18,-,-,,,,
RIOUMI,63.00,23/09/10,4:1,2.47,2.48,2.65,-,-,,,,
RIOUMJ,65.00,23/09/10,4:1,2.03,2.04,1.86,-,-,,,,
RIOUMK,68.00,23/09/10,4:1,1.43,1.435,1.74,-,-,,,,
RIOVMG,70.00,23/09/10,4:1,1.085,1.095,1.02,-,-,,,,
RIOUML,72.00,23/09/10,4:1,0.785,0.79,1.02,-,-,,,,
RIOVZI,72.00,23/09/10,6:1,0.45,0.50,0.49,12.5,100,,,,
RIOVMH,76.00,23/09/10,4:1,0.36,0.365,0.655,-,-,,,,
RIOUMM,80.00,23/09/10,4:1,0.135,0.145,0.15,3,1200,,,,
RIOWMH,95.00,23/09/10,4:1,0.001,-,0.001,-,-,,,,
RIOWMI,100.00,23/09/10,4:1,0.001,-,0.025,-,-,,,,
RIOWOC,71.00,28/10/10,6:1,0.87,0.875,-,-,-,,,,
RIOWOD,75.00,28/10/10,6:1,0.525,0.53,0.535,2,30,,,,
RIOWOE,80.00,28/10/10,6:1,0.275,0.28,0.255,-,-,,,,
RIOVMI,65.00,27/01/11,4:1,3.02,3.03,-,-,-,,,,
RIOVMJ,70.00,27/01/11,4:1,2.25,2.26,2.43,-,-,,,,
RIOVMK,75.00,27/01/11,4:1,1.61,1.615,-,-,-,,,,
RIOVML,80.00,27/01/11,4:1,1.125,1.13,0.935,-,-,,,,
RIOVMM,85.00,27/01/11,4:1,0.75,0.755,0.70,-,-,,,,
Santos Ltd Last Sale Price $14.14,,,,,,,,,,,,
STOWOC,13.50,26/08/10,4:1,0.16,0.18,0.165,-,-,,,,
STOWOD,15.00,26/08/10,4:1,0.012,0.017,0.043,-,-,,,,
STOUMC,13.00,23/09/10,4:1,0.30,0.305,0.335,-,-,,,,
STOUMD,14.00,23/09/10,4:1,0.14,0.145,0.26,-,-,,,,
STOWOA,14.00,28/10/10,4:1,0.205,0.21,-,-,-,,,,
STOWOB,16.00,28/10/10,4:1,0.063,0.068,-,-,-,,,,
Suncorp-Metway Last Sale Price $7.83,,,,,,,,,,,,
SUNUMC,8.00,23/09/10,4:1,0.049,0.052,-,-,-,,,,
Ten Network Hldgs Last Sale Price $1.64,,,,,,,,,,,,
TENWMH,1.75,23/09/10,1:1,0.055,0.058,-,-,-,,,,
Telstra Corp Last Sale Price $2.77,,,,,,,,,,,,
TLSWOE,3.10,26/08/10,2:1,0.003,0.013,0.003,-7.7,500,,,,
TLSWOF,3.35,26/08/10,2:1,0.001,0.011,-,-,-,,,,
TLSUMD,2.92,23/09/10,1:1,0.029,0.039,0.046,-2.8,700,,,,
TLSUMF,3.15,23/09/10,1:1,0.001,-,-,-,-,,,,
TLSWMH,3.24,23/09/10,1:1,0.001,-,0.11,-,-,,,,
TLSVMF,3.40,23/09/10,1:1,0.001,-,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.001,-,0.039,-,-,,,,
TLSWOA,3.25,28/10/10,2:1,0.015,0.02,-,-,-,,,,
TLSWOB,3.50,28/10/10,2:1,0.011,0.016,-,-,-,,,,
