Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4903.2 at 16:34 24/3/2010  Report at 19:06 Wednesday 24/3/2010. Processed 19:35 Wednesday 24/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.90,,-,2.85,2.90,12.5,f,1.54,0.08,4.31,19.23,15.1
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.095,0.14,-,,-,-0.08,-,3.28,3.0
0.065,0.015,0.017,0.017,FCS,4C Sec Solution,0.017,,36,0.017,0.02,-,,-,0.01,-,-2.77,-
0.48,0.27,0.41,0.395,ABP,Abacus Prop stp,0.40,-0.5,43328,0.395,0.40,5.75,,-,0.60,14.38,-2.32,-
1.45,1.05,1.43,1.41,ALR,Aberdeen Leaders,1.43,3,130,1.39,1.43,9,f,0.85,1.38,6.29,7.67,18.6
2.60,0.50,2.35,2.27,ACR,Acrux Ltd,2.30,3,5466,2.29,2.30,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.042,,-,0.042,0.045,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.011,0.012,0.012,ACU,Acuvax Ltd,0.012,0.1,500,0.012,0.013,-,,-,-,-,-0.37,-
0.84,0.32,-,-,ADA,Adacel Tech,0.345,,-,0.345,0.38,-,,-,0.21,-,2.7,12.8
0.31,0.18,0.195,0.195,AAU,Adcorp Aust,0.195,,95,0.195,0.23,1,,-,0.07,5.13,-2.18,-
3.01,1.84,2.63,2.59,ABC,Adelaide Brighton,2.62,6,29120,2.56,2.63,13.5,f,1.51,1.21,5.15,20.4,12.8
