Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5415.0 at 2015-01-02T16:44:06. Report at Friday, January 2, 2015. Processed Saturday at 2015-01-03T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.98,5.35,6.02,6.02,ONT,1300 Smiles,6.02,-,5,6.03,6.15,14.50,f,1.45,.35,2.41,21.00,28.7,,
2.57,1.991,2.53,2.47,TIX,360 Capital Indust ord unt,2.47,-3,1032,2.47,2.51,18.75,,2.40,2.21,7.59,45.00,5.5,,
1.07,.63,1.04,1.025,TGP,360 Capital Grp stp,1.04,-1,6,1.01,1.05,5.06,,2.38,.61,4.87,12.05,8.6,,
2.10,1.92,2.06,2.05,TOF,360 Capital Office ord unt,2.06,-,1004,2.06,2.08,-,,-,-,-,-,-,,
2.60,1.94,2.29,2.17,3PL,3P Learning,2.26,+9,19,2.17,2.26,-,,-,-,-,-,-,,
.295,.20,-,-,8CO,8common,.20,-,-,.20,.23,-,,-,-,-,-,-,,
.39,.25,.345,.34,8IH,8I Hldgs cdi,.34,+1,1127,.32,.34,-,,-,-,-,-,-,,
.73,.30,.39,.385,NNW,99 Wuxian cdi,.385,-1.5,625,.375,.385,-,,-,.02,-,.10,385.0,,
.002,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.20,-,,
3.10,2.20,3.05,2.97,ABP,Abacus Prop stp,3.05,+8,3920,3.04,3.05,16.75,,1.33,2.38,5.49,22.27,13.7,,
1.37,1.04,-,-,ALR,Aberdeen Leaders,1.095,-,-,1.10,1.115,7.25,f,.42,1.16,6.62,3.02,36.3,,
