Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4462.1 at 16:37 20/8/2010  Report at 19:05 Friday 20/8/2010. Processed 08:28 Saturday 21/8/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
0.64,0.33,0.47,0.47,AMT,Adv Surg Dsgn & Mnft,0.47,-3,100,0.26,0.50,-,,-,0.22,-,-0.1,-,
0.125,0.033,-,-,AES,Advanced Energy,0.049,,-,0.046,0.11,-,,-,0.01,-,-0.09,-,
0.093,0.031,0.033,0.033,ACE,Advanced Engine,0.033,,300,0.034,0.037,-,,-,-0.05,-,-2.58,-,
0.07,0.03,0.053,0.051,ANM,Advanced Magnesium,0.051,-0.3,452,0.05,0.053,-,,-,0.02,-,-2.64,-,
0.78,0.235,0.78,0.765,ASW,Advanced Share,0.765,1.5,150,0.75,0.80,3.6,f,1.00,0.11,4.71,3.61,21.2,
0.16,0.055,0.14,0.12,AEI,Aeris Environmental,0.12,-2,200,0.12,0.145,-,,-,-,-,-2.05,-,
1.70,1.01,1.66,1.65,AVE,Aevum Ltd,1.65,-1,1475,1.65,1.67,4,,1.05,2.07,2.42,4.2,39.3,
0.002,0.001,-,-,AFT,AFT Corp,0.001,,-,0.001,0.002,-,,-,-,-,-0.01,-,
15.69,13.37,15.34,15.15,AGK,AGL Energy Ltd,15.29,-8,12815,15.25,15.37,57,f,0.47,6.21,3.73,27,56.6,
0.175,0.13,-,-,AGJ,Agricultural Land unt,0.13,,-,0.13,0.16,2.12,,-,0.38,16.31,-2.28,-,
2.45,2.00,-,-,AHC,AHC Ltd,2.04,,-,-,2.04,-,,-,4.89,-,14.09,14.5,
16.50,13.95,14.95,14.95,ENY,Aii200energy etf unt,14.95,-18,6,14.90,15.02,-,,-,-,-,-,-,
5.09,4.18,4.38,4.34,FIN,Aii200financials etf unt,4.34,-1,24,4.34,4.37,-,,-,-,-,-,-,
5.98,4.83,-,-,FIX,Aii200finxareit etf unt,5.07,,-,5.01,5.05,-,,-,-,-,-,-,
3.97,3.21,-,-,IDD,Aii200industrials etf unt,3.45,,-,3.46,3.50,-,,-,-,-,-,-,
5.65,4.60,5.03,5.03,RSR,Aii200res etf unt,5.03,-2,10,5.00,5.05,-,,-,-,-,-,-,
4.83,3.90,-,-,MAM,Aii300metals&Min etf unt,4.24,,-,4.21,4.24,-,,-,-,-,-,-,
0.22,0.08,0.12,0.12,AGI,Ainsworth Game Tech,0.12,1,173,0.12,0.13,-,,-,0.01,-,-4.95,-,
1.145,0.83,0.925,0.925,AIZ,Air New Zealand,0.925,-2.5,178,0.925,0.95,5.17,,0.75,1.12,5.59,3.9,23.7,
0.11,0.065,-,-,AIG,Aircruising Aust,0.065,,-,0.055,0.08,-,,-,-0.11,-,-8.38,-,
5.60,1.96,2.20,2.00,AJL,AJ Lucas Grp,2.03,-11,970,2.03,2.20,5.5,,2.91,1.32,2.71,16,12.7,
0.81,0.345,0.49,0.49,ACL,Alchemia Ltd,0.49,,2731,0.48,0.50,-,,-,0.09,-,-4.6,-,
47.10,12.50,-,-,AAI,Alcoa Inc cdi,13.50,,-,12.50,13.00,11.4,,-,-,0.84,-14.02,-,
2.43,1.905,2.05,1.995,LEP,ALE Prop Grp stp,1.995,-5.5,1341,1.985,2.05,24,,-,2.10,12.03,-10.94,-,
5.91,2.25,2.88,2.81,ALS,Alesco Corp,2.85,-5,5816,2.82,2.88,7,,-,0.60,2.46,-132.84,-,
0.205,0.01,0.18,0.18,AJX,Alexium Int Grp,0.18,0.5,1020,0.17,0.19,-,,-,-,-,-0.13,-,
0.105,0.041,0.055,0.053,AEJ,Alinta Energy Grp stp,0.053,,1236,0.053,0.055,-,,-,-1.53,-,-58.71,-,
0.205,0.024,0.033,0.031,ABQ,Allied Brands Ltd,0.032,-0.1,4415,0.032,0.035,0.5,,4.60,0.06,15.63,2.3,1.4,
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.36,0.048,0.29,0.285,AEA,Altera Res Ltd,0.29,-1,210,0.27,0.29,-,,-,-,-,-3,-,
0.16,0.06,-,-,AEAO,  opt feb12,0.15,,-,-,0.135,-,,-,-,-,-,-,
1.15,0.91,-,-,AIQ,Alternative Invest unt,1.08,,-,1.08,1.115,47,,-,1.53,43.52,-44.5,-,
0.39,0.20,-,-,ALU,Altium Ltd,0.23,,-,0.175,0.255,-,,-,0.09,-,-6.97,-,
0.078,0.019,-,-,AMA,AMA Grp Ltd,0.05,,-,0.05,0.059,-,,-,-0.09,-,7.75,0.6,
6.24,4.561,5.86,5.75,AHD,Amalgamated Hldgs,5.83,8,349,5.83,5.90,37,f,1.85,4.65,6.35,68.5,8.5,
0.63,0.34,0.41,0.40,AMO,Ambertech Ltd,0.40,,268,0.40,0.415,5.5,f,1.69,0.61,13.75,9.3,4.3,
0.42,0.26,0.33,0.315,AMB,Ambition Grp Ltd,0.33,,350,0.30,0.32,-,,-,0.15,-,-10.32,-,
104.17,100.00,-,-,AKS,Amcbf One,103.45,,-,103.45,103.95,-,,-,-,-,-,-,
104.00,103.19,104.00,104.00,AKU,Amcbf Thr,104.00,,1,104.00,-,-,,-,-,-,-,-,
102.69,101.00,102.00,101.95,AKT,Amcbf Two,102.00,5,3,100.15,101.95,-,,-,-,-,-,-,
0.72,0.595,0.61,0.61,AMH,Amcil Ltd,0.61,-1,1284,0.61,0.615,2,f,1.87,0.73,3.28,3.73,16.4,
0.365,0.19,0.315,0.305,AMM,Amcom Telecomm,0.305,-1,5092,0.305,0.315,0.9,f,3.09,0.18,2.95,2.78,11.0,
7.04,5.27,6.58,6.49,AMC,Amcor Ltd,6.52,-10,42744,6.51,6.53,29.5,,0.71,2.25,4.52,20.9,31.2,
3.80,2.11,3.53,3.30,AEC,Ammtec Ltd,3.53,7,589,3.31,3.53,17.5,f,1.16,1.11,4.96,20.34,17.4,
1.17,0.675,0.87,0.845,AGF,AMP Capital China unt,0.865,-1,2891,0.85,0.87,8.47,,-,0.93,9.79,-1.38,-,
6.97,4.91,5.00,4.91,AMP,AMP Ltd,4.95,-14,271716,4.94,4.96,31,p,1.28,0.90,6.26,39.8,12.4,
0.295,0.15,0.165,0.155,ANQ,Anaeco Ltd,0.155,-1,405,0.15,0.155,-,,-,-,-,-5.5,-,
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.115,0.019,0.025,0.025,ALT,Analytica Ltd,0.025,,3918,0.026,0.028,-,,-,-,-,-0.24,-,
13.73,9.07,12.96,12.57,ANN,Ansell Ltd,12.76,-20,5127,12.69,12.89,29,,2.82,1.92,2.27,81.7,15.6,
0.06,0.032,-,-,ANO,Antaria Ltd,0.045,,-,0.037,0.042,-,,-,0.04,-,1.46,3.1,
0.105,0.006,0.054,0.052,ADO,Anteo Diagnostics,0.053,-0.1,5165,0.052,0.053,-,,-,-,-,-0.8,-,
0.07,0.001,0.035,0.035,ADOO,  opt sep10,0.035,-0.3,1500,0.037,0.041,-,,-,-,-,-,-,
0.025,0.005,-,-,ADOOA,  opt feb11,0.015,,-,0.015,0.03,-,,-,-,-,-,-,
0.20,0.013,0.014,0.014,ANP,Antisense Therapeutic,0.014,-0.1,790,0.014,0.016,-,,-,-,-,-0.55,-,
26.23,19.33,22.96,22.26,ANZ,ANZ Banking Grp,22.78,38,128892,22.78,22.90,108,f,1.34,9.99,4.74,144.8,15.7,
13.55,8.93,12.51,12.51,APE,AP Eagers Ltd,12.51,,31,12.51,12.99,62,f,1.96,8.81,4.96,121.6,10.3,
0.022,0.009,-,-,APP,APA Financial,0.018,,-,0.013,0.019,-,,-,-,-,0.1,18.0,
3.83,2.67,3.72,3.70,APA,APA Grp stp,3.70,,9566,3.70,3.71,31.75,,0.79,-,8.58,25,14.8,
0.115,0.024,0.038,0.036,AEZ,APN European Retail stp,0.036,-0.2,4757,0.036,0.038,-,,-,0.24,-,-11.22,-,
2.61,1.68,1.905,1.855,APN,APN News & Media,1.87,-5.5,16860,1.855,1.87,9,,1.86,-0.75,4.81,16.7,11.2,
0.41,0.165,0.215,0.215,APD,APN Prop Grp,0.215,0.5,1000,0.225,0.23,1.25,f,-,0.21,5.81,-17.88,-,
0.04,0.007,0.01,0.01,AOP,Apollo Cons,0.01,,9000,0.01,0.011,-,,-,-,-,0.18,5.6,
0.352,0.15,0.20,0.175,AQL,Aquacarotene Ltd,0.175,2.5,213,0.175,0.20,-,,-,-,-,-0.27,-,
0.047,0.008,-,-,APB,Arafura Pearls,0.018,,-,0.014,0.018,-,,-,0.12,-,-7.66,-,
6.40,3.891,6.25,6.15,ARP,ARB Corp,6.22,7,755,6.21,6.25,19.5,f,2.37,1.39,3.14,46.28,13.4,
1.845,0.92,0.97,0.93,AAD,Ardent Leisure stp,0.96,-0.5,19563,0.955,0.98,14.3,,0.19,1.10,14.90,2.73,35.2,
7.05,5.61,5.86,5.78,ARG,Argo Invest,5.81,-1,1629,5.79,5.84,25,f,1.04,6.03,4.30,26,22.3,
0.878,0.006,0.075,0.075,ASV,Argus Solutions,0.075,0.5,330,0.07,0.085,-,,-,-,-,-0.44,-,
0.37,0.23,0.275,0.275,ARA,Ariadne Aust,0.275,,94,0.275,0.29,1,,-,0.32,3.64,-2.46,-,
5.75,3.34,3.52,3.42,ALL,Aristocrat Leisure,3.43,-13,21316,3.42,3.44,4.5,,-,0.07,1.31,-31.3,-,
0.025,0.007,0.009,0.009,AEM,Artist & Entertain,0.009,0.1,25,0.009,0.011,-,,-,-,-,-1.54,-,
0.30,0.075,-,-,AKW,Arturus Capital,0.08,,-,0.043,0.08,-,,-,0.25,-,21.65,0.4,
0.345,0.15,0.30,0.295,APH,Ascent Pharmahealth,0.295,2,849,0.295,0.30,-,,-,0.06,-,3.7,8.0,
1.94,1.435,1.68,1.64,AIO,Asciano Grp stp,1.65,-4,120606,1.645,1.66,-,,-,0.10,-,-41.9,-,
0.43,0.08,0.12,0.12,AFA,ASF Grp Ltd,0.12,-1,1000,0.11,0.13,-,,-,0.02,-,-1.19,-,
1.55,0.81,1.37,1.34,ASZ,ASG Grp Ltd,1.345,-2.5,2357,1.34,1.345,6.5,f,1.45,0.06,4.83,9.43,14.3,
0.19,0.007,-,-,AJJ,Asia Liver Trans,0.068,,-,0.055,0.06,0.5,,-,0.01,7.35,-0.25,-,
0.001,0.001,-,-,AJJO,  opt sep10,-,,-,-,-,-,,-,-,-,-,-,
1.06,0.98,-,-,AUF,Asian Masters Fund,1.05,,-,1.05,1.20,1,f,-,1.01,0.95,-1.19,-,
0.37,0.205,-,-,AKF,ASK Funding Ltd,0.21,,-,-,0.22,1.3,,2.46,0.34,6.19,3.2,6.6,
0.575,0.31,0.465,0.45,APZ,Aspen Grp stp,0.46,0.5,5089,0.46,0.465,4.2,,-,0.68,9.13,-3.37,-,
0.20,0.10,-,-,ASP,Aspermont Ltd,0.12,,-,0.12,0.13,-,,-,-0.03,-,0.88,13.6,
1.165,0.75,0.99,0.99,AIR,Astivita Renewables,0.99,,40,0.92,0.99,-,,-,0.46,-,27.61,3.6,
0.85,0.51,-,-,AKR,Astra Capital Ltd,0.735,,-,0.75,0.90,-,,-,1.62,-,-1.87,-,
0.515,0.29,0.31,0.305,AJA,Astro Jap Prop stp,0.31,0.5,1110,0.305,0.31,8.5,,-,0.76,27.42,-36.49,-,
2.70,1.625,-,-,ATR,Astron Ltd,1.855,,-,1.80,1.90,-,,-,-,-,1.8,103.1,
37.16,28.02,30.55,29.51,ASX,ASX Ltd,30.49,59,13108,30.36,30.55,173.1,f,1.10,3.49,5.68,190.4,16.0,
0.215,0.11,0.135,0.115,ACG,Atcor Medical,0.135,0.5,1250,0.12,0.145,-,,-,0.04,-,-3.06,-,
0.145,0.08,0.12,0.105,ATP,Atlas Southsea Pearl,0.11,,1586,0.11,0.125,-,,-,0.13,-,-6.75,-,
0.02,0.01,-,-,ATW,Atos Wellness,0.02,,-,0.013,0.019,-,,-,0.02,-,-0.4,-,
1.654,1.385,1.55,1.545,AIA,Auckland Airport,1.545,-2.5,60,1.54,1.56,6.68,,0.84,1.22,4.32,5.63,27.4,
2.00,1.56,-,-,AFV,Aurora Funds Ltd,1.60,,-,1.21,1.60,-,,-,-,-,-,-,
7.50,0.977,-,-,AIB,Aurora Global Tr unt,1.14,,-,1.14,1.22,23.5,,-,1.14,20.61,-5.76,-,
5.40,4.50,-,-,AUP,Aurora Prop unt,5.23,,-,5.23,5.35,-,,-,5.34,-,-,-,
7.35,0.984,-,-,ABW,Aurora SAE ord unt,1.08,,-,1.075,1.085,9.5,,-,1.05,8.80,-30.42,-,
1.12,0.965,-,-,AOD,Aurora Sandringham ,0.98,,-,0.975,0.98,6.2,p,-,1.00,6.33,-4.69,-,
1.72,1.58,-,-,AQF,AUS Gov Index Fund,1.60,,-,1.60,-,-,f,-,-,-,-,-,
2.34,1.297,1.745,1.715,ASL,Ausdrill Ltd,1.73,-2,2093,1.72,1.755,11,f,1.87,1.60,6.36,20.62,8.4,
5.95,1.71,2.33,2.29,AAX,Ausenco Ltd,2.33,-2,4181,2.33,2.35,9.5,f,2.00,0.62,4.08,19,12.3,
1.69,1.22,1.64,1.60,AAC,Aust Agriculture,1.62,-3.5,8147,1.62,1.665,-,,-,-,-,-13.4,-,
0.016,0.003,0.004,0.004,AAK,Aust China Hldgs,0.004,,43000,0.003,0.005,-,,-,0.02,-,0.03,13.3,
0.005,0.001,-,-,AAKO,  opt dec13,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.67,0.31,0.67,0.66,AEU,Aust Education unt,0.67,1.5,1201,0.66,0.68,-,,-,1.29,-,9.4,7.1,
6.55,5.90,6.30,6.30,AYF,Aust Enhanced unt,6.30,,1,6.24,6.30,50,p,0.02,6.44,7.94,1,630.0,
37.00,20.00,21.00,21.00,AEF,Aust Ethical,21.00,,5,19.50,21.00,182,f,0.76,8.11,8.67,139,15.1,
5.41,4.52,4.86,4.80,AFI,Aust Foundation,4.82,-3,2991,4.82,4.87,21,f,0.89,4.70,4.36,18.6,25.9,
2.09,1.45,1.885,1.84,AIX,Aust Infra unt,1.855,-3.5,22306,1.83,1.865,10,,1.94,2.62,5.39,19.37,9.6,
1.265,1.05,1.195,1.185,ALF,Aust Leaders,1.19,-0.5,589,1.185,1.19,8,f,6.71,1.33,6.72,53.65,2.2,
0.10,0.002,0.003,0.002,ALFO,  opt nov10,0.003,0.1,3352,0.001,0.003,-,,-,-,-,-,-,
0.939,0.365,0.43,0.42,API,Aust Pharmaceutical,0.42,-0.5,4053,0.42,0.43,3,f,2.03,0.79,7.14,6.1,6.9,
0.50,0.18,0.42,0.40,APK,Aust Power,0.40,1,865,0.39,0.40,-,,-,-,-,-3.1,-,
7.90,6.46,6.95,6.79,AUI,Aust United Invest,6.79,-16,289,6.79,6.95,25.5,f,1.09,6.68,3.76,27.7,24.5,
0.37,0.195,0.35,0.315,AVG,Aust Vintage Ltd,0.315,-3,767,0.315,0.35,-,,-,0.96,-,7.1,4.4,
3.12,1.935,2.32,2.26,ASB,Austal Ltd,2.30,6,2657,2.29,2.30,6,,0.72,1.30,2.61,4.35,52.9,
1.465,0.84,0.97,0.945,AUN,Austar United,0.96,-1.5,17031,0.94,0.975,-,,-,-0.28,-,3.5,27.4,
5.65,4.54,4.85,4.85,AUB,Austbrokers Hldgs,4.85,,89,4.80,4.85,21,f,1.55,0.92,4.33,32.49,14.9,
1.925,1.315,1.615,1.56,AEO,Austereo Grp Ltd,1.565,-7.5,5132,1.565,1.62,9.7,f,1.41,-0.01,6.20,13.66,11.5,
3.69,1.98,3.63,3.60,ANG,Austin Engineer,3.61,,221,3.61,3.62,9.5,f,2.97,0.65,2.63,28.25,12.8,
0.33,0.135,0.15,0.145,ACK,Austock Grp Ltd,0.15,,383,0.145,0.15,-,,-,0.24,-,-6.58,-,
1.25,0.75,-,-,AYX,Austofix Grp Ltd,0.99,,-,-,1.22,-,,-,0.24,-,-2.5,-,
3.05,2.20,2.73,2.69,ALZ,Australand Prop stp,2.70,-8,4100,2.70,2.73,12,,1.24,3.44,4.44,14.9,18.1,
0.055,0.008,-,-,AIY,Authorised Invest,0.03,,-,0.01,0.03,-,,-,0.03,-,0.05,60.0,
0.016,0.01,-,-,AIYO,  opt feb13,0.016,,-,-,-,-,,-,-,-,-,-,
0.07,0.04,0.051,0.05,ATJ,Auto Tech Ltd,0.05,0.2,660,0.05,0.052,-,,-,0.02,-,-4.29,-,
0.011,0.003,-,-,ATJO,  opt jun11,0.003,,-,0.003,0.01,-,,-,-,-,-,-,
0.11,0.038,-,-,AIE,Autodom Ltd,0.06,,-,0.05,0.06,-,,-,0.05,-,2.09,2.9,
2.88,1.85,2.49,2.45,AHE,Automotive Hldgs,2.48,1,435,2.44,2.50,17,f,1.66,0.75,6.85,28.14,8.8,
0.235,0.024,0.03,0.028,AVX,Avexa Ltd,0.029,,18359,0.029,0.03,-,,-,0.04,-,-4.17,-,
0.205,0.105,0.11,0.11,AVH,Avita Medical Ltd,0.11,,254,0.11,0.115,-,,-,0.05,-,-3.66,-,
0.63,0.37,0.455,0.445,AVJ,AVJennings,0.455,1,680,0.44,0.46,1.5,f,3.46,1.08,3.30,5.19,8.8,
1.49,0.865,1.49,1.45,AWB,AWB Ltd,1.485,3.5,781385,1.485,1.49,-,,-,1.85,-,3.67,40.5,
0.011,0.003,-,-,AWL,AWH Corp Ltd,0.005,,-,0.004,0.005,-,,-,-,-,-0.2,-,
6.72,4.05,5.40,5.32,AXA,AXA Asia Pacific,5.32,-11,74171,5.30,5.36,18.5,p,1.66,1.01,3.48,30.79,17.3,
0.075,0.017,0.03,0.03,AXI,Axiom Prop,0.03,,1898,0.03,0.034,-,,-,0.04,-,-3.74,-,
13.49,9.74,10.25,10.08,BOQ,Bank of Qld,10.11,-15,6860,10.09,10.23,52,f,1.78,7.20,5.14,92.4,10.9,
0.02,0.01,-,-,BBX,BBX Hldgs,0.01,,-,0.01,0.03,-,,-,0.06,-,19.48,0.1,
0.135,0.037,0.067,0.065,BEC,Becton Prop Grp stp,0.065,-0.5,1723,0.065,0.071,-,,-,0.16,-,-141.93,-,
1.40,0.83,0.89,0.855,BFG,Bell Financial Grp,0.855,-1.5,305,0.855,0.89,8,f,1.41,0.25,9.36,11.3,7.6,
1.30,1.00,-,-,BET,Belmont Hldgs,1.00,,-,0.95,-,3.5,f,-,1.78,3.50,-1.38,-,
10.48,7.72,8.78,8.70,BEN,Bendigo & Adelaide,8.73,-5,10253,8.73,8.75,58,f,1.16,5.27,6.64,67.4,13.0,
0.09,0.025,0.029,0.026,BLT,Benitec Ltd,0.026,-0.2,8646,0.026,0.027,-,,-,-,-,-0.65,-,
0.037,0.006,-,-,BLTO,  opt apr14,0.006,,-,0.004,-,-,,-,-,-,-,-,
0.006,0.001,-,-,BLTOA,  opt apr11,0.001,,-,0.001,-,-,,-,-,-,-,-,
0.32,0.22,-,-,BEL,Bentley Capital,0.23,,-,0.23,0.24,1,f,10.62,0.41,4.35,10.62,2.2,
0.737,0.35,-,-,BER,Berklee Ltd,0.52,,-,0.465,0.58,-,,-,1.23,-,19.64,2.6,
0.78,0.50,-,-,BYI,Beyond Intl,0.72,,-,0.58,-,6,,1.36,0.45,8.33,8.18,8.8,
0.03,0.007,-,-,BSI,Beyond Sportswear,0.01,,-,0.009,0.018,-,,-,-0.01,-,-0.57,-,
0.215,0.095,0.20,0.19,BGL,Bigair Grp Ltd,0.20,1,3626,0.195,0.21,-,,-,0.07,-,1.7,11.8,
12.32,7.74,8.09,7.74,BBG,Billabong Intl,8.03,-88,70657,8.03,8.07,36,p,1.59,0.84,4.48,57.2,14.0,
0.228,0.08,-,-,BDM,Biodiem Ltd,0.15,,-,0.11,0.13,-,,-,-,-,-4.26,-,
0.075,0.02,-,-,BOD,bioMD Ltd,0.021,,-,0.023,0.027,-,,-,-,-,-0.95,-,
0.016,0.003,-,-,BODOA,  opt dec11,0.003,,-,0.003,0.013,-,,-,-,-,-,-,
0.43,0.22,0.30,0.30,BNO,Bionomics Ltd,0.30,-1,100,0.30,0.31,-,,-,0.06,-,-2.4,-,
0.06,0.011,0.015,0.015,BPO,BioProspect Ltd,0.015,,2000,0.014,0.015,-,,-,-,-,-0.65,-,
3.336,0.85,0.95,0.915,BTA,Biota Hldgs,0.925,-2.5,7041,0.925,0.945,-,,-,0.54,-,9.2,10.1,
0.31,0.145,0.16,0.15,BTC,Biotech Capital,0.16,0.5,660,0.145,0.17,-,,-,0.31,-,0.47,34.0,
0.175,0.058,-,-,BIT,Biotron Ltd,0.064,,-,0.064,0.074,-,,-,-,-,-1.56,-,
0.037,0.01,-,-,BITO,  opt dec11,0.013,,-,0.008,0.012,-,,-,-,-,-,-,
0.27,0.155,-,-,BIS,Bisalloy Steel,0.16,,-,0.165,0.175,-,,-,0.03,-,-3.44,-,
0.05,0.032,-,-,BSN,Bisan Ltd,0.032,,-,0.03,0.04,-,,-,0.04,-,-2.07,-,
1.325,1.09,1.26,1.235,BKI,BKI Invest Ltd,1.235,-2,556,1.235,1.24,5.25,f,1.44,1.38,4.25,7.57,16.3,
0.013,0.003,0.009,0.009,BKM,BKM Management,0.009,0.1,61,0.009,0.01,-,,-,-,-,-0.2,-,
24.55,17.75,24.55,23.01,BKL,Blackmores Ltd,24.05,6,91,23.15,24.60,112,f,1.18,3.76,4.66,132,18.2,
0.029,0.013,-,-,BIV,Blue Capital Ltd,0.018,,-,0.018,0.025,-,,-,0.02,-,-1.23,-,
3.40,2.03,2.29,2.23,BSL,BlueScope Steel,2.24,-6,123812,2.23,2.25,5,f,1.38,2.53,2.23,6.9,32.5,
0.28,0.082,0.10,0.098,BLG,Bluglass Ltd,0.10,,1875,0.097,0.10,-,,-,0.04,-,-5.12,-,
4.10,2.43,3.21,3.14,BLY,Boart Longyear,3.17,-8,44984,3.17,3.18,-,,-,0.14,-,-0.67,-,
0.24,0.065,0.065,0.065,BNE,Bone Medical Ltd,0.065,,40,0.065,0.07,-,,-,-0.01,-,-2.96,-,
0.70,0.21,0.425,0.415,BOL,Boom Logistics,0.42,,15804,0.42,0.425,-,,-,0.53,-,2.1,20.0,
6.40,4.15,4.52,4.40,BLD,Boral Ltd,4.47,-8,34458,4.46,4.48,13.5,f,-,3.92,3.02,-15.2,-,
0.181,0.059,0.082,0.079,BPH,BPH Corp Ltd,0.081,0.2,1590,0.079,0.081,-,,-,0.07,-,-2.68,-,
8.14,5.48,7.60,7.47,BKN,Bradken Ltd,7.54,-13,5687,7.54,7.70,34,f,1.59,2.10,4.51,54.1,13.9,
0.35,0.20,0.23,0.23,BRC,Brain Resource,0.23,,500,0.215,0.23,-,,-,-0.01,-,1.6,14.4,
8.37,5.11,5.69,5.53,BXB,Brambles Ltd,5.65,14,307905,5.65,5.69,25,p,1.49,0.72,4.42,37.31,15.1,
0.03,0.013,-,-,BNV,Brand New Vintage,0.019,,-,0.015,-,-,,-,0.02,-,-0.19,-,
0.273,0.085,-,-,BVA,Bravura Solutions,0.095,,-,0.095,0.105,-,,-,-0.06,-,-1.97,-,
0.015,0.008,-,-,BPK,Bremer Park Ltd,0.008,,-,0.007,0.03,-,,-,-,-,-0.5,-,
2.45,1.08,2.09,2.08,BRG,Breville Grp Ltd,2.09,1,105,2.09,2.23,7.5,,1.68,0.59,3.59,12.62,16.6,
16.80,11.16,11.35,11.16,BKW,Brickworks Ltd,11.24,-9,226,11.19,11.35,39.5,f,2.54,9.06,3.51,100.5,11.2,
0.515,0.225,-,-,BYL,Brierty Ltd,0.25,,-,0.26,0.27,1.5,f,2.65,0.33,6.00,3.98,6.3,
0.40,0.30,-,-,BBL,Brisbane Broncos,0.365,,-,0.37,0.40,0.5,,1.02,0.12,1.37,0.51,71.6,
1.40,1.00,-,-,BCS,Brisconnection Tr stp,1.00,,-,0.975,1.00,-,,-,-0.54,-,15.06,6.6,
0.005,0.002,-,-,BRO,Broad Invest,0.003,,-,0.003,0.004,-,,-,-,-,-0.66,-,
0.34,0.17,0.195,0.195,BSA,BSA Ltd,0.195,,3518,0.195,0.21,2,f,1.49,-0.01,10.26,2.99,6.5,
