Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5432.5 at 2014-06-11T16:44:06. Report at Wednesday, June 11, 2014. Processed Thursday at 2014-06-12T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.25,5.35,6.10,5.99,ONT,1300 Smiles,6.10,+9,59,5.99,6.10,15.00,f,1.39,.61,2.46,20.85,29.3,,
2.27,1.96,2.27,2.23,TIX,360 Cap Indust Fund ord unt,2.23,+1,451,2.22,2.23,18.45,,.93,1.94,8.27,17.12,13.0,,
.815,.465,-,-,TGP,360 Capital Grp stp,.77,-,-,.77,.79,4.75,,1.61,.60,6.17,7.66,10.1,,
2.04,1.92,2.015,1.99,TOF,360 Capital Office ord unt,2.00,-,731,1.99,2.00,-,,-,-,-,-,-,,
.60,.30,.52,.475,NNW,99 Wuxian cdi,.475,+.5,12870,.47,.475,-,,-,-,-,-,-,,
.005,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.54,-,,
2.53,2.14,2.53,2.49,ABP,Abacus Prop stp,2.53,+3,9354,2.52,2.53,16.50,,1.12,2.34,6.52,18.46,13.7,,
1.385,1.18,1.27,1.26,ALR,Aberdeen Leaders,1.27,+1,166,1.26,1.28,8.75,f,.33,1.20,6.89,2.93,43.3,,
1.10,.78,1.10,1.10,AKG,Academies A'asia,1.10,+5,168,1.075,1.13,5.00,f,1.74,.16,4.55,8.70,12.6,,
.96,.87,.90,.89,ACQ,Acorn Capital Invest,.90,+2,1171,.89,.90,-,,-,-,-,-,-,,
.04,.025,.026,.025,ACQO,  opt oct15,.026,+.1,572,.026,.03,-,,-,-,-,-,-,,
3.646,.75,.87,.807,ACR,Acrux,.865,+8.5,36951,.855,.87,8.00,,2.23,.22,9.25,17.87,4.8,,
.045,.01,.021,.021,ACW,Actinogen,.021,-.3,250,.021,.024,-,,-,.01,-,-.47,-,,
.001,.001,-,-,ACWOA,  opt sep15,-,-,-,-,.001,-,,-,-,-,-,-,,
.57,.215,.265,.265,ADA,Adacel Tech,.265,-,10,.265,.27,-,,-,.14,-,.70,37.9,,
.125,.04,.066,.066,AAU,Adcorp Aust,.066,-,77,.061,.066,-,,-,-.01,-,-5.55,-,,
4.375,3.108,3.35,3.30,ABC,Adelaide Brighton,3.31,-2,18525,3.31,3.32,16.50,f,1.44,1.38,4.98,23.70,14.0,,
.025,.009,.011,.011,ADQ,ADG Global Supply,.011,-,1000,.011,.012,-,,-,.04,-,-2.11,-,,
.185,.042,.135,.115,AHZ,ADMEDUS,.13,+1.5,95651,.125,.13,-,,-,.01,-,-.03,-,,
.155,.037,.11,.105,ADJ,Adslot,.11,-,6152,.105,.11,-,,-,.63,-,-1.12,-,,
.018,.006,.006,.006,ABV,Adv Braking Tech,.006,-,2700,.006,.007,-,,-,-,-,-.20,-,,
.002,.002,-,-,ABVO,  opt aug16,.002,-,-,.001,.002,-,,-,-,-,-,-,,
.105,.045,-,-,AMT,Adv Surg Dsgn & Mnft,.06,-,-,.06,.065,-,,-,.09,-,-.91,-,,
.72,.62,-,-,ASW,Advanced Share Reg,.67,-,-,.645,.67,3.70,f,.93,.14,5.52,3.43,19.5,,
.205,.08,-,-,AEI,Aeris Environmental,.095,-,-,.095,.13,-,,-,-.01,-,-1.03,-,,
1.446,.911,1.325,1.28,AFJ,Affinity Education,1.30,+.5,49947,1.30,1.31,-,,-,-,-,-,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
