Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4596.9 at 16:34 29/1/2010  Report at 19:05 Friday 29/1/2010. Processed 19:50 Friday 29/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.75,2.75,ONT,1300 Smiles Ltd,2.75,,75,2.68,2.73,11.4,f,1.64,0.13,4.15,18.7,14.7
0.19,0.105,-,-,TQH,3Q Hldgs Ltd,0.145,,-,0.11,0.16,-,,-,-0.10,-,1.07,13.6
0.09,0.015,0.018,0.018,FCS,4C Sec Solution,0.018,,71,0.018,0.023,-,,-,0.03,-,-4.2,-
0.48,0.216,0.40,0.385,ABP,Abacus Prop stpld,0.39,-0.5,41153,0.385,0.39,5.75,,-,0.62,14.74,-11.81,-
1.45,0.90,1.395,1.38,ALR,Aberdeen Leaders,1.395,-0.5,449,1.365,1.395,9,f,-,1.52,6.45,-21.34,-
2.54,0.42,2.02,1.965,ACR,Acrux Ltd,2.00,-2,1481,1.97,2.00,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.06,,-,0.05,0.075,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-
0.05,0.012,0.017,0.017,ACU,Acuvax Ltd,0.017,,50,0.017,0.019,-,,-,-,-,-0.43,-
0.84,0.325,0.475,0.47,ADA,Adacel Tech,0.47,-0.5,34,0.47,0.475,-,,-,0.22,-,8.2,5.7
0.31,0.165,0.225,0.205,AAU,Adcorp Aust,0.205,-2,400,0.21,0.245,1,,0.45,0.08,4.88,0.45,45.6
3.01,1.445,2.54,2.45,ABC,Adelaide Brighton,2.47,-11,15734,2.47,2.48,14,f,1.49,1.15,5.67,20.8,11.9
1.76,1.10,1.38,1.30,AYT,Adelaide Managed unt,1.37,-1,1332,1.31,1.37,15.47,,0.81,1.78,11.29,12.59,10.9
0.142,0.058,-,-,ADQ,ADG Global Supply,0.06,,-,0.06,0.064,-,,-,-,-,-8.68,-
-,-,-,-,ADQO,  opt mar11,-,,-,0.002,0.02,-,,-,-,-,-,-
0.016,0.004,0.008,0.008,ADL,Admerex Ltd,0.008,-0.2,2500,0.008,0.009,-,,-,0.01,-,-2.68,-
