Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5128.6 at 2013-03-12T16:40:35. Report at Tuesday, March 12, 2013. Processed Wednesday at 2013-03-13T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,4.64,5.79,5.76,ONT,1300 Smiles,5.79,-,16,5.78,5.79,19.20,f,1.51,.65,3.32,28.92,20.0,,
.50,.37,.48,.48,TIX,360 Cap Indust Fund ord unt,.48,+1,147,.475,.48,-,,-,-,-,-,-,,
.021,.004,-,-,AYI,A1 Invest & Res,.004,-,-,.003,.004,-,,-,-,-,-1.31,-,,
.037,.015,-,-,AAY,AACL Hldgs,.02,-,-,.02,.024,-,,-,-.03,-,2.48,.8,,
2.30,1.895,2.20,2.17,ABP,Abacus Prop stp,2.20,-,3436,2.19,2.20,16.50,,.41,2.30,7.50,6.83,32.2,,
1.36,.975,1.34,1.32,ALR,Aberdeen Leaders,1.34,+3,320,1.305,1.315,9.50,f,.28,1.21,7.09,2.64,50.8,,
.80,.44,.72,.70,AKG,Academies A'asia,.70,-2,80,.70,.765,5.00,f,1.40,.12,7.14,7.01,10.0,,
4.77,2.64,4.02,3.98,ACR,Acrux,4.00,-,9857,3.99,4.00,8.00,,.34,.11,2.00,2.73,146.5,,
.039,.01,-,-,ACW,Actinogen,.016,-,-,.016,.021,-,,-,-,-,-.15,-,,
.003,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,.03,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,.001,-,,-,-,-,-.01,-,,
.43,.25,-,-,ADA,Adacel Tech,.40,-,-,-,.385,-,,-,.13,-,1.80,22.2,,
.22,.10,.12,.12,AAU,Adcorp Aust,.12,+2,500,.10,.12,1.75,f,-,.04,14.58,-6.79,-,,
.019,.008,.01,.01,ABN,AdEffective,.01,-,50,.001,.013,-,,-,-,-,.15,6.7,,
.005,.002,-,-,ABNO,  opt jun14,.004,-,-,.003,.005,-,,-,-,-,-,-,,
3.70,2.80,3.67,3.59,ABC,Adelaide Brighton,3.59,-4,13752,3.59,3.60,16.50,f,1.47,1.29,4.60,24.20,14.8,,
.08,.043,.056,.056,ADQ,ADG Global Supply,.056,-.4,453,.056,.06,-,,-,.05,-,.67,8.4,,
.071,.024,-,-,ADJ,Adslot,.027,-,-,.027,.03,-,,-,.02,-,-.91,-,,
.024,.013,-,-,ABV,Adv Braking Tech,.022,-,-,.02,.021,-,,-,-,-,-.07,-,,
.24,.105,-,-,AMT,Adv Surg Dsgn & Mnft,.105,-,-,-,.10,-,,-,.10,-,.35,30.0,,
.76,.645,-,-,ASW,Advanced Share Reg,.695,-,-,.695,.70,3.70,f,.99,.14,5.32,3.67,18.9,,
.26,.13,-,-,AEI,Aeris Environmental,.175,-,-,.16,.175,-,,-,-,-,-.92,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,.001,.001,-,,-,-,-,-.02,-,,
.363,.017,.027,.026,AGX,Agenix,.027,+.2,302,.022,.028,-,,-,-,-,-8.13,-,,
.01,.01,-,-,AGXO,  opt jun15,.01,-,-,.001,.01,-,,-,-,-,-,-,,
16.60,13.66,16.57,16.19,AGK,AGL Energy,16.27,-27,13948,16.27,16.28,62.00,f,1.05,7.61,3.81,65.00,25.0,,
.17,.089,-,-,AGJ,Agricultural Land unt,.095,-,-,.09,.095,3.18,,-,.19,33.47,-10.80,-,,
2.20,1.92,-,-,AHC,AHC,2.10,-,-,2.10,2.29,10.00,f,-,4.76,4.76,-5.62,-,,
14.35,11.50,13.53,13.46,ENY,All 200 Energy etf unt,13.53,-17,11,13.40,13.58,-,p,-,-,-,-,-,,
5.58,4.00,5.58,5.58,FIN,All 200 Financials etf unt,5.58,-,2,5.52,5.62,-,p,-,-,-,-,-,,
6.52,4.75,-,-,FIX,All 200 Fin-x-A-REIT etf unt,6.52,-,-,6.52,6.62,-,p,-,-,-,-,-,,
3.96,3.18,-,-,IDD,All 200 Industrials etf unt,3.96,-,-,3.88,3.95,-,p,-,-,-,-,-,,
4.72,3.51,-,-,RSR,All 200 Resources etf unt,4.31,-,-,4.23,4.30,-,p,-,-,-,-,-,,
3.92,3.01,-,-,MAM,All 300 Metals & Mining etf unt,3.50,-,-,3.48,3.52,-,p,-,-,-,-,-,,
