Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4886.7 at 2013-06-04T16:43:35. Report at Tuesday, June 4, 2013. Processed Wednesday at 2013-06-05T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,5.00,5.90,5.90,ONT,1300 Smiles,5.90,-,25,5.84,5.90,19.20,f,1.51,.65,3.25,28.92,20.4,,
.565,.356,.55,.54,TIX,360 Cap Indust Fund ord unt,.54,-.5,1239,.54,.55,-,,-,-,-,-,-,,
.015,.001,-,-,AYI,A1 Invest & Res,.002,-,-,.002,.003,-,,-,-,-,-1.31,-,,
.03,.01,-,-,AAY,AACL Hldgs,.015,-,-,.001,.015,-,,-,-.03,-,2.48,.6,,
2.51,1.895,2.345,2.31,ABP,Abacus Prop stp,2.33,-2,3554,2.32,2.34,16.50,,.41,2.30,7.08,6.83,34.1,,
1.365,.975,1.32,1.27,ALR,Aberdeen Leaders,1.27,-,322,1.26,1.27,9.50,f,.28,1.24,7.48,2.64,48.1,,
.80,.46,-,-,AKG,Academies A'asia,.80,-,-,.77,.80,5.00,f,1.40,.12,6.25,7.01,11.4,,
4.77,2.64,3.80,3.68,ACR,Acrux,3.71,-8,3039,3.70,3.72,8.00,,.34,.11,2.16,2.73,135.9,,
.039,.01,-,-,ACW,Actinogen,.019,-,-,.013,.018,-,,-,-,-,-.15,-,,
.003,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,-,-,,-,-,-,-,-,,
.385,.241,.36,.36,ADA,Adacel Tech,.36,+6,150,.36,.38,-,,-,.13,-,1.80,20.0,,
.22,.10,-,-,AAU,Adcorp Aust,.105,-,-,.10,.105,.75,,-,.04,7.14,-6.79,-,,
.016,.007,-,-,ABN,AdEffective,.01,-,-,.01,.014,-,,-,-,-,.15,6.7,,
.005,.002,-,-,ABNO,  opt jun14,.002,-,-,.002,.004,-,,-,-,-,-,-,,
3.70,2.87,3.35,3.26,ABC,Adelaide Brighton,3.31,-4,24230,3.31,3.32,16.50,f,1.47,1.29,4.98,24.20,13.7,,
.07,.022,-,-,ADQ,ADG Global Supply,.022,-,-,.022,.03,-,,-,.05,-,.67,3.3,,
.059,.024,.045,.045,ADJ,Adslot,.045,-.1,4805,.044,.045,-,,-,.02,-,-.91,-,,
.024,.013,.015,.014,ABV,Adv Braking Tech,.015,-,2865,.014,.015,-,,-,-,-,-.07,-,,
.15,.105,-,-,AMT,Adv Surg Dsgn & Mnft,.105,-,-,.045,.09,-,,-,.10,-,.35,30.0,,
.76,.62,.62,.62,ASW,Advanced Share Reg,.62,-,17,.62,.66,3.70,f,.99,.14,5.97,3.67,16.9,,
.22,.13,-,-,AEI,Aeris Environmental,.205,-,-,.125,.19,-,,-,-,-,-.92,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.073,.002,.031,.029,AGX,Agenix,.03,-.4,7431,.03,.034,-,,-,-,-,-8.13,-,,
.01,.001,-,-,AGXO,  opt jun15,.004,-,-,.004,.012,-,,-,-,-,-,-,,
16.60,13.66,14.49,14.26,AGK,AGL Energy,14.47,-1,13367,14.46,14.47,62.00,f,1.05,7.61,4.28,65.00,22.3,,
.17,.089,-,-,AGJ,Agricultural Land unt,.09,-,-,.09,.12,3.18,,-,.19,35.33,-10.80,-,,
2.20,1.92,-,-,AHC,AHC,2.10,-,-,2.12,-,10.00,f,-,4.76,4.76,-5.62,-,,
13.70,11.50,-,-,ENY,All 200 Energy etf unt,13.34,-,-,13.01,14.50,-,p,-,-,-,-,-,,
5.90,4.15,-,-,FIN,All 200 Financials etf unt,5.47,-,-,5.42,5.53,-,p,-,-,-,-,-,,
6.95,4.75,-,-,FIX,All 200 Fin-x-A-REIT etf unt,6.40,-,-,6.37,6.50,-,p,-,-,-,-,-,,
3.96,3.18,-,-,IDD,All 200 Industrials etf unt,3.74,-,-,3.64,3.72,-,p,-,-,-,-,-,,
4.46,3.51,-,-,RSR,All 200 Resources etf unt,3.96,-,-,3.90,3.98,-,p,-,-,-,-,-,,
3.78,2.89,-,-,MAM,All 300 Metals & Mining etf unt,3.09,-,-,3.10,3.16,-,p,-,-,-,-,-,,
