Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4093.8 at 2012-06-22T16:56:37. Report at Friday, June 22, 2012. Processed Saturday at 2012-06-23T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.74,3.00,5.71,5.71,ONT,1300 Smiles,5.71,-1,500,5.61,5.75,16.60,f,1.57,.55,2.91,26.01,22.0,,
.08,.041,-,-,TQH,3Q Hldgs,.08,-,-,.054,.065,-,,-,-.05,-,1.79,4.5,,
.06,.006,-,-,AYI,A1 Invest & Res,.008,-,-,-,-,-,,-,.02,-,.03,26.7,,
.066,.02,-,-,AAY,AACL Hldgs,.022,-,-,-,-,-,,-,.01,-,1.65,1.3,,
.017,.004,.004,.004,AAQ,AAQ Hldgs,.004,-,10,.004,.005,-,,-,-,-,-.21,-,,
2.34,1.78,1.99,1.957,ABP,Abacus Prop stp,1.975,-1,9978,1.975,1.98,16.50,,.15,2.43,8.35,2.52,78.4,,
1.21,.98,-,-,ALR,Aberdeen Leaders,1.03,-,-,1.045,1.08,9.50,f,.37,1.11,9.22,3.48,29.6,,
.60,.44,-,-,AKG,Academies A'asia,.46,-,-,.41,.70,4.00,f,1.35,.09,8.70,5.39,8.5,,
4.77,2.59,4.35,3.80,ACR,Acrux,4.27,+20,27746,4.26,4.27,-,,-,.16,-,2.73,156.4,,
.06,.018,.03,.03,ACW,Actinogen,.03,-,200,.03,.035,-,,-,.01,-,-2.30,-,,
.001,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.001,-,-,-,-,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,-,-,,-,-,-,-.03,-,,
.43,.18,.385,.37,ADA,Adacel Tech,.385,+1.5,550,.30,.385,-,,-,.13,-,.80,48.1,,
.205,.125,-,-,AAU,Adcorp Aust,.18,-,-,-,-,2.00,f,1.16,.07,11.11,2.31,7.8,,
.044,.001,-,-,ABN,AdEffective,.013,-,-,.013,.014,-,,-,-,-,-,-,,
.004,.002,-,-,ABNO,  opt jun14,.003,-,-,-,-,-,,-,-,-,-,-,,
3.27,2.22,3.04,2.96,ABC,Adelaide Brighton,3.02,+3,10228,3.00,3.02,16.50,f,1.41,1.22,5.46,23.30,13.0,,
.085,.05,-,-,ADQ,ADG Global Supply,.065,-,-,.06,.065,-,,-,.04,-,.65,10.0,,
.027,.016,.017,.017,ABV,Adv Braking Tech,.017,-.1,50,.016,.017,-,,-,.01,-,-.02,-,,
.25,.145,-,-,AMT,Adv Surg Dsgn & Mnft,.145,-,-,-,-,-,,-,.10,-,-6.28,-,,
.84,.605,.695,.66,ASW,Advanced Share Reg,.695,+4.5,190,.665,.695,3.85,f,1.15,.13,5.54,4.42,15.7,,
.30,.155,.18,.18,AEI,Aeris Environmental,.18,-1,150,.17,.19,-,,-,-.02,-,-1.88,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.02,5.0,,
.02,.003,.004,.003,AGX,Agenix,.003,-.1,23882,.003,.004,-,,-,-,-,-.27,-,,
15.45,12.101,15.08,14.73,AGK,AGL Energy,14.75,-25,23854,14.75,14.78,60.00,f,1.58,6.98,4.07,94.90,15.5,,
.20,.13,.17,.17,AGJ,Agricultural Land unt,.17,+3,400,.155,.17,1.49,,-,.33,8.76,-1.01,-,,
2.30,2.05,-,-,AHC,AHC,2.20,-,-,2.00,2.17,10.00,,-,4.92,4.55,-6.74,-,,
15.28,11.87,-,-,ENY,All 200 Energy etf unt,12.71,-,-,11.50,13.19,-,p,-,-,-,-,-,,
4.47,3.55,4.16,4.16,FIN,All 200 Financials etf unt,4.16,+1,2,3.75,4.55,-,p,-,-,-,-,-,,
5.19,4.34,-,-,FIX,All 200 Fin-x-A-REIT etf unt,4.95,-,-,4.44,5.37,-,p,-,-,-,-,-,,
3.86,3.00,-,-,IDD,All 200 Industrials etf unt,3.38,-,-,2.95,3.59,-,p,-,-,-,-,-,,
5.66,3.98,3.98,3.98,RSR,All 200 Resources etf unt,3.98,-10,20,3.58,4.35,-,p,-,-,-,-,-,,
5.04,3.31,-,-,MAM,All 300 Metals & Mining etf unt,3.41,-,-,2.97,3.60,-,p,-,-,-,-,-,,
2.04,.315,1.96,1.84,AGI,Ainsworth Game Tech,1.925,-.5,1680,1.92,1.95,-,,-,.23,-,21.81,8.8,,
.96,.65,.67,.67,AIZ,Air New Zealand,.67,-.5,61,.67,.70,3.01,,.54,1.07,4.49,1.62,41.4,,
.08,.079,-,-,AIG,Aircruising Aust,.079,-,-,.079,.12,-,,-,-.19,-,-4.88,-,,
1.50,.87,1.08,1.045,AJL,AJ Lucas Grp,1.05,-,592,1.04,1.075,-,,-,.86,-,-9.40,-,,
.86,.25,.475,.45,ACL,Alchemia,.47,+2.5,10693,.465,.475,-,,-,.06,-,-6.40,-,,
14.00,8.50,-,-,AAI,Alcoa Inc cdi,8.50,-,-,6.01,10.09,9.67,,8.95,-,1.14,86.58,9.8,,
2.23,1.72,2.23,2.19,LEP,ALE Prop Grp stp,2.23,+2,1157,2.21,2.23,17.75,,.39,2.14,7.96,6.98,31.9,,
2.879,.995,2.00,1.97,ALS,Alesco Corp,1.99,+.5,3424,1.98,2.00,10.00,f,2.13,.83,5.03,21.32,9.3,,
.115,.06,.075,.075,AJX,Alexium Int'l,.075,-.5,128,.075,.08,-,,-,-.02,-,-1.99,-,,
.63,.29,.355,.34,AEB,Algae.Tec,.355,+.5,475,.35,.355,-,,-,-,-,-1.00,-,,
.11,.035,-,-,AEBO,  opt jan14,.065,-,-,-,-,-,,-,-,-,-,-,,
2.36,1.59,-,-,AQZ,Alliance Aviation,2.25,-,-,2.01,2.19,-,,-,-,-,-,-,,
.084,.018,.02,.019,AHZ,Allied Healthcare,.02,+.2,1546,.019,.02,-,,-,.01,-,-.72,-,,
.275,.095,.145,.14,AZG,Allmine Grp,.145,-,1104,.14,.15,-,,-,.07,-,2.00,7.2,,
.458,.284,.39,.39,AIQ,Alternative Invest unt,.39,-,11851,.39,.40,-,,-,.69,-,-.07,-,,
.40,.083,-,-,ALU,Altium,.35,-,-,.35,.375,-,,-,-.06,-,-9.76,-,,
.155,.09,-,-,AMA,AMA Grp,.145,-,-,-,-,1.00,,3.28,-.04,6.90,3.28,4.4,,
6.60,5.10,6.50,6.35,AHD,Amalgamated Hldgs,6.35,-18,163,6.35,6.40,37.00,f,1.59,5.19,5.83,58.80,10.8,,
.31,.205,-,-,AMO,Ambertech,.23,-,-,-,-,.50,,-,.55,2.17,-2.45,-,,
.25,.12,-,-,AMB,Ambition Grp,.18,-,-,.18,.205,-,,-,.19,-,2.03,8.9,,
84.592,81.214,83.65,83.65,AKY,AMCB Fund No 5,83.65,+2,4,79.00,83.65,230.00,f,1.17,83.11,2.75,270.00,31.0,,
30.957,28.138,29.81,29.81,AKX,AMCB Fund No 4,29.81,-5,25,27.50,29.81,135.00,f,1.85,29.61,4.53,250.00,11.9,,
.76,.60,.72,.705,AMH,AMCIL,.72,-,150,.70,.72,3.50,,1.12,.82,4.86,3.93,18.3,,
1.15,.196,1.095,1.07,AMM,Amcom Telco,1.075,-2,2389,1.075,1.08,4.80,f,2.76,.32,4.47,13.23,8.1,,
7.80,5.87,7.355,7.235,AMC,Amcor,7.31,+8,30549,7.30,7.32,36.00,,.76,1.20,4.92,27.40,26.7,,
4.98,3.61,3.82,3.76,AMP,AMP,3.78,-5,74647,3.78,3.79,29.00,p,.91,.89,7.67,26.30,14.4,,
.79,.60,.665,.655,AGF,AMP Capital China unt,.665,+.5,1535,.65,.665,2.05,,-,.88,3.08,-14.40,-,,
.083,.04,.048,.048,ANQ,AnaeCo,.048,-.2,889,.04,.048,-,,-,-.03,-,-5.30,-,,
.038,.016,.019,.018,ALT,Analytica,.018,-.1,3889,.018,.019,-,,-,-,-,-.23,-,,
.009,.001,-,-,ALTO,  opt sep12,.001,-,-,-,-,-,,-,-,-,-,-,,
.005,.001,-,-,ALTOA,  opt jun13,.002,-,-,-,-,-,,-,-,-,-,-,,
.009,.004,.005,.005,AYG,Anittel Grp,.005,-,1000,.004,.005,-,,-,-.01,-,-.47,-,,
15.36,11.82,13.35,13.06,ANN,Ansell,13.09,-13,8621,13.09,13.13,34.00,,2.74,2.31,2.60,93.30,14.0,,
