Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4520.7 at 16:38 9/2/2010  Report at 19:05 Tuesday 9/2/2010. Processed 19:31 Tuesday 9/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.75,,-,2.73,2.74,11.4,f,1.64,0.13,4.15,18.7,14.7
0.19,0.105,-,-,TQH,3Q Hldgs Ltd,0.145,,-,0.11,0.15,-,,-,-0.10,-,1.07,13.6
0.083,0.015,-,-,FCS,4C Sec Solution,0.018,,-,0.012,0.016,-,,-,0.03,-,-4.2,-
0.48,0.226,0.39,0.38,ABP,Abacus Prop stpld,0.38,-0.5,17817,0.38,0.385,5.75,,-,0.62,15.13,-11.81,-
1.45,0.90,1.36,1.34,ALR,Aberdeen Leaders,1.34,2,339,1.34,1.35,9,f,-,1.52,6.72,-21.34,-
2.54,0.42,1.83,1.70,ACR,Acrux Ltd,1.795,-5.5,2533,1.765,1.795,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.05,,-,0.05,0.06,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,0.001,-,,-,-,-,-,-
0.05,0.012,-,-,ACU,Acuvax Ltd,0.014,,-,0.014,0.017,-,,-,-,-,-0.43,-
0.84,0.325,0.425,0.39,ADA,Adacel Tech,0.425,1.5,121,0.385,0.42,-,,-,0.22,-,8.2,5.2
0.31,0.165,-,-,AAU,Adcorp Aust,0.21,,-,0.205,0.235,1,,0.45,0.08,4.76,0.45,46.7
3.01,1.445,2.53,2.45,ABC,Adelaide Brighton,2.49,1,6356,2.45,2.54,14,f,1.49,1.15,5.62,20.8,12.0
1.76,1.10,1.33,1.33,AYT,Adelaide Managed unt,1.33,0.5,260,1.325,1.37,15.47,,0.81,1.78,11.63,12.59,10.6
0.123,0.058,-,-,ADQ,ADG Global Supply,0.06,,-,0.056,0.063,-,,-,-,-,-8.68,-
-,-,-,-,ADQO,  opt mar11,-,,-,-,0.02,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.008,,-,0.006,0.008,-,,-,0.01,-,-2.68,-
3.53,1.65,3.50,3.50,ADG,Adtrans Grp,3.50,,126,3.50,3.53,16,f,1.74,2.37,4.57,27.9,12.5
0.014,0.003,0.009,0.008,ASC,Adultshop Com,0.009,,65484,0.009,0.011,-,,-,0.04,-,-0.28,-
0.005,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.001,0.005,-,,-,-,-,-,-
0.038,0.005,0.024,0.021,ABV,Adv Braking Tech,0.024,,2450,0.022,0.025,-,,-,0.01,-,-0.36,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.50,,-,0.38,0.50,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.05,,-,0.025,0.065,-,,-,0.01,-,-0.06,-
0.093,0.031,0.05,0.05,ACE,Advanced Engine,0.05,,2000,0.05,0.055,-,,-,-0.04,-,-1.9,-
0.124,0.014,0.066,0.06,ANM,Advanced Magnesium,0.066,0.6,711,0.061,0.065,-,,-,0.01,-,-3.07,-
0.435,0.15,0.385,0.38,ASW,Advanced Share,0.38,,454,0.375,0.38,2.75,f,0.76,0.09,7.24,2.1,18.1
0.185,0.05,-,-,AEI,Aeris Environmental,0.09,,-,0.09,0.10,-,,-,0.01,-,-2.31,-
1.67,0.545,1.315,1.24,AVE,Aevum Ltd,1.25,-5.5,629,1.22,1.30,4,,1.05,2.07,3.20,4.2,29.8
0.002,0.001,0.002,0.001,AFT,AFT Corp,0.001,,63000,0.001,0.002,-,,-,-,-,-0.03,-
15.46,12.83,13.78,13.65,AGK,AGL Energy Ltd,13.73,-5,7235,13.70,13.74,54,f,6.63,6.00,3.93,358,3.8
0.28,0.13,0.17,0.17,AGJ,Agricultural Land unt,0.17,,25,0.17,-,2.42,,-,0.38,14.24,-3.63,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,-,2.45,-,,-,3.31,-,17.79,12.6
0.22,0.05,-,-,AGI,Ainsworth Game Tech,0.14,,-,0.14,0.175,-,,-,0.02,-,-4.45,-
1.12,0.55,1.015,1.00,AIZ,Air New Zealand fpo nz,1.00,-1.5,101,1.00,1.04,5.22,,0.31,1.18,5.22,1.61,62.1
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,0.07,-,-,,-,-0.07,-,-5.34,-
5.60,2.03,3.25,3.05,AJL,AJ Lucas Grp,3.18,-6,1961,3.12,3.25,5.5,,45.40,2.11,1.73,249.7,1.3
0.81,0.116,0.65,0.635,ACL,Alchemia Ltd,0.65,-1,1467,0.64,0.66,-,,-,0.03,-,-5.2,-
47.10,44.00,-,-,AAI,Alcoa Inc cdi,45.25,,-,-,45.20,12.39,,-,-,0.27,-251.67,-
