Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4689.6 at 16:47 17/12/2009  Report at 19:05 Thursday 17/12/2009. Processed 20:05 Thursday 17/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.70,,-,2.64,2.70,11.4,f,1.64,0.13,4.22,18.7,14.4
0.195,0.105,-,-,TQH,3Q Hldgs Ltd,0.14,,-,0.15,0.18,-,,-,-0.10,-,1.07,13.1
0.09,0.015,-,-,FCS,4C Sec Solution,0.023,,-,0.018,0.038,-,,-,0.03,-,-4.2,-
0.48,0.147,0.415,0.39,ABP,Abacus Prop stpld,0.405,1.5,97933,0.405,0.41,7.75,,-,0.62,19.14,-11.81,-
1.44,0.90,1.39,1.38,ALR,Aberdeen Leaders,1.39,4,1000,1.36,1.38,9,f,-,1.45,6.47,-21.34,-
0.05,0.001,-,-,ACX,ACMA Engineering,0.001,,-,0.01,-,-,,-,-0.01,-,-0.33,-
2.54,0.42,2.17,2.01,ACR,Acrux Ltd,2.17,13,3315,2.15,2.17,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.05,,-,0.05,0.085,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-
0.05,0.012,-,-,ACU,Acuvax Ltd,0.012,,-,0.012,0.013,-,,-,-,-,-0.43,-
0.84,0.325,0.55,0.53,ADA,Adacel Tech,0.53,-1,106,0.53,0.55,-,,-,0.22,-,8.2,6.5
0.345,0.165,-,-,AAU,Adcorp Aust,0.24,,-,0.24,0.25,1,,0.45,0.08,4.17,0.45,53.3
3.01,1.445,2.67,2.61,ABC,Adelaide Brighton,2.64,3,33042,2.62,2.65,14,f,1.49,1.15,5.30,20.8,12.7
1.76,1.10,1.34,1.34,AYT,Adelaide Managed unt,1.34,-1,117,1.34,1.365,15.47,,0.81,1.81,11.54,12.59,10.6
0.142,0.058,0.07,0.07,ADQ,ADG Global Supply,0.07,,299,0.05,0.07,-,,-,-,-,-8.68,-
-,-,-,-,ADQN,  def,-,,-,-,-,-,,-,-,-,-,-
-,-,-,-,ADQO,  optmar11d,-,,-,-,-,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.008,,-,0.009,0.01,-,,-,0.01,-,-2.68,-
3.48,1.65,-,-,ADG,Adtrans Grp,3.48,,-,3.40,3.70,16,f,1.74,2.37,4.60,27.9,12.5
0.012,0.003,0.01,0.01,ASC,Adultshop Com,0.01,,2067,0.01,0.011,-,,-,0.04,-,-0.28,-
0.004,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.003,0.006,-,,-,-,-,-,-
0.038,0.005,0.033,0.031,ABV,Adv Braking Tech,0.031,-0.2,14438,0.031,0.033,-,,-,0.01,-,-0.36,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.585,,-,0.54,0.60,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.063,,-,0.063,0.064,-,,-,0.01,-,-0.06,-
0.093,0.031,0.059,0.059,ACE,Advanced Engine,0.059,,280,0.058,0.059,-,,-,-0.04,-,-1.9,-
0.124,0.014,0.034,0.03,ANM,Advanced Magnesium,0.034,-2.1,29,0.042,0.06,-,,-,0.01,-,-3.07,-
0.36,0.15,-,-,ASW,Advanced Share,0.35,,-,0.35,0.395,2,f,1.05,0.09,5.71,2.1,16.7
0.185,0.05,-,-,AEI,Aeris Environmental,0.10,,-,0.10,0.115,-,,-,0.01,-,-2.31,-
1.67,0.545,1.40,1.375,AVE,Aevum Ltd,1.38,-1,570,1.38,1.40,4,,-,2.07,2.90,-9.7,-
0.001,0.001,-,-,AFT,AFT Corp,0.001,,-,-,0.001,-,,-,-,-,-0.03,-
15.80,12.83,13.93,13.75,AGK,AGL Energy Ltd,13.77,-3,28723,13.77,13.79,54,f,6.63,6.00,3.92,358,3.8
0.28,0.13,-,-,AGJ,Agricultural Land unt,0.155,,-,0.155,0.16,2.42,,-,0.38,15.61,-3.63,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,2.25,2.45,5,,3.56,3.31,2.22,17.79,12.6
0.22,0.05,0.20,0.19,AGI,Ainsworth Game Tech,0.19,-1,175,0.19,0.195,-,,-,0.02,-,-4.45,-
1.12,0.55,-,-,AIZ,Air New Zealand fpo nz,0.92,,175,0.93,0.97,5.22,,0.31,1.18,5.67,1.61,57.1
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,-,-,-,,-,-0.07,-,-5.34,-
5.60,2.03,4.10,4.03,AJL,AJ Lucas Grp,4.05,,4435,4.00,4.07,10.5,f,23.78,2.11,2.59,249.7,1.6
0.76,0.106,0.65,0.60,ACL,Alchemia Ltd,0.63,3.5,3612,0.615,0.63,-,,-,0.03,-,-5.2,-
-,-,-,-,ACLN,  def,-,,-,-,-,-,,-,-,-,-,-
0.20,0.026,-,-,ACLR,  rts 16dec,0.047,,-,-,-,-,,-,-,-,-,-
47.10,44.00,-,-,AAI,Alcoa Inc cdi,44.89,,-,-,44.90,31.58,,-,-,0.70,-251.67,-
2.42,1.416,2.41,2.37,LEP,ALE Prop Grp stpld,2.41,4,871,2.37,2.41,30,,1.05,3.08,12.45,31.51,7.6
5.91,0.60,4.75,4.54,ALS,Alesco Corp,4.72,23,7613,4.50,4.78,7,f,-,0.49,1.48,-13.94,-
0.28,0.10,0.15,0.15,ABQ,Allied Brands Ltd,0.15,0.5,220,0.145,0.15,0.5,f,5.60,0.05,3.33,2.8,5.4
0.029,0.001,-,-,ABQO,  opt dec10,0.005,,-,0.002,0.005,-,,-,-,-,-,-
0.125,0.015,0.125,0.12,AEA,Altera Res Ltd,0.125,1,400,0.12,0.13,-,,-,-,-,-3.25,-
1.45,0.575,1.03,1.03,AIQ,Alternative Invest unt,1.03,,407,1.02,1.06,47,,-,1.41,45.63,-33.96,-
0.55,0.235,0.25,0.25,ALU,Altium Ltd,0.25,1,100,0.24,0.29,2,,-,0.12,8.00,-0.47,-
