Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5325.4 at 2013-12-24T14:43:06. Report at Tuesday, December 24, 2013. Processed Thursday at 2013-12-26T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.25,5.25,6.59,6.59,ONT,1300 Smiles,6.59,+9,8,6.51,6.55,18.50,f,1.45,.62,2.81,26.90,24.5,,
2.26,1.423,2.04,2.02,TIX,360 Cap Indust Fund ord unt,2.03,+1,65,2.02,2.05,13.65,,1.82,.02,6.72,24.80,8.2,,
.79,.465,.645,.645,TGP,360 Capital Grp stp,.645,-,340,.62,.645,6.25,,-,.58,9.69,-7.40,-,,
.60,.35,.385,.38,NNW,99 Wuxian cdi,.385,+.5,300,.375,.385,-,,-,-,-,-,-,,
.006,.001,-,-,AYI,A1 Invest & Res,.001,-,-,.001,.002,-,,-,-,-,-.66,-,,
2.51,2.095,2.44,2.34,ABP,Abacus Prop stp,2.38,-,6775,2.34,2.40,16.50,,.83,2.32,6.93,13.68,17.4,,
1.365,1.12,1.325,1.325,ALR,Aberdeen Leaders,1.325,-,34,1.325,1.33,9.25,f,.32,1.22,6.98,2.97,44.6,,
1.10,.55,.99,.99,AKG,Academies A'asia,.99,-,200,.91,.99,5.00,f,1.36,.10,5.05,6.80,14.6,,
4.12,2.18,2.49,2.39,ACR,Acrux,2.45,-1,2658,2.44,2.47,8.00,,.52,.14,3.27,4.16,58.9,,
.048,.01,-,-,ACW,Actinogen,.022,-,-,.015,.022,-,,-,-,-,-.36,-,,
.001,.001,-,-,ACWOA,  opt sep15,-,-,-,-,-,-,,-,-,-,-,-,,
.57,.241,-,-,ADA,Adacel Tech,.49,-,-,.365,.49,-,,-,.13,-,1.00,49.0,,
.15,.06,-,-,AAU,Adcorp Aust,.06,-,-,.06,.063,.75,,-,.02,12.50,-11.20,-,,
3.88,3.085,3.70,3.64,ABC,Adelaide Brighton,3.68,+5,7075,3.66,3.70,16.50,f,1.41,1.30,4.48,23.20,15.9,,
.07,.009,-,-,ADQ,ADG Global Supply,.01,-,-,.01,.012,-,,-,.04,-,-.38,-,,
.185,.019,.15,.14,AHZ,ADMEDUS,.145,+.5,13453,.14,.145,-,,-,.01,-,-.21,-,,
.155,.024,.12,.115,ADJ,Adslot,.115,-,10862,.11,.115,-,,-,.01,-,-.94,-,,
.105,.105,.105,.105,ADJN,  def x fac,.105,-,-,.105,.115,-,,-,-,-,-,-,,
.024,.013,-,-,ABV,Adv Braking Tech,.016,-,-,.014,.016,-,,-,-,-,-.08,-,,
.12,.05,-,-,AMT,Adv Surg Dsgn & Mnft,.05,-,-,.03,.05,-,,-,.09,-,-1.49,-,,
.758,.619,.65,.65,ASW,Advanced Share Reg,.65,+.5,110,.65,.67,3.70,f,1.00,.14,5.69,3.70,17.6,,
.205,.10,-,-,AEI,Aeris Environmental,.145,-,-,.13,.195,-,,-,-.01,-,-.77,-,,
1.19,.98,1.135,1.12,AFJ,Affinity Education,1.135,+1,1050,1.12,1.13,-,,-,-,-,-,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.04,.017,.039,.039,AHA,AG Financial,.039,-,290,.038,.039,-,,-,.06,-,-9.81,-,,
.037,.012,.017,.016,AGX,Agenix,.016,-.1,82,.017,.021,-,,-,-,-,-.67,-,,
.01,.001,-,-,AGXO,  opt jun15,.001,-,-,.001,.003,-,,-,-,-,-,-,,
16.60,13.85,14.91,14.75,AGK,AGL Energy,14.88,+10,6038,14.85,14.91,63.00,f,1.12,7.56,4.23,70.70,21.0,,
.145,.073,-,-,AGJ,Agricultural Land unt,.085,-,-,.085,.092,2.82,,-,.12,33.18,-5.99,-,,
.084,.054,.077,.077,APW,AIMS Prop Sec Fund unt,.077,-,1250,.077,.078,-,,-,.12,-,-6.38,-,,
4.79,2.56,4.39,4.27,AGI,Ainsworth Game Tech,4.39,+14,889,4.35,4.39,8.00,,2.00,.54,1.82,16.00,27.4,,
1.53,.945,1.485,1.45,AIZ,Air New Zealand,1.485,-4.5,16,1.45,1.54,6.73,,2.08,1.33,4.53,13.98,10.6,,
1.893,.75,1.06,1.02,AJL,AJ Lucas Grp,1.05,-1,1625,1.02,1.05,-,,-,.40,-,-97.60,-,,
