Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4286.4 at 2012-01-24T16:17:04. Report at Tuesday, January 24, 2012. Processed Wednesday at 2012-01-25T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.20,3.00,-,-,ONT,1300 Smiles,4.05,-,-,3.94,4.00,15.50,f,1.56,.24,3.83,24.20,16.7,,
.08,.041,-,-,TQH,3Q Hldgs,.08,-,-,-,-,-,,-,-.05,-,1.84,4.3,,
.082,.028,-,-,AYI,A1 Invest & Res,.04,-,-,-,-,-,,-,.01,-,-.94,-,,
.066,.02,-,-,AAY,AACL Hldgs,.035,-,-,.025,.035,-,,-,-,-,.22,15.9,,
.145,.007,-,-,AAQ,AAQ Hldgs,.008,-,-,-,-,-,,-,-,-,-.30,-,,
2.45,1.78,1.825,1.80,ABP,Abacus Prop stp,1.815,-,5347,1.81,1.855,16.50,,.28,2.76,9.09,4.66,38.9,,
1.345,.98,1.03,1.025,ALR,Aberdeen Leaders,1.03,+1,242,1.025,1.03,9.50,f,.34,1.04,9.22,3.24,31.8,,
.60,.48,-,-,AKG,Academies A'asia,.60,-,-,.41,.70,4.00,f,1.35,.09,6.67,5.40,11.1,,
4.30,2.49,3.50,3.35,ACR,Acrux,3.36,-12,4289,3.36,3.43,-,,-,-,-,34.73,9.7,,
.085,.018,-,-,ACW,Actinogen,.05,-,-,.031,.049,-,,-,.02,-,-1.66,-,,
.01,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.003,-,-,-,-,-,,-,-,-,-,-,,
.004,.001,.001,.001,ACU,Acuvax,.001,-,40000,.001,.002,-,,-,-,-,-.05,-,,
.36,.18,-,-,ADA,Adacel Tech,.24,-,100,.18,.30,-,,-,.09,-,-3.60,-,,
.25,.125,-,-,AAU,Adcorp Aust,.17,-,-,-,-,2.00,f,1.15,.09,11.76,2.29,7.4,,
.002,.001,-,-,ABN,AdEffective,.001,-,-,-,-,-,,-,-,-,-.02,-,,
3.514,2.22,3.09,3.00,ABC,Adelaide Brighton,3.04,-5,10274,3.00,3.07,16.50,f,1.38,1.17,5.43,22.80,13.3,,
.09,.05,-,-,ADQ,ADG Global Supply,.055,-,-,-,-,-,,-,.04,-,.47,11.7,,
.033,.016,-,-,ABV,Adv Braking Tech,.019,-,-,.017,.019,-,,-,.01,-,.06,31.7,,
.36,.15,-,-,AMT,Adv Surg Dsgn & Mnft,.20,-,-,-,-,-,,-,.11,-,-9.25,-,,
1.18,.605,-,-,ASW,Advanced Share Reg,.68,-,-,-,-,3.85,f,1.08,.13,5.66,4.17,16.3,,
.30,.155,.22,.22,AEI,Aeris Environmental,.22,-,175,.20,.24,-,,-,.02,-,-2.16,-,,
.002,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.03,3.3,,
.032,.011,.012,.012,AGX,Agenix,.012,-,575,.012,.014,-,,-,-,-,-.40,-,,
15.79,12.50,14.69,14.49,AGK,AGL Energy,14.57,-3,7154,14.55,14.70,60.00,f,2.04,6.95,4.12,122.40,11.9,,
.20,.13,-,-,AGJ,Agricultural Land unt,.175,-,-,-,-,2.45,,1.09,.36,14.00,2.68,6.5,,
2.30,1.90,-,-,AHC,AHC,2.21,-,-,-,-,10.00,,.35,4.95,4.52,3.45,64.1,,
18.26,11.87,-,-,ENY,All 200 Energy etf unt,13.60,-,-,13.64,13.70,-,p,-,-,-,-,-,,
4.87,3.55,-,-,FIN,All 200 Financials etf unt,3.99,-,-,3.97,4.00,-,p,-,-,-,-,-,,
5.54,4.34,-,-,FIX,All 200 Fin-x-A-REIT etf unt,4.75,-,-,4.72,4.75,-,p,-,-,-,-,-,,
3.90,3.00,-,-,IDD,All 200 Industrials etf unt,3.50,-,-,3.50,3.53,-,p,-,-,-,-,-,,
6.42,4.33,-,-,RSR,All 200 Resources etf unt,4.78,-,-,4.76,4.79,-,p,-,-,-,-,-,,
5.58,3.75,-,-,MAM,All 300 Metals & Mining etf unt,4.06,-,-,4.03,4.06,-,p,-,-,-,-,-,,
.66,.185,.625,.585,AGI,Ainsworth Game Tech,.625,-.5,2233,.605,.63,-,,-,.09,-,8.00,7.8,,
1.12,.66,.67,.67,AIZ,Air New Zealand,.67,-1,16,.67,.70,3.90,,1.51,1.03,5.82,5.87,11.4,,
.08,.035,-,-,AIG,Aircruising Aust,.079,-,-,-,-,-,,-,-.16,-,-5.00,-,,
2.54,1.005,1.295,1.27,AJL,AJ Lucas Grp,1.295,+2,238,1.285,1.30,-,,-,.95,-,-17.50,-,,
.86,.25,.345,.32,ACL,Alchemia,.32,-1.5,5094,.315,.32,-,,-,.01,-,-7.00,-,,
18.99,10.50,-,-,AAI,Alcoa Inc cdi,11.39,-,-,8.81,11.35,9.70,,2.44,-,.85,23.62,48.2,,
2.15,1.72,1.97,1.935,LEP,ALE Prop Grp stp,1.965,-1,387,1.945,1.965,19.75,,1.65,2.22,10.05,32.49,6.0,,
3.554,.995,1.17,1.10,ALS,Alesco Corp,1.16,+5.5,2327,1.15,1.16,8.50,f,1.83,.84,7.33,15.56,7.5,,
.14,.06,.08,.08,AJX,Alexium Int'l,.08,-.3,960,.08,.085,-,,-,-.01,-,-2.37,-,,
.67,.29,.63,.60,AEB,Algae.Tec,.60,-1,1654,.59,.60,-,,-,-,-,-,-,,
1.945,1.59,1.945,1.80,AQZ,Alliance Aviation,1.945,+15.5,981,1.79,1.945,-,,-,-,-,-,-,,
.095,.026,.033,.032,AHZ,Allied Healthcare,.032,-.2,1600,.032,.033,-,,-,.01,-,-.70,-,,
.30,.095,.15,.145,AZG,Allmine Grp,.145,-.5,507,.145,.15,-,,-,-,-,-,-,,
.63,.391,.50,.50,AIQ,Alternative Invest unt,.50,-,9950,.495,.51,-,,-,.85,-,-16.06,-,,
.19,.082,.12,.12,ALU,Altium,.12,-2,204,.12,.14,-,,-,-,-,-6.80,-,,
.155,.09,.13,.13,AMA,AMA Grp,.13,+.5,900,.125,.135,1.00,f,4.37,.05,7.69,4.37,3.0,,
6.41,5.10,6.00,5.80,AHD,Amalgamated Hldgs,5.81,-9,900,5.80,5.96,37.00,f,2.37,5.07,6.37,87.70,6.6,,
.36,.205,-,-,AMO,Ambertech,.27,-,-,.20,.25,.50,,.80,.55,1.85,.40,67.5,,
.36,.13,-,-,AMB,Ambition Grp,.13,-,-,-,-,-,,-,.17,-,2.71,4.8,,
98.79,95.478,-,-,AKY,AMCB Fund No 5,98.74,-,-,-,-,-,f,-,-,-,-,-,,
58.13,53.627,-,-,AKX,AMCB Fund No 4,58.13,-,-,-,-,-,f,-,-,-,-,-,,
.70,.60,.68,.68,AMH,AMCIL,.68,-,670,.67,.68,3.50,,1.18,.71,5.15,4.13,16.5,,
.90,.567,.86,.85,AMM,Amcom Telco,.86,+.5,610,.85,.86,3.60,f,1.00,.19,4.19,3.59,24.0,,
7.54,5.87,7.02,6.92,AMC,Amcor,6.95,-4,53526,6.93,7.00,35.00,,.83,1.37,5.04,29.10,23.9,,
.835,.60,.665,.645,AGF,AMP Capital China unt,.645,-2,969,.645,.665,2.59,,4.98,.88,4.02,12.90,5.0,,
5.82,3.61,4.29,4.21,AMP,AMP,4.24,-3,51929,4.23,4.24,30.00,p,1.05,.97,7.08,31.40,13.5,,
.125,.04,.04,.04,ANQ,AnaeCo,.04,-,1000,.04,.044,-,,-,-.04,-,-6.20,-,,
.001,.001,-,-,ANQOA,  opt may12,.001,-,-,-,-,-,,-,-,-,-,-,,
.042,.016,.033,.032,ALT,Analytica,.032,-.1,42044,.031,.033,-,,-,-,-,-.05,-,,
.009,.001,-,-,ALTO,  opt sep12,.008,-,-,-,-,-,,-,-,-,-,-,,
.005,.001,-,-,ALTOA,  opt jun13,.005,-,-,.003,.006,-,,-,-,-,-,-,,
.31,.005,-,-,AEK,Anatolia Energy,.13,-,-,-,-,-,,-,-,-,-1.78,-,,
.013,.004,.006,.006,AYG,Anittel Grp,.006,+.1,41600,.005,.006,-,,-,-.01,-,-1.46,-,,
15.34,11.82,15.12,14.92,ANN,Ansell,14.92,-4,2081,14.90,15.12,33.00,,2.80,2.44,2.21,92.40,16.1,,
.038,.012,.012,.012,ANO,Antaria,.012,-.3,80,.012,.015,-,,-,.01,-,-1.03,-,,
.105,.054,.077,.072,ADO,Anteo Diagnostics,.072,-.5,58328,.072,.074,-,,-,.01,-,-.33,-,,
.039,.006,.025,.024,ANP,Antisense Therapeutic,.024,-,56552,.024,.025,-,,-,-,-,-.24,-,,
.027,.002,.016,.016,ANPO,  opt jul12,.016,-,200,.014,.016,-,,-,-,-,-,-,,
25.96,17.63,21.05,20.87,ANZ,ANZ Banking Grp,20.95,+8,61115,20.94,20.95,140.00,f,1.49,11.44,6.68,208.20,10.1,,
13.00,9.20,-,-,APE,AP Eagers,12.00,-,-,12.01,12.15,69.00,f,1.66,7.93,5.75,114.80,10.5,,
.03,.005,-,-,APP,APA Fin Services,.008,-,-,-,-,-,,-,.01,-,-.09,-,,
4.70,3.53,4.65,4.58,APA,APA Grp stp,4.63,+3,15961,4.59,4.65,34.40,,.57,1.51,7.43,19.70,23.5,,
.031,.001,.003,.002,AEZ,APN European Ret stp,.003,+.1,94245,.003,.004,-,,-,-.17,-,-24.25,-,,
1.795,.695,.77,.75,APN,APN News & Media,.755,+1,11469,.755,.77,10.50,f,-,-.63,13.91,-7.00,-,,
.26,.125,.125,.125,APD,APN Prop Grp,.125,-,141,.125,.14,1.25,,-,.20,10.00,-3.88,-,,
8.68,6.65,8.15,8.11,ARP,ARB Corp,8.14,-1,784,8.10,8.14,23.00,f,2.27,1.63,2.83,52.23,15.6,,
1.59,1.005,1.045,1.03,AAD,Ardent Leisure Grp stp,1.035,+.5,3364,1.035,1.045,11.50,,1.00,.90,11.11,11.51,9.0,,
6.59,4.75,5.23,5.17,ARG,Argo Invest,5.21,+3,1779,5.20,5.23,26.00,f,1.08,5.46,4.99,28.10,18.5,,
.36,.27,-,-,ARA,Ariadne Aust,.36,-,-,-,-,2.00,,1.97,.35,5.56,3.94,9.1,,
3.54,1.88,2.70,2.62,ALL,Aristocrat Leisure,2.64,+2,11050,2.60,2.68,4.00,,2.48,.17,1.52,9.90,26.7,,
.076,.035,-,-,AIK,Armidale Invest,.075,-,-,.06,.075,-,,-,.10,-,8.83,.8,,
.015,.004,-,-,AEM,Artist & Entertain,.006,-,-,-,-,-,,-,-,-,-.38,-,,
.073,.01,.045,.045,AKW,Arturus Capital,.045,-,25,.045,.05,-,,-,-.10,-,-19.55,-,,
4.89,1.33,4.76,4.70,AIO,Asciano,4.73,+2,82718,4.72,4.75,6.00,f,3.00,-,1.27,18.00,26.3,,
.145,.087,-,-,AFA,ASF Grp,.145,-,-,.13,.145,-,,-,.03,-,-.53,-,,
1.22,.75,.845,.835,ASZ,ASG Grp,.835,-1.5,1634,.835,.845,7.50,f,1.29,-,8.98,9.67,8.6,,
.16,.08,-,-,AJJ,Asia Liver Trans,.10,-,-,-,-,.30,,2.23,.01,3.00,.67,14.9,,
1.10,.85,-,-,AUF,Asian Masters Fund,.88,-,-,-,-,1.00,f,-,.82,1.14,-.41,-,,
.18,.07,.13,.13,AKF,ASK Funding,.13,-1,250,.12,.135,-,,-,.21,-,-16.90,-,,
.48,.355,.46,.455,APZ,Aspen Grp stp,.455,-,11615,.455,.46,4.20,,.73,.67,9.23,3.08,14.8,,
.14,.079,.13,.125,ASP,Aspermont,.125,-.5,605,.105,.125,-,,-,-,-,.07,178.6,,
1.25,.48,-,-,AIR,Astivita Renewables,.57,-,-,.565,.57,8.00,f,1.83,.56,14.04,14.62,3.9,,
3.41,1.92,2.07,2.00,AJA,Astro Japan Prop Grp stp,2.04,-4,188,2.01,2.06,42.50,,-,4.67,20.83,-41.52,-,,
3.25,2.39,-,-,ATR,Astron,2.61,-,-,2.45,2.70,-,,-,-,-,1.40,186.4,,
39.18,25.83,30.58,30.22,ASX,ASX,30.30,-24,6773,30.28,30.50,183.20,f,1.10,4.01,6.05,201.60,15.0,,
.165,.062,-,-,ACG,Atcor Medical,.09,-,-,-,-,-,,-,.02,-,-2.60,-,,
.13,.077,-,-,ATP,Atlas Southsea Pearl,.08,-,-,.08,.086,-,,-,.15,-,.41,19.5,,
1.96,1.55,-,-,AIA,Auckland Airport,1.935,-,-,1.85,1.995,6.58,,.90,1.44,3.40,5.91,32.7,,
9.65,3.50,-,-,AKP,Audio Pixels,6.40,-,-,6.10,6.40,-,,-,.20,-,-8.55,-,,
1.17,1.10,-,-,ABW,Aurora Absolute Return ord unt,1.10,-,-,-,-,9.01,,1.88,1.12,8.19,16.96,6.5,,
1.20,.50,-,-,AFV,Aurora Funds,.50,-,-,-,-,-,,-,.70,-,-47.25,-,,
1.215,1.035,-,-,AIB,Aurora Global Inc Tr unt,1.06,-,-,1.055,1.065,11.67,,1.81,1.08,11.01,21.15,5.0,,
5.38,4.68,4.90,4.87,AUP,Aurora Prop unt,4.87,-8,33,4.86,4.94,42.60,,-,4.95,8.75,-,-,,
1.04,.85,.925,.925,AOD,Aurora Sandringham unt,.925,-1,261,.92,.93,5.80,,.86,.90,6.27,5.00,18.5,,
1.75,1.36,-,-,AQF,Aust Gov Index Fund,1.55,-,-,-,-,4.00,,1.65,1.45,2.58,6.61,23.4,,
1.65,1.30,1.53,1.53,AZF,AUS Social Infr Fund unt,1.53,+1,305,1.52,1.55,-,,-,-,-,-,-,,
3.94,2.52,3.45,3.38,ASL,Ausdrill,3.43,+5,9833,3.42,3.44,12.00,f,2.26,2.06,3.50,27.13,12.6,,
3.55,1.91,3.03,2.97,AAX,Ausenco,3.00,+2,1870,2.96,3.00,3.10,f,4.42,.49,1.03,13.70,21.9,,
1.705,1.245,1.375,1.35,AAC,Aust Agriculture,1.37,-,1469,1.37,1.38,-,,-,2.07,-,.94,145.7,,
.003,.001,-,-,AAK,Aust China Hldgs,.001,-,-,-,-,-,,-,.02,-,.03,3.3,,
.001,.001,-,-,AAKO,  opt dec13,.001,-,-,-,-,-,,-,-,-,-,-,,
.96,.76,.96,.95,AEU,Aust Education unt,.96,+1,935,.95,.955,8.95,,.18,1.18,9.32,1.65,58.2,,
6.72,5.74,6.22,6.13,AYF,Aust Enhanced unt,6.13,-12,110,6.11,6.24,50.00,p,1.44,6.41,8.16,71.90,8.5,,
26.818,18.802,20.20,20.20,AEF,Aust Ethical,20.20,+70,18,17.50,20.20,145.00,f,.89,7.60,7.18,128.80,15.7,,
5.00,3.82,4.20,4.16,AFI,Aust Foundation,4.18,+2,2453,4.18,4.20,21.00,f,1.10,3.81,5.02,23.02,18.2,,
2.08,1.62,2.04,1.985,AIX,Aust Infrastructure Fd unt,1.985,-3.5,6231,1.985,2.03,10.00,,3.42,2.85,5.04,34.20,5.8,,
1.31,1.005,1.075,1.075,ALF,Aust Leaders Fund,1.075,-,190,1.075,1.08,11.00,f,1.98,1.20,10.23,21.80,4.9,,
.44,.205,.295,.285,API,Aust Pharmaceutical,.29,+.5,3145,.285,.295,2.50,,-,.74,8.62,-4.80,-,,
.62,.44,-,-,APK,Aust Power & Gas,.51,-,-,.475,.50,.50,,-,-,.98,-6.70,-,,
7.10,5.10,5.58,5.58,AUI,Aust United Invest,5.58,+8,31,5.58,5.59,26.50,f,1.18,6.28,4.75,31.40,17.8,,
.38,.22,.30,.30,AVG,Aust Vintage,.30,-,17,.305,.32,2.50,f,2.04,1.03,8.33,5.10,5.9,,
3.28,2.00,2.07,2.05,ASB,Austal,2.06,+2,80,2.05,2.08,6.00,f,1.98,1.43,2.91,11.90,17.3,,
1.46,.865,1.185,1.155,AUN,Austar United,1.18,+1.5,6767,1.18,1.185,-,,-,-.14,-,13.30,8.9,,
6.60,5.15,6.00,6.00,AUB,Austbrokers Hldgs,6.00,-,82,6.00,6.10,25.50,f,1.55,1.45,4.25,39.60,15.2,,
5.45,3.14,4.27,4.10,ANG,Austin Engineer,4.27,+7,420,4.20,4.27,11.50,f,2.64,.46,2.69,30.37,14.1,,
.19,.087,.125,.125,ACK,Austock Grp,.125,+.5,457,.125,.13,-,,-,.19,-,4.02,3.1,,
3.20,2.17,2.59,2.57,ALZ,Australand Prop stp,2.57,-1,3180,2.57,2.60,21.50,,1.44,3.55,8.37,30.90,8.3,,
.065,.005,-,-,AIY,Authorised Invest,.006,-,-,-,-,-,,-,.01,-,-.54,-,,
.016,.01,-,-,AIYO,  opt feb13,.01,-,-,-,-,-,,-,-,-,-,-,,
.075,.017,-,-,AIE,Autodom,.03,-,-,.03,.034,-,,-,.04,-,-5.95,-,,
2.83,1.565,1.895,1.86,AHE,Automotive Hldgs,1.895,+3.5,191,1.88,1.99,17.00,f,.79,1.01,8.97,13.50,14.0,,
.08,.028,.032,.028,AVX,Avexa,.028,-.4,33311,.028,.032,-,,-,.03,-,-.50,-,,
.16,.095,-,-,AVH,Avita Medical,.125,-,-,.12,.125,-,,-,.06,-,-1.69,-,,
.60,.375,.39,.39,AVJ,AVJennings,.39,+.5,65,.38,.40,2.50,f,1.88,1.10,6.41,4.70,8.3,,
.041,.024,-,-,AXI,Axiom Prop,.031,-,-,-,-,-,,-,.05,-,-.28,-,,
.05,.026,-,-,AZV,Azure Healthcare,-,-,-,.033,.055,-,,-,-.03,-,-11.46,-,,
10.65,6.46,7.57,7.50,BOQ,Bank of Qld,7.50,-1,3899,7.50,7.56,54.00,f,1.24,7.95,7.20,67.10,11.2,,
11.20,.006,-,-,BEC,Becton Property stp,.77,-,-,-,-,-,,-,.80,-,-3540.00,-,,
1.91,1.60,1.72,1.70,BGA,Bega Cheese Ltd,1.72,+2,211,1.70,1.72,-,,-,-,-,-,-,,
1.13,.52,-,-,BFG,Bell Financial Grp,.60,-,-,-,-,6.00,f,1.28,.20,10.00,7.70,7.8,,
10.27,7.55,8.22,8.17,BEN,Bendigo & Adelaide Bk,8.20,+3,5444,8.17,8.20,60.00,f,1.53,5.75,7.32,91.50,9.0,,
.045,.013,.021,.02,BLT,Benitec,.02,-,79905,.019,.02,-,,-,.01,-,-.68,-,,
.025,.002,-,-,BLTO,  opt apr14,.006,-,-,-,-,-,,-,-,-,-,-,,
.019,.005,-,-,BLTOB,  opt dec13,.008,-,-,-,-,-,,-,-,-,-,-,,
.191,.124,.16,.16,BEL,Bentley Capital,.16,-,89,.16,.17,2.00,f,.40,.27,12.50,.79,20.3,,
.60,.40,-,-,BER,Berklee,.48,-,-,.38,.54,2.00,f,-,1.19,4.17,-22.30,-,,
12.08,11.16,-,-,QAG,BetaShares Agriculture etf unt,11.54,-,-,11.58,11.68,-,,-,-,-,-,-,,
17.24,16.08,-,-,QCB,BetaShares Commods etf unt,16.79,-,-,17.06,17.21,-,,-,-,-,-,-,,
8.51,6.40,7.10,7.10,QFN,BetaShares ASX Fin etf unt,7.10,-,70,7.02,7.80,-,p,-,-,-,-,-,,
8.74,6.08,-,-,QRE,BetaShares ASX Res etf unt,6.56,-,-,6.52,6.78,-,p,-,-,-,-,-,,
14.25,12.40,-,-,EEU,BetaShares Euro etf unt,12.40,-,-,11.99,12.76,-,,-,-,-,-,-,,
19.25,14.581,16.82,16.78,QAU,BetaShares Gold etf unt,16.78,+3,20,16.80,17.54,-,,-,-,-,-,-,,
16.33,14.77,-,-,POU,BetaShares GBP etf unt,14.82,-,-,14.35,15.50,-,,-,-,-,-,-,,
10.53,9.02,9.51,9.46,USD,BetaShares US Dollar etf unt,9.50,-,1016,9.46,9.97,-,,-,-,-,-,-,,
57.14,51.58,-,-,OOO,BetaShares Crude Oil etf unt,56.00,-,-,52.88,57.42,-,,-,-,-,-,-,,
.80,.60,-,-,BYI,Beyond Int'l,.70,-,-,.20,.70,6.00,,1.45,.45,8.57,8.67,8.1,,
.002,.001,.001,.001,BSI,Beyond Sportswear,.001,-,10000,.001,.001,-,,-,-,-,.02,5.0,,
.345,.16,.32,.305,BGL,BigAir Grp,.305,-1.5,859,.305,.32,-,,-,.04,-,1.20,25.4,,
9.07,1.70,1.98,1.855,BBG,Billabong Int'l,1.865,-12,21368,1.86,1.895,29.00,p,1.63,-.29,15.55,47.40,3.9,,
.20,.07,-,-,BDM,BioDiem,.07,-,-,-,-,-,,-,.02,-,-2.57,-,,
.012,.006,-,-,BDMO,  opt may12,.012,-,-,-,-,-,,-,-,-,-,-,,
1.54,.60,.69,.62,BNC,Bioniche cdi,.65,+5,661,.405,1.00,-,,-,-,-,-,-,,
.77,.355,.495,.495,BNO,Bionomics,.495,-.5,1170,.495,.50,-,,-,.06,-,-2.90,-,,
.023,.003,.005,.005,BPO,BioProspect,.005,-.1,2500,.005,.005,-,,-,-,-,-.37,-,,
.007,.001,-,-,BPOO,  opt dec13,.001,-,-,.001,.001,-,,-,-,-,-,-,,
1.66,.69,.84,.81,BTA,Biota Hldgs,.815,-2,1220,.805,.815,-,,-,.41,-,-15.50,-,,
.16,.07,.08,.08,BTC,Biotech Capital,.08,+.8,50,.08,.085,6.00,,-,.09,75.00,-4.69,-,,
.19,.089,.16,.155,BIT,Biotron,.16,+.5,1770,.15,.16,-,,-,.01,-,-1.49,-,,
1.475,.50,1.32,1.225,BIS,Bisalloy Steel,1.225,-,158,1.225,1.27,-,,-,.06,-,1.10,111.4,,
.053,.02,.042,.042,BSN,Bisan,.042,-,5179,.042,.048,-,,-,.01,-,.13,32.3,,
1.284,1.041,1.18,1.17,BKI,BKI Invest,1.17,-1,2801,1.17,1.18,6.00,f,1.18,1.33,5.13,7.10,16.5,,
.012,.002,-,-,BKM,BKM Management,.004,-,-,-,-,-,,-,-,-,-.21,-,,
32.10,24.05,28.50,28.13,BKL,Blackmores,28.50,-23,27,28.30,28.50,124.00,f,1.32,4.43,4.35,163.20,17.5,,
.27,.10,-,-,BWF,Blackwall Property,.10,-,9,.10,.16,-,,-,-,-,-,-,,
-,-,1.05,1.00,BLA,Blue Sky Alt Invest,1.00,-,380,1.00,1.00,-,,-,-,-,-,-,,
.30,.10,.24,.24,BCT,Bluechiip Ltd,.24,-.5,100,.24,.245,-,,-,-,-,-,-,,
2.007,.375,.435,.41,BSL,BlueScope Steel,.415,-1,291214,.41,.42,2.00,,-,1.97,4.82,-57.40,-,,
.19,.085,-,-,BLG,BluGlass,.086,-,83,.086,.088,-,,-,.03,-,-1.84,-,,
5.01,2.34,3.54,3.41,BLY,Boart Longyear,3.48,+8,27797,3.48,3.49,8.00,p,3.11,1.46,2.30,24.91,14.0,,
.047,.004,.013,.012,BNE,Bone Medical,.012,-.2,6170,.011,.012,-,,-,-,-,-1.51,-,,
.45,.19,.27,.265,BOL,Boom Logistics,.265,-,762,.265,.27,-,,-,.49,-,-8.18,-,,
5.73,3.13,4.13,3.98,BLD,Boral,4.05,+5,42315,4.02,4.10,14.50,f,1.61,3.91,3.58,23.30,17.4,,
.075,.022,.026,.025,BPH,BPH Energy,.025,-.2,3029,.025,.029,-,,-,.26,-,-.13,-,,
9.55,6.09,7.64,7.52,BKN,Bradken,7.52,-3,3384,7.51,7.61,39.50,f,1.21,2.88,5.25,47.60,15.8,,
.38,.19,.22,.22,BRC,Brain Resource,.22,-1,80,.22,.265,-,,-,-.04,-,.30,73.3,,
7.47,5.79,7.29,7.21,BXB,Brambles,7.23,-1,24203,7.22,7.25,26.00,p,1.18,.22,3.60,30.63,23.6,,
.02,.007,-,-,BNV,Brand New Vintage,.007,-,-,-,-,-,,-,-,-,-2.24,-,,
.26,.12,.15,.145,BVA,Bravura Solutions,.145,-,2906,.145,.15,-,,-,-.02,-,-3.25,-,,
.012,.003,-,-,BPK,Bremer Park,.003,-,-,-,-,-,,-,-.04,-,-4.03,-,,
3.67,2.51,2.80,2.75,BRG,Breville Grp,2.80,+2,115,2.68,2.80,16.50,f,1.48,.64,5.89,24.47,11.4,,
11.53,8.86,10.93,10.78,BKW,Brickworks,10.87,-7,567,10.70,10.94,40.50,f,2.39,9.42,3.73,96.70,11.2,,
.43,.195,.27,.255,BYL,Brierty,.255,-1.5,585,.255,.27,.50,,.18,.34,1.96,.09,283.3,,
.39,.225,-,-,BBL,Brisbane Broncos,.25,-,-,-,-,.50,,2.64,.13,2.00,1.32,18.9,,
.95,.69,-,-,BCS,BrisConnection Tr stp,.85,-,-,-,-,-,,-,-4.98,-,25.12,3.4,,
.007,.001,-,-,BRO,Broad Invest,.004,-,-,.004,.005,-,,-,-,-,-.09,-,,
.063,.033,.048,.048,BAO,Brookfield Aust Opp unt,.048,-,2330,.048,.049,-,,-,.14,-,-.12,-,,
3.87,2.681,-,-,BPA,Brookfield unt,3.87,-,-,2.00,3.85,-,,-,-,-,74.43,5.2,,
.311,.177,.24,.235,BSA,BSA,.24,+.5,3111,.235,.24,2.00,f,2.01,.07,8.33,4.02,6.0,,
2.97,1.755,1.87,1.81,BTT,BT Invest Mgt,1.81,-3,726,1.805,1.81,16.00,f,.73,1.10,8.84,11.70,15.5,,
.170,.095,-,-,BUG,Buderim Ginger,.125,-,-,-,-,-,,-,.36,-,-3.29,-,,
1.89,1.555,1.76,1.747,BWP,BWP Trust unt,1.755,+.5,6055,1.745,1.77,11.98,,1.50,1.90,6.83,17.97,9.8,,
.004,.001,-,-,BPG,Byte Power Grp,.002,-,-,.002,.003,-,,-,-,-,-.13,-,,
5.94,3.95,4.60,4.49,CAB,Cabcharge Aust,4.50,-5,3928,4.49,4.61,30.00,f,1.28,2.44,6.67,38.30,11.7,,
