Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4668.2 at 16:47 14/12/2009  Report at 19:05 Monday 14/12/2009. Processed 21:12 Monday 14/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.65,2.65,ONT,1300 Smiles Ltd,2.65,-5,23,2.66,2.70,11.4,f,1.64,0.13,4.30,18.7,14.2
0.195,0.105,-,-,TQH,3Q Hldgs Ltd,0.13,,-,0.14,0.18,-,,-,-0.10,-,1.07,12.1
0.09,0.015,0.023,0.023,FCS,4C Sec Solution,0.023,,98,0.018,0.023,-,,-,0.03,-,-4.2,-
0.48,0.147,0.42,0.405,ABP,Abacus Prop stpld,0.415,,46520,0.41,0.415,7.75,,-,0.62,18.67,-11.81,-
1.44,0.90,1.35,1.35,ALR,Aberdeen Leaders,1.35,,43,1.345,1.38,9,f,-,1.42,6.67,-21.34,-
0.05,0.001,-,-,ACX,ACMA Engineering,0.001,,-,0.01,-,-,,-,-0.01,-,-0.33,-
2.54,0.42,2.13,1.88,ACR,Acrux Ltd,2.03,-7,7383,2.03,2.06,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.05,,-,0.055,0.085,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-
0.05,0.014,0.016,0.014,ACU,Acuvax Ltd,0.014,-0.2,16433,0.014,0.015,-,,-,-,-,-0.43,-
0.84,0.325,0.545,0.54,ADA,Adacel Tech,0.54,-0.5,311,0.535,0.54,-,,-,0.22,-,8.2,6.6
0.345,0.165,-,-,AAU,Adcorp Aust,0.245,,-,0.245,0.25,1,,0.45,0.08,4.08,0.45,54.4
3.01,1.445,2.58,2.52,ABC,Adelaide Brighton,2.55,-2,15311,2.52,2.56,14,f,1.49,1.15,5.49,20.8,12.3
1.76,1.10,1.35,1.34,AYT,Adelaide Managed unt,1.34,0.5,684,1.34,1.365,15.47,,0.81,1.79,11.54,12.59,10.6
0.165,0.058,0.07,0.07,ADQ,ADG Global Supply,0.07,-1,50,0.07,0.08,-,,-,-,-,-8.68,-
-,-,-,-,ADQN,  def,-,,-,-,-,-,,-,-,-,-,-
-,-,-,-,ADQO,  optmar11d,-,,-,-,-,-,,-,-,-,-,-
0.016,0.004,-,-,ADL,Admerex Ltd,0.008,,-,0.009,0.012,-,,-,0.01,-,-2.68,-
3.48,1.65,3.40,3.40,ADG,Adtrans Grp,3.40,-8,15,3.40,3.45,16,f,1.74,2.37,4.71,27.9,12.2
0.012,0.003,0.01,0.009,ASC,Adultshop Com,0.01,,833,0.009,0.01,-,,-,0.04,-,-0.28,-
0.004,0.002,0.003,0.003,ASCO,  opt dec11,0.003,,1022,0.003,0.006,-,,-,-,-,-,-
0.038,0.005,0.03,0.03,ABV,Adv Braking Tech,0.03,,3800,0.028,0.03,-,,-,0.01,-,-0.36,-
0.64,0.28,0.585,0.585,AMT,Adv Surg Dsgn & Mnft,0.585,,33,0.575,0.59,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.063,,-,0.063,0.064,-,,-,0.01,-,-0.06,-
0.093,0.031,0.065,0.065,ACE,Advanced Engine,0.065,0.6,500,0.059,0.064,-,,-,-0.04,-,-1.9,-
0.124,0.013,0.056,0.056,ANM,Advanced Magnesium,0.056,0.1,184,0.056,0.06,-,,-,0.01,-,-3.07,-
0.36,0.15,0.35,0.35,ASW,Advanced Share,0.35,,500,0.345,0.39,2,f,1.05,0.09,5.71,2.1,16.7
0.185,0.05,-,-,AEI,Aeris Environmental,0.10,,-,0.11,0.12,-,,-,0.01,-,-2.31,-
1.67,0.545,1.40,1.35,AVE,Aevum Ltd,1.35,-2.5,4487,1.35,1.385,4,,-,2.07,2.96,-9.7,-
0.001,0.001,-,-,AFT,AFT Corp,0.001,,-,-,0.001,-,,-,-,-,-0.03,-
15.80,12.83,13.75,13.55,AGK,AGL Energy Ltd,13.75,12,7642,13.70,13.75,54,f,6.63,6.00,3.93,358,3.8
0.28,0.13,-,-,AGJ,Agricultural Land unt,0.165,,-,0.155,0.16,2.42,,-,0.38,14.67,-3.63,-
2.45,1.295,-,-,AHC,AHC Ltd,2.25,,-,2.25,2.45,5,,3.56,3.31,2.22,17.79,12.6
0.22,0.05,0.20,0.195,AGI,Ainsworth Game Tech,0.20,,500,0.19,0.20,-,,-,0.02,-,-4.45,-
1.12,0.55,0.955,0.945,AIZ,Air New Zealand fpo nz,0.945,-1.5,167,0.92,0.945,5.22,,0.31,1.18,5.52,1.61,58.7
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,-,-,-,,-,-0.07,-,-5.34,-
5.60,2.03,4.05,3.93,AJL,AJ Lucas Grp,4.01,1,824,3.93,4.03,10.5,f,23.78,2.11,2.62,249.7,1.6
0.76,0.096,0.62,0.56,ACL,Alchemia Ltd,0.61,-1,5376,0.565,0.61,-,,-,0.03,-,-5.2,-
0.20,0.04,0.085,0.04,ACLR,  rts 16dec,0.04,-5,21820,0.04,0.065,-,,-,-,-,-,-
47.10,44.00,-,-,AAI,Alcoa Inc cdi,44.89,,-,-,44.90,31.58,,-,-,0.70,-251.67,-
2.42,1.416,2.42,2.37,LEP,ALE Prop Grp stpld,2.41,6,1144,2.37,2.41,30,,1.05,3.08,12.45,31.51,7.6
5.91,0.60,4.64,4.46,ALS,Alesco Corp,4.62,12,4186,4.55,4.64,7,f,-,0.49,1.52,-13.94,-
0.28,0.10,0.15,0.145,ABQ,Allied Brands Ltd,0.15,,492,0.145,0.15,0.5,f,5.60,0.05,3.33,2.8,5.4
0.029,0.001,-,-,ABQO,  opt dec10,0.005,,-,0.002,0.005,-,,-,-,-,-,-
0.12,0.015,0.115,0.11,AEA,Altera Res Ltd,0.115,0.5,1550,0.115,0.13,-,,-,-,-,-3.25,-
1.45,0.575,1.03,1.03,AIQ,Alternative Invest unt,1.03,-1,54,1.03,1.06,47,,-,1.43,45.63,-33.96,-
0.60,0.235,0.25,0.24,ALU,Altium Ltd,0.25,1,3550,0.24,0.29,2,,-,0.12,8.00,-0.47,-
0.078,0.017,-,-,AMA,AMA Grp Ltd,0.045,,-,0.052,0.058,-,,-,-0.23,-,-43.5,-
6.24,3.598,5.58,5.47,AHD,Amalgamated Hldgs,5.55,2,4305,5.50,5.55,32,f,1.67,4.48,5.77,53.5,10.4
0.55,0.32,-,-,AMO,Ambertech Ltd,0.52,,-,0.49,0.55,3.5,f,1.69,0.57,6.73,5.9,8.8
0.38,0.096,-,-,AMB,Ambition Grp Ltd,0.325,,-,0.325,0.355,1.5,,-,0.13,4.62,-52.3,-
0.72,0.43,0.68,0.67,AMH,Amcil Ltd,0.68,,1418,0.68,0.685,2,f,1.31,0.72,2.94,2.63,25.9
