Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4831.5 at 16:35 12/3/2010  Report at 19:07 Friday 12/3/2010. Processed 19:24 Friday 12/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.80,,-,2.80,2.90,12.5,f,1.54,0.08,4.46,19.23,14.6
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.12,,-,0.11,0.17,-,,-,-0.08,-,3.28,3.7
0.07,0.015,0.02,0.02,FCS,4C Sec Solution,0.02,,248,0.017,0.02,-,,-,0.01,-,-2.77,-
0.48,0.255,0.43,0.425,ABP,Abacus Prop stp,0.425,,12777,0.425,0.43,5.75,,-,0.60,13.53,-2.32,-
1.45,1.00,1.41,1.385,ALR,Aberdeen Leaders,1.41,5,939,1.41,1.415,9,f,0.85,1.41,6.38,7.67,18.4
2.54,0.445,2.33,2.25,ACR,Acrux Ltd,2.29,5,8152,2.28,2.30,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.07,,-,0.05,0.065,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.012,-,-,ACU,Acuvax Ltd,0.014,,-,0.011,0.013,-,,-,-,-,-0.37,-
0.84,0.32,0.37,0.36,ADA,Adacel Tech,0.37,2,328,0.37,0.40,-,,-,0.21,-,2.7,13.7
0.31,0.18,0.195,0.195,AAU,Adcorp Aust,0.195,0.5,207,0.195,0.23,1,,-,0.07,5.13,-2.18,-
3.01,1.645,2.46,2.43,ABC,Adelaide Brighton,2.45,3,9371,2.44,2.47,13.5,f,1.51,1.21,5.51,20.4,12.0
