Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5251.4 at 2015-11-27T16:44:05. Report at Friday, November 27, 2015. Processed Saturday at 2015-11-28T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
8.47,5.92,7.69,7.67,ONT,1300 Smiles,7.68,-2,12,7.60,7.68,19.20,f,1.45,.45,2.50,27.80,27.6,,
.22,.08,.10,.10,1ST,1ST Available,.10,+.5,100,.095,.10,-,,-,-,-,-,-,,
2.79,2.29,2.46,2.43,TIX,360 Capital Indust ord unt,2.46,+3,1211,2.44,2.46,21.57,,1.65,2.34,8.77,35.50,6.9,,
1.41,.912,.985,.98,TGP,360 Capital Grp stp,.98,-,157,.98,.985,6.00,,1.77,.71,6.12,10.60,9.2,,
2.24,1.95,2.01,2.00,TOF,360 Capital Office ord unt,2.00,-,401,2.00,2.01,17.00,,.96,2.14,8.50,16.40,12.2,,
1.35,1.00,1.10,1.10,TOT,360 Capital Total Re stp,1.10,-,169,1.10,1.12,5.62,,-,-,5.11,-10.50,-,,
.195,.004,.069,.065,3DM,3D Medical,.067,+.1,7218,.066,.067,-,,-,.01,-,-3.60,-,,
2.85,1.70,2.03,2.00,3PL,3P Learning,2.01,-,3625,2.01,2.03,1.80,f,1.69,.12,.90,3.04,66.1,,
.25,.145,.21,.21,8CO,8common,.21,-,29,.20,.235,-,,-,-,-,-.02,-,,
1.13,.25,1.00,1.00,8IH,8I Hldgs cdi,1.00,+1,739,1.00,1.05,1.48,,2.84,.12,1.48,4.21,23.8,,
.415,.105,-,-,NNW,99 Wuxian cdi,.105,-,-,-,-,-,,-,.04,-,.06,175.0,,
