Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4981.2 at 16:34 11/1/2010  Report at 19:05 Monday 11/1/2010. Processed 20:42 Monday 11/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.70,2.70,ONT,1300 Smiles Ltd,2.70,,20,2.68,2.70,11.4,f,1.64,0.13,4.22,18.7,14.4
0.195,0.105,-,-,TQH,3Q Hldgs Ltd,0.16,,-,0.16,0.18,-,,-,-0.10,-,1.07,15.0
0.09,0.015,-,-,FCS,4C Sec Solution,0.018,,-,0.018,0.021,-,,-,0.03,-,-4.2,-
0.48,0.191,0.455,0.435,ABP,Abacus Prop stpld,0.44,-1.5,31203,0.435,0.44,5.75,,-,0.62,13.07,-11.81,-
1.44,0.90,1.395,1.38,ALR,Aberdeen Leaders,1.38,-4,43,1.385,1.41,9,f,-,1.45,6.52,-21.34,-
2.54,0.42,2.17,2.04,ACR,Acrux Ltd,2.10,-2,1574,2.07,2.11,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.05,,-,0.05,0.055,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-
0.05,0.012,0.017,0.015,ACU,Acuvax Ltd,0.017,0.2,1261,0.017,0.019,-,,-,-,-,-0.43,-
0.84,0.325,-,-,ADA,Adacel Tech,0.56,,-,0.56,0.59,-,,-,0.22,-,8.2,6.8
0.31,0.165,0.24,0.24,AAU,Adcorp Aust,0.24,-2,500,0.235,0.24,1,,0.45,0.08,4.17,0.45,53.3
3.01,1.445,2.67,2.63,ABC,Adelaide Brighton,2.67,4,9808,2.64,2.68,14,f,1.49,1.15,5.24,20.8,12.8
1.76,1.10,1.41,1.37,AYT,Adelaide Managed unt,1.37,-0.5,180,1.37,1.40,15.47,,0.81,1.81,11.29,12.59,10.9
0.142,0.058,-,-,ADQ,ADG Global Supply,0.06,,-,0.06,0.068,-,,-,-,-,-8.68,-
-,-,-,-,ADQO,  opt mar11,-,,-,0.002,-,-,,-,-,-,-,-
0.016,0.004,0.01,0.01,ADL,Admerex Ltd,0.01,,5900,0.01,0.011,-,,-,0.01,-,-2.68,-
3.53,1.65,3.45,3.40,ADG,Adtrans Grp,3.40,-5,92,3.45,3.70,16,f,1.74,2.37,4.71,27.9,12.2
0.012,0.003,0.011,0.011,ASC,Adultshop Com,0.011,,865,0.01,0.011,-,,-,0.04,-,-0.28,-
0.004,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.001,0.004,-,,-,-,-,-,-
0.038,0.005,0.03,0.03,ABV,Adv Braking Tech,0.03,0.1,500,0.029,0.03,-,,-,0.01,-,-0.36,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.57,,-,0.54,0.60,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.063,,-,0.045,0.063,-,,-,0.01,-,-0.06,-
0.093,0.031,-,-,ACE,Advanced Engine,0.055,,-,0.055,0.056,-,,-,-0.04,-,-1.9,-
0.124,0.014,0.063,0.063,ANM,Advanced Magnesium,0.063,,258,0.062,0.063,-,,-,0.01,-,-3.07,-
0.435,0.15,0.40,0.385,ASW,Advanced Share,0.39,-3,455,0.39,0.42,2,f,1.05,0.09,5.13,2.1,18.6
0.185,0.05,-,-,AEI,Aeris Environmental,0.12,,-,0.11,0.12,-,,-,0.01,-,-2.31,-
1.67,0.545,1.51,1.49,AVE,Aevum Ltd,1.50,2,163,1.49,1.52,4,,-,2.07,2.67,-9.7,-
