Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4791.7 at 2010-12-08T16:36:32. Report at Wednesday, December 8, 2010. Processed Thursday at 2010-12-09T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
3.62,2.65,-,-,ONT,1300 Smiles,3.61,-,-,3.60,3.65,13.70,f,1.53,.15,3.80,21.00,17.2,,
.17,.061,-,-,TQH,3Q Hldgs,.075,-,-,.075,.10,-,,-,-.07,-,.84,8.9,,
.048,.015,-,-,FCS,4C Sec Solution,.03,-,-,.032,.042,-,,-,.10,-,-.58,-,,
.275,.03,-,-,AAY,AACL Hldgs,.077,-,-,.077,.091,-,,-,-,-,-,-,,
2.35,1.825,2.20,2.17,ABP,Abacus Prop stp,2.18,-1,3260,2.17,2.20,3.90,,.39,.58,1.79,1.53,142.5,,
1.47,1.21,-,-,ALR,Aberdeen Leaders,1.295,-,-,1.285,1.295,9.50,f,1.08,1.36,7.34,10.29,12.6,,
.56,.365,-,-,AKG,Academies Aus Grp,.50,-,-,.38,.49,3.00,,1.43,.15,6.00,4.28,11.7,,
3.62,1.70,3.60,3.54,ACR,Acrux,3.57,+2,7112,3.56,3.60,-,,-,-,-,29.08,12.3,,
.105,.023,-,-,ACW,Actinogen,.095,-,-,.085,.095,-,,-,.03,-,-1.85,-,,
.014,.001,.01,.01,ACWO,  opt aug12,.01,-.4,100,.01,.02,-,,-,-,-,-,-,,
.011,.001,.003,.003,ACU,Acuvax,.003,-,1900,.002,.004,-,,-,-,-,-.34,-,,
.69,.28,.375,.375,ADA,Adacel Tech,.375,-,7,.375,.39,-,,-,.19,-,-3.50,-,,
.26,.145,-,-,AAU,Adcorp Aust,.195,-,-,.195,.22,-,,-,.08,-,-11.03,-,,
3.72,2.293,3.29,3.22,ABC,Adelaide Brighton,3.28,-2,33401,3.27,3.29,15.50,f,1.52,1.16,4.73,23.60,13.9,,
.32,.158,.25,.245,AYT,Adelaide Mgd unt,.245,-,446,.245,.255,15.00,,.14,1.64,61.22,2.11,11.6,,
.09,.05,-,-,ADQ,ADG Global Supply,.06,-,-,.06,.064,-,,-,.01,-,-1.09,-,,
.013,.008,-,-,ADQO,  opt mar11,.008,-,-,-,.003,-,,-,-,-,-,-,,
3.683,2.593,-,-,ADG,Adtrans Grp,3.50,-,-,-,-,23.00,f,1.60,2.54,6.57,36.70,9.5,,
.033,.014,.029,.029,ABV,Adv Braking Tech,.029,-.1,1600,.028,.029,-,,-,-,-,-.16,-,,
.60,.30,-,-,AMT,Adv Surg Dsgn & Mnft,.345,-,-,.355,.40,-,,-,.16,-,-1.31,-,,
.125,.035,-,-,AES,Advanced Energy,.04,-,-,.037,.049,-,,-,.01,-,-.10,-,,
.065,.028,-,-,ACE,Advanced Engine,.029,-,-,.029,.03,-,,-,-.03,-,-2.30,-,,
.07,.03,.049,.043,ANM,Advanced Magnesium,.043,-.6,24,.043,.051,-,,-,.03,-,-1.66,-,,
.97,.35,.95,.94,ASW,Advanced Share,.94,+.5,813,.94,.95,3.60,f,1.00,.11,3.83,3.61,26.0,,
.39,.055,-,-,AEI,Aeris Environmental,.21,-,-,.22,.26,-,,-,.01,-,-1.93,-,,
1.83,1.01,-,-,AVE,Aevum,1.77,-,-,-,-,5.00,,3.84,2.02,2.82,19.20,9.2,,
.002,.001,.001,.001,AFT,AFT Corp,.001,-,1017,.001,.002,-,,-,-,-,-,-,,
.047,.017,-,-,AGX,Agenix,.022,-,-,.022,.023,-,,-,.01,-,.54,4.1,,
.01,.001,-,-,AGXO,  opt jun11,.001,-,-,-,.008,-,,-,-,-,-,-,,
16.92,13.51,16.12,15.63,AGK,AGL Energy,16.10,+27,14752,16.00,16.15,59.00,,1.34,5.89,3.66,79.30,20.3,,
.175,.121,-,-,AGJ,Agricultural Land unt,.15,-,-,.15,.18,2.02,,1.11,.37,13.47,2.25,6.7,,
2.25,1.80,-,-,AHC,AHC,1.90,-,-,-,2.00,10.00,f,-,4.94,5.26,-.31,-,,
16.50,13.95,-,-,ENY,Aii 200 Energy etf unt,16.17,-,-,15.97,16.06,-,,-,-,-,-,-,,
5.09,4.18,-,-,FIN,Aii 200 Financials etf unt,4.49,-,-,4.47,4.49,-,,-,-,-,-,-,,
5.98,4.83,-,-,FIX,Aii 200 Fin x-A-REIT etf unt,5.25,-,-,5.19,5.22,-,,-,-,-,-,-,,
3.97,3.21,-,-,IDD,Aii 200 Industrials etf unt,3.79,-,-,3.78,3.80,-,,-,-,-,-,-,,
5.96,4.60,-,-,RSR,Aii 200 Resources etf unt,5.90,-,-,5.85,5.89,-,,-,-,-,-,-,,
5.15,3.90,5.11,5.08,MAM,Aii 300 Metals & Min etf unt,5.08,+1,9,5.04,5.11,-,,-,-,-,-,-,,
.205,.08,.19,.18,AGI,Ainsworth Game Tech,.185,+.5,1671,.175,.185,-,,-,.01,-,-1.00,-,,
