Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4411.8 at 2012-08-23T16:41:36. Report at Thursday, August 23, 2012. Processed Friday at 2012-08-24T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,3.40,6.18,6.10,ONT,1300 Smiles,6.18,+13,33,6.00,6.18,17.80,f,1.49,.59,2.88,26.60,23.2,,
.08,.052,-,-,TQH,3Q Hldgs,.052,-,-,-,-,-,,-,-.05,-,1.79,2.9,,
.05,.006,.01,.01,AYI,A1 Invest & Res,.01,-.1,100,.01,.012,-,,-,.02,-,.03,33.3,,
.051,.02,.022,.022,AAY,AACL Hldgs,.022,-,1500,.019,.022,-,,-,.01,-,1.65,1.3,,
.017,.003,-,-,AAQ,AAQ Hldgs,.004,-,-,-,-,-,,-,-,-,-.21,-,,
2.12,1.78,2.065,2.00,ABP,Abacus Prop stp,2.02,-3,9040,2.01,2.02,16.50,,.15,2.43,8.17,2.52,80.2,,
1.125,.975,1.01,1.005,ALR,Aberdeen Leaders,1.01,-,118,1.01,1.08,9.50,f,.31,1.06,9.41,2.98,33.9,,
.65,.44,.65,.65,AKG,Academies A'asia,.65,+16,55,.65,.655,4.50,f,1.40,.10,6.92,6.30,10.3,,
4.77,2.59,4.06,3.87,ACR,Acrux,3.89,+2,7685,3.87,3.89,-,,-,.16,-,2.73,142.5,,
.06,.018,-,-,ACW,Actinogen,.035,-,-,-,-,-,,-,.01,-,-2.30,-,,
.005,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,-,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,-,-,,-,-,-,-.03,-,,
.43,.20,-,-,ADA,Adacel Tech,.27,-,-,-,-,-,,-,.13,-,.80,33.8,,
.205,.15,.19,.19,AAU,Adcorp Aust,.19,-,30,.195,.23,2.00,f,1.16,.07,10.53,2.31,8.2,,
.044,.001,-,-,ABN,AdEffective,.01,-,-,-,-,-,,-,-,-,-,-,,
.004,.002,-,-,ABNO,  opt jun14,.003,-,-,-,-,-,,-,-,-,-,-,,
3.40,2.45,3.02,2.95,ABC,Adelaide Brighton,3.02,-5,20163,3.01,3.02,16.50,f,1.47,1.23,5.46,24.20,12.5,,
.08,.05,-,-,ADQ,ADG Global Supply,.06,-,-,-,-,-,,-,.05,-,.79,7.6,,
.026,.013,-,-,ABV,Adv Braking Tech,.018,-,-,-,-,-,,-,.01,-,-.02,-,,
.25,.145,-,-,AMT,Adv Surg Dsgn & Mnft,.145,-,-,-,-,-,,-,.10,-,-6.28,-,,
.76,.605,-,-,ASW,Advanced Share Reg,.71,-,-,-,-,3.70,f,1.01,.14,5.21,3.73,19.0,,
.30,.13,-,-,AEI,Aeris Environmental,.13,-,-,-,-,-,,-,-.02,-,-1.88,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.02,5.0,,
.02,.002,.003,.002,AGX,Agenix,.002,-.1,22030,.002,.004,-,,-,-,-,-.27,-,,
16.01,13.031,15.65,15.39,AGK,AGL Energy,15.43,-26,19031,15.40,15.43,61.00,f,1.56,6.98,3.95,94.90,16.3,,
.19,.12,-,-,AGJ,Agricultural Land unt,.12,-,-,-,-,3.18,,-,.21,26.50,-10.73,-,,
2.30,2.00,-,-,AHC,AHC,2.05,-,-,-,-,-,,-,4.92,-,-6.74,-,,
14.60,11.50,-,-,ENY,All 200 Energy etf unt,12.85,-,-,12.66,12.86,-,,-,-,-,-,-,,
4.59,3.89,-,-,FIN,All 200 Financials etf unt,4.59,-,-,4.59,4.67,-,,-,-,-,-,-,,
5.49,4.34,-,-,FIX,All 200 Fin-x-A-REIT etf unt,5.49,-,-,4.90,5.58,-,,-,-,-,-,-,,
3.86,3.11,3.39,3.39,IDD,All 200 Industrials etf unt,3.39,+1,115,3.39,3.45,-,,-,-,-,-,-,,
5.14,3.51,-,-,RSR,All 200 Resources etf unt,4.07,-,-,4.07,4.14,-,,-,-,-,-,-,,
4.57,3.01,-,-,MAM,All 300 Metals & Mining etf unt,3.33,-,-,3.38,3.45,-,,-,-,-,-,-,,
2.61,.315,2.45,2.37,AGI,Ainsworth Game Tech,2.40,+3,2751,2.38,2.40,-,,-,.23,-,21.81,11.0,,
.92,.65,.72,.71,AIZ,Air New Zealand,.72,-.5,224,.72,.725,3.01,,.54,1.07,4.18,1.62,44.4,,
.08,.079,-,-,AIG,Aircruising Aust,.079,-,-,.079,.12,-,,-,-.19,-,-4.88,-,,
1.50,.87,.91,.88,AJL,AJ Lucas Grp,.91,-2,175,.88,.92,-,,-,.86,-,-9.40,-,,
.58,.25,.545,.525,ACL,Alchemia,.53,-,3136,.51,.535,-,,-,.06,-,-6.40,-,,
11.66,8.465,-,-,AAI,Alcoa Inc cdi,8.49,-,-,6.01,9.99,9.83,,8.81,-,1.16,86.58,9.8,,
2.23,1.82,2.16,2.13,LEP,ALE Prop Grp stp,2.15,-,952,2.14,2.15,16.00,,-,1.95,7.44,-10.70,-,,
2.03,.947,2.00,1.99,ALS,Alesco Corp,2.00,-,663,1.99,2.01,8.00,f,-,.75,4.00,-14.72,-,,
.115,.06,-,-,AJX,Alexium Int'l,.069,-,-,.069,.08,-,,-,-.02,-,-1.99,-,,
.63,.30,.32,.315,AEB,Algae.Tec,.315,-,1263,.31,.315,-,,-,-,-,-1.00,-,,
.11,.035,-,-,AEBO,  opt jan14,.095,-,-,-,-,-,,-,-,-,-,-,,
2.36,1.59,2.15,2.08,AQZ,Alliance Aviation,2.12,+12,2251,2.12,2.20,5.60,f,4.35,1.15,2.64,24.38,8.7,,
.055,.015,.025,.023,AHZ,Allied Healthcare,.025,+.2,6830,.024,.026,-,,-,.01,-,-.72,-,,
.23,.095,.17,.165,AZG,Allmine Grp,.165,-,5293,.16,.165,-,,-,.07,-,2.00,8.3,,
13.984,7.648,9.85,9.35,ALQ,ALS,9.47,-28,7907,9.47,9.56,45.00,p,1.46,.48,4.75,65.89,14.4,,
.458,.284,-,-,AIQ,Alternative Invest unt,.395,-,-,-,-,-,,-,.53,-,-.07,-,,
.50,.096,-,-,ALU,Altium,.44,-,-,.42,.45,-,,-,-.06,-,-9.76,-,,
.205,.092,.195,.165,AMA,AMA Grp,.195,-.5,19989,.19,.20,1.00,,3.28,-.04,5.13,3.28,5.9,,
6.98,5.27,6.90,6.79,AHD,Amalgamated Hldgs,6.85,+3,308,6.83,6.85,37.00,f,1.59,5.19,5.40,58.80,11.6,,
.295,.20,-,-,AMO,Ambertech,.21,-,-,-,-,-,,-,.55,-,-2.45,-,,
.20,.12,.16,.16,AMB,Ambition Grp,.16,-,700,.125,.175,-,,-,.19,-,1.59,10.1,,
84.592,81.214,-,-,AKY,AMCB Fund No 5,84.27,-,-,-,-,230.00,f,1.17,83.87,2.73,270.00,31.2,,
30.957,28.138,-,-,AKX,AMCB Fund No 4,29.81,-,-,-,-,169.00,f,1.48,29.62,5.67,250.00,11.9,,
.76,.605,.725,.715,AMH,AMCIL,.725,+.5,480,.715,.725,6.00,f,.71,.79,8.28,4.27,17.0,,
1.23,.75,1.165,1.14,AMM,Amcom Telco,1.15,+.5,8509,1.15,1.16,5.00,f,2.35,.32,4.35,11.76,9.8,,
7.80,6.35,7.54,7.37,AMC,Amcor,7.51,+7,97981,7.51,7.52,37.00,,.92,.96,4.93,34.00,22.1,,
4.62,3.71,4.52,4.45,AMP,AMP,4.48,-3,59603,4.47,4.48,26.50,p,.96,1.06,5.92,25.40,17.6,,
.74,.585,.60,.595,AGF,AMP Capital China unt,.595,-.5,826,.595,.62,2.05,,-,.78,3.45,-14.40,-,,
.063,.038,-,-,ANQ,AnaeCo,.045,-,-,-,-,-,,-,-.03,-,-5.30,-,,
.034,.016,.023,.02,ALT,Analytica,.023,+.3,3990,.02,.023,-,,-,-,-,-.23,-,,
.009,.001,-,-,ALTO,  opt sep12,.001,-,-,-,-,-,,-,-,-,-,-,,
.005,.001,-,-,ALTOA,  opt jun13,.001,-,-,-,-,-,,-,-,-,-,-,,
.007,.004,-,-,AYG,Anittel Grp,.005,-,-,-,-,-,,-,-.01,-,-.47,-,,
15.49,12.44,15.44,15.27,ANN,Ansell,15.30,+10,7721,15.29,15.30,35.50,,2.79,2.43,2.32,99.10,15.4,,
.019,.008,-,-,ANO,Antaria,.009,-,-,-,-,-,,-,.01,-,-.88,-,,
.093,.054,.061,.06,ADO,Anteo Diagnostics,.06,-,12367,.06,.061,-,,-,-,-,-.35,-,,
.039,.008,.017,.016,ANP,Antisense Therapeutic,.016,-.1,44217,.016,.017,-,,-,-,-,-.18,-,,
25.12,18.60,25.12,24.86,ANZ,ANZ Banking Grp,25.00,+4,52004,24.99,25.00,142.00,f,1.51,-,5.68,214.80,11.6,,
4.00,2.014,3.98,3.92,APE,AP Eagers,3.95,+3,128,3.91,3.95,16.00,f,1.60,1.67,4.05,25.54,15.5,,
.008,.005,-,-,APP,APA Fin Services,.008,-,-,-,-,-,,-,.01,-,-.08,-,,
5.34,3.83,4.80,4.73,APA,APA Grp stp,4.76,-2,54716,4.76,4.77,35.00,,.58,1.58,7.35,20.40,23.3,,
.006,.001,-,-,AEZ,APN European Ret stp,.001,-,-,-,-,-,,-,-.20,-,-23.10,-,,
.96,.385,.405,.387,APN,APN News & Media,.40,-.5,18697,.395,.40,6.50,p,-,-.22,16.25,-41.10,-,,
.185,.125,.165,.16,APD,APN Prop Grp,.165,+.5,154,.15,.165,1.25,f,1.07,.19,7.58,1.34,12.3,,
10.23,7.66,9.95,9.79,ARP,ARB Corp,9.86,-4,572,9.85,9.87,25.00,f,2.12,1.93,2.54,53.12,18.6,,
1.40,1.005,1.375,1.29,AAD,Ardent Leisure Grp stp,1.295,-7.5,12156,1.285,1.295,11.50,,.90,.92,8.88,10.32,12.5,,
5.50,4.75,5.36,5.30,ARG,Argo Invest,5.32,+2,2214,5.30,5.32,26.00,f,1.03,5.71,4.89,26.80,19.9,,
.38,.30,-,-,ARA,Ariadne Aust,.325,-,-,-,-,2.00,,1.64,.34,6.15,3.29,9.9,,
3.25,1.88,2.69,2.61,ALL,Aristocrat Leisure,2.65,+1,15423,2.64,2.65,6.50,,1.89,.26,2.45,12.30,21.5,,
.076,.045,-,-,AIK,Armidale Invest,.05,-,-,-,-,-,,-,.07,-,9.52,.5,,
1.58,.63,.835,.745,ARI,Arrium,.775,-6,228440,.775,.78,6.00,,.72,1.20,7.74,4.30,18.0,,
.019,.004,-,-,AEM,Artist & Entertain,.014,-,-,.013,.014,-,,-,-,-,-.25,-,,
4.97,1.33,4.64,4.51,AIO,Asciano,4.61,+10,68708,4.60,4.61,7.50,f,2.23,.51,1.63,16.70,27.6,,
.245,.10,.195,.195,AFA,ASF Grp,.195,-1.5,6,.195,.21,-,,-,.11,-,7.97,2.4,,
.99,.73,.86,.85,ASZ,ASG Grp,.855,+1,6303,.85,.855,7.50,f,1.31,-,8.77,9.81,8.7,,
.125,.085,-,-,AJJ,Asia Liver Trans,.09,-,-,.085,.105,.30,,2.63,.01,3.33,.79,11.4,,
.945,.84,-,-,AUF,Asian Masters Fund,.88,-,-,.88,.90,2.00,,-,.83,2.27,-.42,-,,
.16,.07,-,-,AKF,ASK Funding,.155,-,-,-,-,-,,-,.21,-,-17.03,-,,
.51,.31,-,-,APZ,Aspen Grp stp,.35,-,-,.365,.345,3.15,,1.17,.68,9.00,3.68,9.5,,
.14,.08,-,-,ASP,Aspermont,.10,-,-,-,-,-,,-,-,-,.44,22.7,,
.79,.25,-,-,AIR,Astivita Renewables,.34,-,-,-,-,4.00,,1.65,.54,11.76,6.60,5.2,,
3.02,1.885,2.98,2.93,AJA,Astro Japan Prop Grp stp,2.96,-2,1085,2.95,2.96,30.00,,-,4.78,10.14,-65.64,-,,
3.05,1.18,1.30,1.30,ATR,Astron Corp cdi,1.30,-,100,1.23,1.30,-,,-,3.26,-,-.07,-,,
33.49,27.52,31.71,31.16,ASX,ASX,31.42,-9,4998,31.39,31.42,177.90,f,1.09,3.85,5.66,193.70,16.2,,
.095,.06,-,-,ACG,Atcor Medical,.06,-,-,-,-,-,,-,.02,-,-1.94,-,,
