Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4686.8 at 16:34 17/2/2010  Report at 19:05 Wednesday 17/2/2010. Processed 19:27 Wednesday 17/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.75,2.75,ONT,1300 Smiles Ltd,2.75,,150,2.73,2.75,11.4,f,1.64,0.13,4.15,18.7,14.7
0.18,0.10,-,-,TQH,3Q Hldgs Ltd,0.10,,-,0.125,0.16,-,,-,-0.10,-,1.07,9.3
0.083,0.015,0.019,0.019,FCS,4C Sec Solution,0.019,,21,0.02,0.023,-,,-,0.03,-,-4.2,-
0.48,0.226,0.375,0.365,ABP,Abacus Prop stpld,0.37,0.5,57314,0.365,0.37,5.75,,-,0.62,15.54,-11.81,-
1.45,0.90,1.345,1.32,ALR,Aberdeen Leaders,1.345,3.5,416,1.325,1.38,9,f,0.85,1.41,6.69,7.67,17.5
2.54,0.42,2.05,1.93,ACR,Acrux Ltd,1.975,7.5,6597,1.95,1.975,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.07,,-,0.051,0.074,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,0.001,-,-,,-,-,-,-,-
0.05,0.012,0.016,0.015,ACU,Acuvax Ltd,0.016,,3500,0.015,0.017,-,,-,-,-,-0.43,-
0.84,0.325,0.435,0.405,ADA,Adacel Tech,0.435,1,25,0.435,0.50,-,,-,0.22,-,8.2,5.3
0.31,0.165,-,-,AAU,Adcorp Aust,0.195,,-,0.195,0.23,1,,0.45,0.08,5.13,0.45,43.3
3.01,1.445,2.62,2.57,ABC,Adelaide Brighton,2.61,5,19268,2.61,2.62,14,f,1.49,1.15,5.36,20.8,12.5
1.575,1.10,1.315,1.305,AYT,Adelaide Managed unt,1.31,,2690,1.305,1.31,13.82,,0.91,1.78,10.55,12.59,10.4
