Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4402.3 at 2012-04-05T16:35:50. Report at Thursday, April 5, 2012. Processed Saturday at 2012-04-07T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.50,3.00,5.00,4.90,ONT,1300 Smiles,4.90,-10,2291,4.90,5.00,16.60,f,1.57,.55,3.39,26.01,18.8,,
.08,.041,-,-,TQH,3Q Hldgs,.068,-,-,-,-,-,,-,-.05,-,1.79,3.8,,
.06,.01,.012,.012,AYI,A1 Invest & Res,.012,-.1,5000,.012,.017,-,,-,.02,-,.03,40.0,,
.066,.02,-,-,AAY,AACL Hldgs,.035,-,-,-,-,-,,-,.01,-,1.65,2.1,,
.017,.005,.006,.006,AAQ,AAQ Hldgs,.006,-,10380,.005,.006,-,,-,-,-,-.21,-,,
2.36,1.78,2.00,1.96,ABP,Abacus Prop stp,2.00,+2.5,6962,1.96,2.00,16.50,,.15,2.43,8.25,2.52,79.4,,
1.295,.98,-,-,ALR,Aberdeen Leaders,1.08,-,-,1.10,1.125,9.50,f,.37,1.07,8.80,3.48,31.0,,
.60,.50,-,-,AKG,Academies A'asia,.60,-,-,.42,.55,4.00,f,1.35,.09,6.67,5.39,11.1,,
4.30,2.59,4.00,3.86,ACR,Acrux,3.97,+4,11626,3.90,3.98,-,,-,.16,-,2.73,145.4,,
.069,.018,-,-,ACW,Actinogen,.023,-,-,-,-,-,,-,.01,-,-2.30,-,,
.01,.001,.001,.001,ACWO,  opt aug12,.001,-,60,.001,.001,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.002,-,-,.001,-,-,,-,-,-,-,-,,
.003,.001,.001,.001,ACU,Acuvax,.001,-,4000,.001,.002,-,,-,-,-,-.03,-,,
.36,.18,.36,.36,ADA,Adacel Tech,.36,+1,43,.35,.365,-,,-,.13,-,.80,45.0,,
.20,.125,.18,.18,AAU,Adcorp Aust,.18,+1,51,.18,.19,2.00,f,1.16,.07,11.11,2.31,7.8,,
.044,.001,.015,.013,ABN,AdEffective,.013,-.1,11442,.011,.013,-,,-,-,-,-,-,,
3.39,2.22,2.98,2.85,ABC,Adelaide Brighton,2.87,-11,16511,2.86,2.89,16.50,f,1.41,1.22,5.75,23.30,12.3,,
.09,.05,.078,.075,ADQ,ADG Global Supply,.078,+.3,2367,.072,.08,-,,-,.04,-,.65,12.0,,
