Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4909.0 at 2011-01-25T16:38:48. Report at Tuesday, January 25, 2011. Processed Thursday at 2011-01-27T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.25,2.68,-,-,ONT,1300 Smiles,4.15,-,-,3.90,4.00,13.70,f,1.53,.15,3.30,21.00,19.8,,
.17,.061,-,-,TQH,3Q Hldgs,.078,-,-,.078,.10,-,,-,-.07,-,.84,9.3,,
.048,.015,-,-,FCS,4C Sec Solution,.035,-,-,.03,.044,-,,-,.10,-,-.58,-,,
.275,.03,-,-,AAY,AACL Hldgs,.082,-,-,.08,.082,-,,-,-,-,-,-,,
2.37,1.825,2.23,2.18,ABP,Abacus Prop stp,2.23,-,9095,2.22,2.24,9.90,,.15,.58,4.44,1.53,145.8,,
1.47,1.21,1.30,1.29,ALR,Aberdeen Leaders,1.30,+.5,397,1.285,1.30,9.50,f,1.08,1.35,7.31,10.29,12.6,,
.56,.365,.50,.50,AKG,Academies A'asia,.50,-,63,.50,.56,3.00,,1.43,.15,6.00,4.28,11.7,,
3.67,1.70,3.54,3.42,ACR,Acrux,3.54,+6,1866,3.43,3.54,-,,-,-,-,29.08,12.2,,
.105,.023,-,-,ACW,Actinogen,.06,-,-,.053,.06,-,,-,.03,-,-1.85,-,,
.014,.001,-,-,ACWO,  opt aug12,.01,-,-,.002,.01,-,,-,-,-,-,-,,
.015,.01,-,-,ACWOA,  opt sep15,.015,-,-,.01,.015,-,,-,-,-,-,-,,
.010,.001,.005,.004,ACU,Acuvax,.004,-,273975,.003,.004,-,,-,-,-,-.34,-,,
.69,.28,-,-,ADA,Adacel Tech,.32,-,-,.32,.37,-,,-,.19,-,-3.50,-,,
.23,.145,.21,.195,AAU,Adcorp Aust,.195,-1,90680,.195,.225,-,,-,.08,-,-11.03,-,,
.003,.001,-,-,ABN,AdEffective,.002,-,-,.001,.002,-,,-,-,-,.04,5.0,,
3.72,2.293,3.44,3.39,ABC,Adelaide Brighton,3.40,-1,9726,3.39,3.41,15.50,f,1.52,1.16,4.56,23.60,14.4,,
.32,.158,.265,.265,AYT,Adelaide Mgd unt,.265,+.5,1250,.265,.27,11.60,,.18,.29,43.77,2.11,12.6,,
.082,.05,-,-,ADQ,ADG Global Supply,.061,-,-,.061,.075,-,,-,.01,-,-1.09,-,,
.013,.008,-,-,ADQO,  opt mar11,.008,-,-,-,.003,-,,-,-,-,-,-,,
.038,.014,.03,.029,ABV,Adv Braking Tech,.03,-,19545,.028,.03,-,,-,-,-,-.16,-,,
.54,.30,-,-,AMT,Adv Surg Dsgn & Mnft,.35,-,-,.28,.40,-,,-,.16,-,-1.31,-,,
.125,.035,-,-,AES,Advanced Energy,.045,-,-,.035,.05,-,,-,.01,-,-.10,-,,
.06,.025,-,-,ACE,Advanced Engine,.025,-,-,.025,.031,-,,-,-.03,-,-2.30,-,,
.07,.04,.044,.044,ANM,Advanced Magnesium,.044,-,1136,.043,.045,-,,-,.03,-,-1.66,-,,
1.20,.375,1.135,1.05,ASW,Advanced Share Reg,1.08,-7,622,1.075,1.10,3.60,f,1.00,.11,3.33,3.61,29.9,,
.39,.055,.20,.20,AEI,Aeris Environmental,.20,-,500,.20,.22,-,,-,.01,-,-1.93,-,,
.002,.001,.002,.001,AFT,AFT Corp,.002,+.1,32500,.001,.002,-,,-,-,-,-,-,,
.047,.017,.023,.023,AGX,Agenix,.023,-,300,.023,.025,-,,-,.01,-,.54,4.3,,
.01,.001,-,-,AGXO,  opt jun11,.001,-,-,-,.002,-,,-,-,-,-,-,,
16.92,13.51,15.24,15.05,AGK,AGL Energy,15.15,-3,7375,15.09,15.22,59.00,,1.34,5.89,3.89,79.30,19.1,,
.19,.121,-,-,AGJ,Agricultural Land unt,.19,-,-,.13,.19,2.02,,1.11,.37,10.63,2.25,8.4,,
2.25,1.80,-,-,AHC,AHC,2.00,-,-,1.50,2.00,10.00,f,-,4.94,5.00,-.31,-,,
16.62,13.95,16.45,16.42,ENY,AII 200 Energy etf unt,16.42,-3,11,16.17,16.40,-,p,-,-,-,-,-,,
5.09,4.18,4.52,4.52,FIN,AII 200 Financials etf unt,4.52,+4,51,4.51,4.53,-,p,-,-,-,-,-,,
5.98,4.83,5.27,5.27,FIX,AII 200 Fin X-A-REIT etf unt,5.27,+1,20,5.25,5.27,-,p,-,-,-,-,-,,
3.97,3.21,3.82,3.82,IDD,AII 200 Industrials etf unt,3.82,+3,17,3.80,3.84,-,p,-,-,-,-,-,,
6.10,4.60,5.90,5.86,RSR,AII 200 Resources etf unt,5.88,+6,283,5.85,5.88,-,p,-,-,-,-,-,,
5.32,3.90,5.11,5.08,MAM,AII 300 Metals & Mining etf unt,5.08,+6,151,5.08,5.10,-,p,-,-,-,-,-,,
.32,.08,.285,.285,AGI,Ainsworth Game Tech,.285,-,270,.275,.285,-,,-,.01,-,-1.00,-,,
1.175,.83,1.13,1.09,AIZ,Air New Zealand,1.11,+1.5,1204,1.11,1.12,5.45,,1.13,1.15,4.91,6.17,18.0,,
.11,.065,-,-,AIG,Aircruising Aust,.065,-,-,-,.06,-,,-,-.11,-,-3.63,-,,
3.47,1.70,2.52,2.48,AJL,AJ Lucas Grp,2.50,-4,2348,2.48,2.52,-,,-,1.19,-,-11.00,-,,
.77,.345,.735,.705,ACL,Alchemia,.71,-2,1361,.705,.72,-,,-,.07,-,-5.00,-,,
45.50,11.50,16.60,16.60,AAI,Alcoa Inc cdi,16.60,+1,-,16.40,17.86,11.21,,-,-,.68,-14.02,-,,
2.35,1.80,1.845,1.835,LEP,ALE Prop Grp stp,1.845,+.5,395,1.83,1.86,24.00,,-,2.10,13.01,-10.94,-,,
4.76,2.25,2.91,2.85,ALS,Alesco Corp,2.90,+3,3609,2.88,2.90,7.00,,-,.60,2.41,-132.84,-,,
.205,.023,.12,.12,AJX,Alexium Int'l,.12,-1.5,974,.12,.13,-,,-,.03,-,-3.54,-,,
.35,.17,.35,.29,AEB,Algae.Tec,.35,+7,2320,.35,.36,-,,-,-,-,-,-,,
.094,.041,.092,.091,AEJ,Alinta Energy Grp stp,.092,+.1,4972,.092,.093,-,,-,-1.13,-,-76.57,-,,
.75,.11,.695,.635,AEA,Altera Res,.65,-1,3803,.645,.655,-,,-,-,-,-2.67,-,,
.46,.06,.45,.43,AEAO,  opt feb12,.43,+2,920,.43,.45,-,,-,-,-,-,-,,
1.12,.98,-,-,AIQ,Alternative Invest unt,1.10,-,-,1.10,1.11,-,,-,1.41,-,-2.79,-,,
