Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5499.2 at 2014-06-02T16:41:36. Report at Monday, June 2, 2014. Processed Tuesday at 2014-06-03T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.25,5.35,6.00,5.95,ONT,1300 Smiles,5.95,-5,38,5.95,6.00,15.00,f,1.39,.61,2.52,20.85,28.5,,
2.26,1.96,2.26,2.21,TIX,360 Cap Indust Fund ord unt,2.25,+4,286,2.23,2.25,18.45,,.93,1.94,8.20,17.12,13.1,,
.815,.465,.777,.76,TGP,360 Capital Grp stp,.76,-1,340,.76,.79,4.75,,1.61,.60,6.25,7.66,9.9,,
2.04,1.92,2.00,1.985,TOF,360 Capital Office ord unt,1.99,-1,1897,1.99,1.995,-,,-,-,-,-,-,,
.60,.30,.42,.39,NNW,99 Wuxian cdi,.42,+3,2470,.42,.43,-,,-,-,-,-,-,,
.005,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.54,-,,
2.51,2.14,2.47,2.425,ABP,Abacus Prop stp,2.45,+3,7058,2.44,2.45,16.50,,1.12,2.34,6.73,18.46,13.3,,
1.385,1.18,1.28,1.275,ALR,Aberdeen Leaders,1.28,+2.5,275,1.28,1.295,8.75,f,.33,1.20,6.84,2.93,43.7,,
1.10,.77,-,-,AKG,Academies A'asia,1.10,-,-,1.05,1.10,5.00,f,1.74,.16,4.55,8.70,12.6,,
.96,.89,.90,.895,ACQ,Acorn Capital Invest,.895,-1.5,530,.895,.91,-,,-,-,-,-,-,,
.04,.03,-,-,ACQO,  opt oct15,.032,-,-,.032,.035,-,,-,-,-,-,-,,
3.646,.855,.87,.855,ACR,Acrux,.87,-,11125,.865,.87,8.00,,2.23,.22,9.20,17.87,4.9,,
.045,.01,-,-,ACW,Actinogen,.021,-,-,.022,.028,-,,-,.01,-,-.47,-,,
.001,.001,-,-,ACWOA,  opt sep15,-,-,-,-,.01,-,,-,-,-,-,-,,
.57,.25,.25,.25,ADA,Adacel Tech,.25,-1,100,.24,.25,-,,-,.14,-,.70,35.7,,
.125,.04,-,-,AAU,Adcorp Aust,.066,-,-,.066,.08,-,,-,-.01,-,-5.55,-,,
4.375,3.108,3.40,3.31,ABC,Adelaide Brighton,3.35,-2,37228,3.34,3.35,16.50,f,1.44,1.38,4.93,23.70,14.1,,
.025,.009,.011,.011,ADQ,ADG Global Supply,.011,-.2,250,.011,.012,-,,-,.04,-,-2.11,-,,
.185,.037,.11,.102,AHZ,ADMEDUS,.11,+.5,30559,.105,.11,-,,-,.01,-,-.03,-,,
