Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4825.5 at 16:34 11/3/2010  Report at 19:06 Thursday 11/3/2010. Processed 19:19 Thursday 11/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.80,2.80,ONT,1300 Smiles Ltd,2.80,-10,60,2.80,2.90,12.5,f,1.54,0.08,4.46,19.23,14.6
0.18,0.10,0.125,0.12,TQH,3Q Hldgs Ltd,0.12,-2,25,0.11,0.17,-,,-,-0.08,-,3.28,3.7
0.07,0.015,0.02,0.02,FCS,4C Sec Solution,0.02,,2,0.02,0.03,-,,-,0.01,-,-2.77,-
0.48,0.255,0.435,0.42,ABP,Abacus Prop stp,0.425,-0.5,32351,0.425,0.43,5.75,,-,0.60,13.53,-2.32,-
1.45,0.90,1.385,1.355,ALR,Aberdeen Leaders,1.36,0.5,99,1.36,1.385,9,f,0.85,1.41,6.62,7.67,17.7
2.54,0.43,2.26,2.24,ACR,Acrux Ltd,2.24,-1,4149,2.21,2.27,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.07,,-,0.05,0.07,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.012,-,-,ACU,Acuvax Ltd,0.014,,-,0.011,0.013,-,,-,-,-,-0.37,-
0.84,0.32,0.36,0.35,ADA,Adacel Tech,0.35,-1,300,0.35,0.37,-,,-,0.21,-,2.7,13.0
0.31,0.18,0.19,0.19,AAU,Adcorp Aust,0.19,,60,0.19,0.22,1,,-,0.07,5.26,-2.18,-
3.01,1.61,2.45,2.41,ABC,Adelaide Brighton,2.42,-2,14783,2.41,2.43,13.5,f,1.51,1.21,5.58,20.4,11.9
