Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5533.3 at 2014-08-04T16:38:06. Report at Monday, August 4, 2014. Processed Tuesday at 2014-08-05T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.25,5.35,6.20,6.15,ONT,1300 Smiles,6.15,-5,11,6.15,6.17,15.00,f,1.39,.61,2.44,20.85,29.5,,
2.35,1.952,2.26,2.23,TIX,360 Cap Indust Fund ord unt,2.26,+2,2564,2.25,2.26,18.60,,.92,1.94,8.23,17.12,13.2,,
.91,.465,.84,.832,TGP,360 Capital Grp stp,.84,+.5,52,.83,.845,5.00,,1.53,.60,5.95,7.66,11.0,,
2.05,1.92,2.00,1.99,TOF,360 Capital Office ord unt,1.99,-1,1363,1.99,2.00,-,,-,-,-,-,-,,
2.39,2.13,2.32,2.28,TPN,3P Learning,2.30,+2,475,2.29,2.30,-,,-,-,-,-,-,,
.73,.30,.625,.605,NNW,99 Wuxian cdi,.62,-.5,2610,.615,.63,-,,-,-,-,-,-,,
.003,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.54,-,,
2.60,2.14,2.56,2.52,ABP,Abacus Prop stp,2.54,-,4175,2.53,2.54,16.75,,1.10,2.34,6.59,18.46,13.8,,
1.385,1.18,1.22,1.21,ALR,Aberdeen Leaders,1.21,-2.5,123,1.21,1.235,7.00,f,.42,1.16,5.79,2.93,41.3,,
1.40,.83,1.37,1.37,AKG,Academies A'asia,1.37,+1,11,1.36,1.37,5.00,f,1.74,.16,3.65,8.70,15.7,,
.96,.85,.915,.91,ACQ,Acorn Capital Invest,.91,-.5,160,.91,.93,-,,-,-,-,-,-,,
.04,.025,-,-,ACQO,  opt oct15,.031,-,-,.031,.034,-,,-,-,-,-,-,,
3.219,.75,1.65,1.525,ACR,Acrux,1.575,-9,23491,1.565,1.575,8.00,,2.23,.22,5.08,17.87,8.8,,
.045,.01,-,-,ACW,Actinogen,.018,-,-,.018,.038,-,,-,.01,-,-.47,-,,
.001,.001,-,-,ACWOA,  opt sep15,-,-,-,-,.001,-,,-,-,-,-,-,,
.57,.215,.30,.30,ADA,Adacel Tech,.30,+4,30,.32,.355,-,,-,.14,-,.70,42.9,,
.12,.04,.061,.061,AAU,Adcorp Aust,.061,-,50,.061,.064,-,,-,-.01,-,-5.55,-,,
4.375,3.15,3.655,3.59,ABC,Adelaide Brighton,3.65,+3,7404,3.62,3.65,16.50,f,1.44,1.38,4.52,23.70,15.4,,
.025,.005,.009,.009,ADQ,ADG Global Supply,.009,+.1,1500,.008,.009,-,,-,.04,-,-2.11,-,,
.185,.051,.13,.125,AHZ,ADMEDUS,.125,-,19573,.125,.13,-,,-,.01,-,-.03,-,,
.155,.042,.115,.105,ADJ,Adslot,.105,-.5,14955,.105,.11,-,,-,.63,-,-1.12,-,,
.018,.006,-,-,ABV,Adv Braking Tech,.006,-,-,.005,.006,-,,-,-,-,-.20,-,,
.003,.002,-,-,ABVO,  opt aug16,.002,-,-,.001,.004,-,,-,-,-,-,-,,
