Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4996.6 at 2013-08-07T16:58:06. Report at Wednesday, August 7, 2013. Processed Friday at 2013-08-09T11:04:22+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.79,5.00,6.56,6.54,ONT,1300 Smiles,6.555,+1.5,105,6.55,6.58,19.20,f,1.51,.65,2.93,28.92,22.7,,
2.26,1.423,2.07,2.07,TIX,360 Cap Indust Fund ord unt,2.07,-,641,2.06,2.07,-,,-,-,-,-,-,,
.011,.001,-,-,AYI,A1 Invest & Res,.003,-,-,.002,.003,-,,-,-,-,-1.31,-,,
.03,.003,-,-,AAY,AACL Hldgs,.004,-,-,.007,.02,-,,-,-.03,-,2.48,.2,,
2.51,1.925,2.22,2.14,ABP,Abacus Prop stp,2.15,-6,9548,2.15,2.16,16.50,,.41,2.30,7.67,6.83,31.5,,
1.365,.98,1.28,1.245,ALR,Aberdeen Leaders,1.26,-3,427,1.26,1.285,9.50,f,.28,1.08,7.54,2.64,47.7,,
.885,.49,.885,.85,AKG,Academies A'asia,.885,+3.5,546,.85,.89,5.00,f,1.40,.12,5.65,7.01,12.6,,
4.18,2.64,3.36,3.24,ACR,Acrux,3.26,-8,4157,3.26,3.27,8.00,,.34,.11,2.45,2.73,119.4,,
.039,.01,-,-,ACW,Actinogen,.017,-,-,.016,.019,-,,-,-,-,-.15,-,,
.002,.001,-,-,ACWOA,  opt sep15,-,-,-,-,-,-,,-,-,-,-,-,,
.46,.241,-,-,ADA,Adacel Tech,.38,-,-,.38,.41,-,,-,.13,-,1.80,21.1,,
.22,.066,.115,.115,AAU,Adcorp Aust,.115,+.5,46,.095,.115,.75,,-,.04,6.52,-6.79,-,,
.016,.007,-,-,ABN,AdEffective,.012,-,-,.012,.015,-,,-,-,-,.15,8.0,,
.005,.002,-,-,ABNO,  opt jun14,.002,-,-,-,.005,-,,-,-,-,-,-,,
3.70,2.87,3.37,3.22,ABC,Adelaide Brighton,3.23,-14,15088,3.23,3.25,16.50,f,1.47,1.29,5.11,24.20,13.3,,
.07,.01,-,-,ADQ,ADG Global Supply,.015,-,-,.012,.016,-,,-,.05,-,.67,2.2,,
.059,.024,.045,.045,ADJ,Adslot,.045,-.1,2362,.045,.046,-,,-,.02,-,-.91,-,,
.024,.013,-,-,ABV,Adv Braking Tech,.017,-,-,.017,.018,-,,-,-,-,-.07,-,,
.15,.064,-,-,AMT,Adv Surg Dsgn & Mnft,.064,-,-,.055,.08,-,,-,.10,-,.35,18.3,,
.76,.62,-,-,ASW,Advanced Share Reg,.685,-,-,.67,.695,3.70,f,.99,.14,5.40,3.67,18.7,,
.22,.13,.165,.155,AEI,Aeris Environmental,.155,-.5,416,.155,.17,-,,-,-,-,-.92,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.073,.002,.026,.026,AGX,Agenix,.026,+.1,150,.025,.027,-,,-,-,-,-8.13,-,,
.01,.001,-,-,AGXO,  opt jun15,-,-,-,.002,.012,-,,-,-,-,-,-,,
16.60,13.66,14.78,14.57,AGK,AGL Energy,14.59,-22,14230,14.59,14.61,62.00,f,1.05,7.61,4.25,65.00,22.4,,
.15,.083,-,-,AGJ,Agricultural Land unt,.12,-,-,.081,.115,2.82,,-,.19,23.50,-10.80,-,,
2.20,1.92,-,-,AHC,AHC,2.10,-,-,2.10,-,10.00,f,-,4.76,4.76,-5.62,-,,
4.42,1.90,3.64,3.50,AGI,Ainsworth Game Tech,3.52,-10,3027,3.50,3.52,3.00,,5.00,.51,.85,15.00,23.5,,
1.30,.70,-,-,AIZ,Air New Zealand,1.25,-,-,1.23,1.265,4.75,,2.03,1.22,3.80,9.65,13.0,,
1.893,.44,1.60,1.50,AJL,AJ Lucas Grp,1.50,-10,871,1.50,1.60,-,,-,.35,-,-150.10,-,,
.615,.285,.34,.33,ACL,Alchemia,.335,+2,2196,.335,.34,-,,-,.01,-,-5.40,-,,
8.75,7.50,-,-,AAI,Alcoa Inc cdi,8.00,-,-,6.10,9.99,9.86,,1.22,-,1.23,12.06,66.3,,
2.75,2.10,2.72,2.68,LEP,ALE Prop Grp stp,2.69,-,548,2.68,2.72,16.00,,.51,1.90,5.95,8.21,32.8,,
.14,.04,.125,.115,AJX,Alexium Int'l,.12,-1,2401,.12,.125,-,,-,-.02,-,-1.77,-,,
