Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4652.6 at 16:47 9/12/2009  Report at 19:05 Wednesday 9/12/2009. Processed 19:24 Wednesday 9/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,-,-,ONT,1300 Smiles Ltd,2.70,,-,2.69,2.70,11.4,f,1.64,0.13,4.22,18.7,14.4
0.195,0.105,-,-,TQH,3Q Hldgs Ltd,0.13,,-,0.14,0.18,-,,-,-0.10,-,1.07,12.1
0.09,0.015,0.023,0.023,FCS,4C Sec Solution,0.023,,43,0.023,0.025,-,,-,0.03,-,-4.2,-
0.48,0.147,0.415,0.405,ABP,Abacus Prop stpld,0.415,-0.5,32466,0.41,0.415,7.75,,-,0.62,18.67,-11.81,-
1.44,0.90,1.35,1.35,ALR,Aberdeen Leaders,1.35,2,200,1.34,1.38,9,f,-,1.42,6.67,-21.34,-
0.05,0.001,-,-,ACX,ACMA Engineering,0.001,,-,0.01,-,-,,-,-0.01,-,-0.33,-
2.54,0.42,2.25,2.19,ACR,Acrux Ltd,2.23,-1,1412,2.23,2.25,-,,-,0.09,-,-4.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.05,,-,0.055,0.06,-,,-,0.05,-,-2.32,-
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-
0.05,0.014,0.017,0.017,ACU,Acuvax Ltd,0.017,-0.1,600,0.016,0.017,-,,-,-,-,-0.43,-
0.84,0.325,0.57,0.55,ADA,Adacel Tech,0.57,-1.5,299,0.555,0.585,-,,-,0.22,-,8.2,7.0
0.345,0.165,-,-,AAU,Adcorp Aust,0.245,,-,0.255,0.26,1,,0.45,0.08,4.08,0.45,54.4
3.01,1.445,2.63,2.50,ABC,Adelaide Brighton,2.59,6,24643,2.55,2.60,14,f,1.49,1.15,5.41,20.8,12.5
1.76,1.10,1.35,1.35,AYT,Adelaide Managed unt,1.35,2,400,1.33,1.35,15.47,,0.81,1.79,11.46,12.59,10.7
0.165,0.058,-,-,ADQ,ADG Global Supply,0.09,,-,0.081,0.09,-,,-,-,-,-8.68,-
0.016,0.004,0.01,0.01,ADL,Admerex Ltd,0.01,,3000,0.01,0.011,-,,-,0.01,-,-2.68,-
3.48,1.65,-,-,ADG,Adtrans Grp,3.48,,-,3.31,3.48,16,f,1.74,2.37,4.60,27.9,12.5
0.012,0.003,0.01,0.01,ASC,Adultshop Com,0.01,-0.1,28500,0.009,0.011,-,,-,0.04,-,-0.28,-
0.004,0.002,-,-,ASCO,  opt dec11,0.004,,-,0.002,0.005,-,,-,-,-,-,-
0.038,0.005,0.032,0.032,ABV,Adv Braking Tech,0.032,0.2,350,0.03,0.032,-,,-,0.01,-,-0.36,-
0.64,0.28,0.58,0.56,AMT,Adv Surg Dsgn & Mnft,0.56,-4,33,0.56,0.60,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.063,,-,0.062,0.063,-,,-,0.01,-,-0.06,-
