Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4902.6 at 2013-02-05T16:43:05. Report at Tuesday, February 5, 2013. Processed Wednesday at 2013-02-06T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.54,3.97,5.94,5.94,ONT,1300 Smiles,5.94,-1,1,5.86,5.94,17.80,f,1.49,.59,3.00,26.60,22.3,,
.49,.37,.49,.46,TIX,360 Cap Indust Fund ord unt,.46,-,3185,.465,.49,-,,-,-,-,-,-,,
.099,.052,.089,.088,TQH,3Q Hldgs,.088,-.1,1097,.088,.09,-,,-,-.04,-,1.47,6.0,,
.04,.004,.005,.004,AYI,A1 Invest & Res,.004,-.1,666,.004,.005,-,,-,.02,-,-1.20,-,,
.037,.015,.02,.02,AAY,AACL Hldgs,.02,-,5000,.02,.026,-,,-,-.03,-,-3.11,-,,
.01,.003,-,-,AAQ,AAQ Hldgs,.006,-,-,-,-,-,,-,-,-,-.16,-,,
2.30,1.815,2.16,2.12,ABP,Abacus Prop stp,2.12,-2,3760,2.12,2.13,16.50,,.13,2.34,7.78,2.11,100.5,,
1.22,.975,1.215,1.185,ALR,Aberdeen Leaders,1.215,+.5,266,1.19,1.215,9.50,f,.31,1.11,7.82,2.98,40.8,,
.80,.44,.64,.64,AKG,Academies A'asia,.64,-,60,.605,.64,4.50,f,1.40,.10,7.03,6.30,10.2,,
4.77,2.64,3.57,3.40,ACR,Acrux,3.52,+8,7340,3.51,3.53,8.00,,.56,.17,2.27,4.44,79.3,,
.052,.01,-,-,ACW,Actinogen,.013,-,-,.012,.021,-,,-,-,-,-2.12,-,,
.003,.001,-,-,ACWOA,  opt sep15,.001,-,-,.001,-,-,,-,-,-,-,-,,
.002,.001,-,-,ACU,Acuvax,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.43,.20,-,-,ADA,Adacel Tech,.30,-,-,.26,.39,-,,-,.14,-,5.40,5.6,,
.22,.10,.12,.12,AAU,Adcorp Aust,.12,-,13,.12,.135,1.75,f,1.47,.09,14.58,2.57,4.7,,
.044,.001,.01,.01,ABN,AdEffective,.01,-,129605,.005,.015,-,,-,-,-,-1.35,-,,
.005,.002,-,-,ABNO,  opt jun14,.004,-,-,.003,.004,-,,-,-,-,-,-,,
3.47,2.80,3.37,3.32,ABC,Adelaide Brighton,3.34,-,13838,3.34,3.35,16.50,f,1.47,1.23,4.94,24.20,13.8,,
.08,.043,.058,.057,ADQ,ADG Global Supply,.057,-,1086,.057,.06,-,,-,.05,-,.79,7.2,,
.089,.027,.033,.031,ADJ,Adslot,.033,+.3,7929,.032,.034,-,,-,.02,-,-1.08,-,,
.024,.013,.024,.022,ABV,Adv Braking Tech,.024,-,2220,.022,.024,-,,-,.01,-,-.01,-,,
.25,.105,-,-,AMT,Adv Surg Dsgn & Mnft,.105,-,-,.105,-,-,,-,.11,-,-.49,-,,
.76,.62,-,-,ASW,Advanced Share Reg,.76,-,-,.73,.76,3.70,f,1.01,.14,4.87,3.73,20.4,,
.26,.13,-,-,AEI,Aeris Environmental,.155,-,-,.155,.16,-,,-,-.02,-,-1.23,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-,-,,
.363,.017,.026,.026,AGX,Agenix,.026,-.4,900,.025,.026,-,,-,-,-,-5.00,-,,
16.01,13.031,15.60,15.42,AGK,AGL Energy,15.47,-9,26821,15.47,15.50,61.00,f,.39,7.26,3.94,23.80,65.0,,
.19,.089,-,-,AGJ,Agricultural Land unt,.093,-,-,.091,.093,3.18,,-,.21,34.19,-10.73,-,,
2.20,1.92,-,-,AHC,AHC,2.20,-,-,2.00,2.29,10.00,f,-,4.90,4.55,-4.64,-,,
14.60,11.50,12.72,12.72,ENY,All 200 Energy etf unt,12.72,-32,16,12.67,12.87,-,p,-,-,-,-,-,,
5.14,4.00,5.05,5.05,FIN,All 200 Financials etf unt,5.05,-9,71,5.05,5.14,-,p,-,-,-,-,-,,
5.99,4.62,5.91,5.91,FIX,All 200 Fin-x-A-REIT etf unt,5.91,+3,22,5.88,5.98,-,p,-,-,-,-,-,,
3.86,3.18,-,-,IDD,All 200 Industrials etf unt,3.73,-,-,3.68,3.75,-,p,-,-,-,-,-,,
4.89,3.51,-,-,RSR,All 200 Resources etf unt,4.37,-,-,4.30,4.38,-,p,-,-,-,-,-,,
4.15,3.01,-,-,MAM,All 300 Metals & Mining etf unt,3.63,-,-,3.62,3.68,-,p,-,-,-,-,-,,
3.13,.625,3.13,2.96,AGI,Ainsworth Game Tech,3.10,+4,3125,3.09,3.14,-,,-,.36,-,23.00,13.5,,
1.10,.65,1.04,1.035,AIZ,Air New Zealand,1.04,-.5,141,1.04,1.05,3.64,,1.40,1.16,3.50,5.09,20.4,,
2.13,.495,1.68,1.63,AJL,AJ Lucas Grp,1.67,-3,449,1.67,1.68,-,,-,.45,-,-133.20,-,,
.615,.285,.315,.295,ACL,Alchemia,.30,-2,13514,.30,.31,-,,-,.03,-,-6.20,-,,
11.39,7.925,-,-,AAI,Alcoa Inc cdi,7.95,-,-,7.95,9.98,9.86,,8.78,-,1.24,86.58,9.2,,
2.47,1.94,2.40,2.36,LEP,ALE Prop Grp stp,2.38,-1,4933,2.36,2.38,16.00,,-,1.95,6.72,-10.70,-,,
.115,.048,.05,.05,AJX,Alexium Int'l,.05,+.2,220,.048,.05,-,,-,-.01,-,-2.11,-,,
.41,.22,.265,.265,AEB,Algae.Tec,.265,-,244,.255,.26,-,,-,-,-,-2.51,-,,
.12,.035,-,-,AEBO,  opt jan14,.06,-,-,.05,-,-,,-,-,-,-,-,,
