Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5384.2 at 2013-11-04T16:52:35. Report at Monday, November 4, 2013. Processed Tuesday at 2013-11-05T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.25,5.00,6.59,6.52,ONT,1300 Smiles,6.59,+7,28,6.53,6.59,18.50,f,1.45,.62,2.81,26.90,24.5,,
2.26,1.423,2.10,2.08,TIX,360 Cap Indust Fund ord unt,2.08,-2,2102,2.07,2.09,18.15,,1.37,.02,8.73,24.80,8.4,,
.79,.465,.74,.72,TGP,Trafalgar Corp stp,.72,-1,510,.72,.74,6.25,,-,.58,8.68,-7.40,-,,
.60,.37,.41,.375,NNW,99 Wuxian cdi,.40,-1.5,3625,.385,.40,-,,-,-,-,-,-,,
.006,.001,-,-,AYI,A1 Invest & Res,.002,-,-,.001,.002,-,,-,-,-,-.66,-,,
.03,.003,.009,.009,AAY,AACL Hldgs,.009,-,26,.009,.012,-,,-,.01,-,3.98,.2,,
2.51,2.00,2.35,2.30,ABP,Abacus Prop stp,2.32,-2,3252,2.31,2.32,16.50,,.83,2.32,7.11,13.68,17.0,,
1.365,1.04,1.34,1.33,ALR,Aberdeen Leaders,1.33,+1,145,1.33,1.34,9.50,f,.31,1.16,7.14,2.97,44.8,,
1.06,.55,-,-,AKG,Academies A'asia,1.01,-,-,1.01,1.10,5.00,f,1.36,.10,4.95,6.80,14.9,,
4.12,2.62,2.70,2.65,ACR,Acrux,2.66,+2,8277,2.66,2.67,8.00,,.52,.14,3.01,4.16,63.9,,
.025,.005,.02,.02,ACW,Actinogen,.02,+1,613,.01,.02,-,,-,-,-,-.18,-,,
.001,.001,-,-,ACWOA,  opt sep15,.001,-,-,.001,.01,-,,-,-,-,-,-,,
.57,.241,-,-,ADA,Adacel Tech,.43,-,-,.425,.485,-,,-,.13,-,1.00,43.0,,
.15,.065,-,-,AAU,Adcorp Aust,.075,-,-,.075,.08,.75,,-,.02,10.00,-11.20,-,,
.039,.007,.025,.021,ABN,AdEffective,.021,-.4,33548,.02,.022,-,,-,-,-,.02,105.0,,
.02,.002,.009,.008,ABNO,  opt jun14,.008,-.3,2465,.007,.008,-,,-,-,-,-,-,,
