Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4656.9 at 2011-07-05T16:37:31. Report at Tuesday, July 5, 2011. Processed Wednesday at 2011-07-06T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.25,3.11,3.60,3.60,ONT,1300 Smiles,3.60,+1,62,3.61,3.69,14.70,f,1.55,.18,4.08,22.77,15.8,,
.11,.041,-,-,TQH,3Q Hldgs,.041,-,-,.05,-,-,,-,-.06,-,1.08,3.8,,
.045,.01,-,-,FCS,4C Sec Solution,.012,-,-,.017,.023,-,,-,.01,-,-.15,-,,
.11,.03,-,-,AAY,AACL Hldgs,.06,-,-,.061,.08,-,,-,-,-,-3.00,-,,
.725,.008,.012,.011,AAQ,AAQ Hldgs,.012,+.1,10755,.01,.012,-,,-,-,-,-3.24,-,,
2.45,1.90,2.32,2.28,ABP,Abacus Prop stp,2.30,-2,1471,2.28,2.32,16.50,,.18,2.83,7.17,2.91,79.0,,
1.345,1.16,1.18,1.17,ALR,Aberdeen Leaders,1.18,-1,73,1.17,1.18,9.50,f,.50,1.35,8.05,4.77,24.7,,
.55,.365,-,-,AKG,Academies A'asia,.55,-,-,.36,.545,4.00,f,1.24,.15,7.27,4.95,11.1,,
3.90,1.433,3.77,3.62,ACR,Acrux,3.63,+1,4141,3.62,3.66,-,,-,.77,-,65.08,5.6,,
.105,.023,-,-,ACW,Actinogen,.031,-,-,.031,.044,-,,-,.02,-,-2.12,-,,
.014,.001,-,-,ACWO,  opt aug12,.001,-,-,.001,.01,-,,-,-,-,-,-,,
.015,.005,-,-,ACWOA,  opt sep15,.005,-,-,.006,-,-,,-,-,-,-,-,,
.005,.001,.001,.001,ACU,Acuvax,.001,-,15860,.001,.002,-,,-,-,-,-.14,-,,
