Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4264.9 at 16:46 2/7/2010  Report at 19:05 Friday 2/7/2010. Processed 19:22 Friday 2/7/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.20,2.50,-,-,ONT,1300 Smiles Ltd,3.05,,-,3.05,3.15,12.5,f,1.54,0.08,4.10,19.23,15.9,
0.18,0.095,-,-,TQH,3Q Hldgs Ltd,0.11,,-,0.05,0.10,-,,-,-0.08,-,3.28,3.4,
0.05,0.015,0.024,0.024,FCS,4C Sec Solution,0.024,,893,0.023,0.034,-,,-,0.01,-,-2.77,-,
0.275,0.07,-,-,AAY,Aacl Hldgs Ltd,0.12,,-,0.11,0.15,-,,-,-,-,-,-,
0.48,0.33,0.40,0.395,ABP,Abacus Prop stp,0.40,,23821,0.395,0.40,4,,-,0.60,10.00,-2.32,-,
1.47,1.17,1.24,1.22,ALR,Aberdeen Leaders,1.22,-1.5,197,1.22,1.255,9.5,f,0.81,1.21,7.79,7.67,15.9,
2.60,1.05,1.89,1.81,ACR,Acrux Ltd,1.81,-2.5,607,1.805,1.88,-,,-,0.06,-,-2.84,-,
0.095,0.027,-,-,ACW,Actinogen Ltd,0.027,,-,0.02,0.048,-,,-,0.04,-,-1.88,-,
0.003,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,-,-,,-,-,-,-,-,
0.035,0.003,0.003,0.003,ACU,Acuvax Ltd,0.003,,34206,0.002,0.004,-,,-,-,-,-0.37,-,
0.84,0.32,-,-,ADA,Adacel Tech,0.325,,-,0.33,0.40,-,,-,0.21,-,2.7,12.0,
0.305,0.145,-,-,AAU,Adcorp Aust,0.15,,-,0.155,0.17,-,,-,0.07,-,-2.18,-,
3.01,2.03,2.71,2.63,ABC,Adelaide Brighton,2.67,4,15765,2.62,2.69,13.5,f,1.51,1.21,5.06,20.4,13.1,
1.565,1.10,1.36,1.36,AYT,Adelaide Managed unt,1.36,2.5,50,1.36,1.39,16.02,,0.43,1.79,11.78,6.83,19.9,
0.118,0.052,-,-,ADQ,ADG Global Supply,0.055,,-,0.052,0.07,-,,-,0.02,-,-11.08,-,
0.013,0.008,-,-,ADQO,  opt mar11,0.008,,-,0.002,0.008,-,,-,-,-,-,-,
0.016,0.002,-,-,ADL,Admerex Ltd,0.002,,-,0.002,0.004,-,,-,-,-,-0.4,-,
3.70,2.18,-,-,ADG,Adtrans Grp,3.60,,-,3.50,3.60,20,f,1.86,2.44,5.56,37.1,9.7,
