Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5315.6 at 2015-12-29T16:42:05. Report at Tuesday, December 29, 2015. Processed Wednesday at 2015-12-30T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
8.47,5.92,7.35,7.35,ONT,1300 Smiles,7.35,-,7,7.20,7.35,19.20,f,1.45,.45,2.61,27.80,26.4,,
.22,.08,-,-,1ST,1ST Available,.09,-,-,.089,.093,-,,-,-,-,-,-,,
2.79,2.29,2.52,2.47,TIX,360 Capital Indust ord unt,2.49,-3,2107,2.49,2.50,21.88,,1.62,2.34,8.79,35.50,7.0,,
1.41,.912,.965,.965,TGP,360 Capital Grp stp,.965,-3.5,-,.965,1.19,6.08,,1.74,.71,6.30,10.60,9.1,,
2.24,1.95,2.06,2.00,TOF,360 Capital Office ord unt,2.03,-3,62,2.03,2.06,17.00,,.96,2.14,8.37,16.40,12.4,,
1.35,1.00,1.15,1.12,TOT,360 Capital Total Re stp,1.15,+3,220,1.12,1.15,7.12,,-,-,6.19,-10.50,-,,
.195,.005,.073,.07,3DM,3D Medical,.073,+.5,8041,.071,.073,-,,-,.01,-,-3.60,-,,
2.85,1.70,2.05,2.00,3PL,3P Learning,2.02,+2,998,2.00,2.02,1.80,f,1.69,.12,.89,3.04,66.4,,
.25,.145,-,-,8CO,8common,.20,-,-,.17,.20,-,,-,-,-,-.02,-,,
1.38,.29,1.37,1.30,8IH,8I Hldgs cdi,1.35,+1,1418,1.33,1.35,1.48,,2.84,.12,1.10,4.21,32.1,,
1.04,.96,.98,.98,8EC,8IP Emerging,.98,+2,270,.965,.985,-,,-,-,-,-,-,,
.04,.016,-,-,8ECO,  opt dec16,.025,-,-,.025,.04,-,,-,-,-,-,-,,
.415,.105,.13,.125,NNW,99 Wuxian cdi,.125,-,4444,.12,.125,-,,-,.04,-,.06,208.3,,
.001,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.05,-,,
3.41,2.78,3.27,3.14,ABP,Abacus Prop stp,3.24,+9,9872,3.23,3.24,17.00,,1.50,2.49,5.25,25.46,12.7,,
1.24,.97,1.035,1.035,ALR,Aberdeen Leaders,1.035,+.5,45,1.035,1.04,5.00,f,.67,1.15,4.83,3.33,31.1,,
