Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4872.5 at 2011-01-28T16:39:44. Report at Friday, January 28, 2011. Processed Saturday at 2011-01-29T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.25,2.68,3.95,3.90,ONT,1300 Smiles,3.95,+5,53,3.90,3.95,13.70,f,1.53,.15,3.47,21.00,18.8,,
.17,.061,-,-,TQH,3Q Hldgs,.078,-,-,.078,-,-,,-,-.07,-,.84,9.3,,
.048,.015,.035,.035,FCS,4C Sec Solution,.035,+.3,920,.035,.044,-,,-,.10,-,-.58,-,,
.275,.03,-,-,AAY,AACL Hldgs,.082,-,-,.08,.085,-,,-,-,-,-,-,,
2.37,1.825,2.24,2.19,ABP,Abacus Prop stp,2.23,+1,57067,2.22,2.24,9.90,,.15,.58,4.44,1.53,145.8,,
1.47,1.21,1.30,1.29,ALR,Aberdeen Leaders,1.30,+.5,73,1.29,1.30,9.50,f,1.08,1.38,7.31,10.29,12.6,,
.56,.365,-,-,AKG,Academies A'asia,.50,-,-,.50,.56,3.00,,1.43,.15,6.00,4.28,11.7,,
3.67,1.70,3.62,3.54,ACR,Acrux,3.61,+8,7839,3.57,3.64,-,,-,-,-,29.08,12.4,,
.105,.023,-,-,ACW,Actinogen,.06,-,-,.062,.08,-,,-,.03,-,-1.85,-,,
.014,.001,-,-,ACWO,  opt aug12,.01,-,-,.002,.01,-,,-,-,-,-,-,,
.015,.01,-,-,ACWOA,  opt sep15,.015,-,-,.01,.015,-,,-,-,-,-,-,,
.010,.001,.004,.003,ACU,Acuvax,.004,+.1,14200,.003,.004,-,,-,-,-,-.34,-,,
.69,.28,-,-,ADA,Adacel Tech,.32,-,-,.33,.37,-,,-,.19,-,-3.50,-,,
.23,.145,-,-,AAU,Adcorp Aust,.23,-,-,.205,.21,-,,-,.08,-,-11.03,-,,
.003,.001,-,-,ABN,AdEffective,.002,-,-,.001,.002,-,,-,-,-,.04,5.0,,
3.72,2.293,3.43,3.35,ABC,Adelaide Brighton,3.36,-4,9156,3.35,3.39,15.50,f,1.52,1.16,4.61,23.60,14.2,,
.32,.158,.265,.265,AYT,Adelaide Mgd unt,.265,-,50,.265,.27,11.60,,.18,.29,43.77,2.11,12.6,,
.082,.05,-,-,ADQ,ADG Global Supply,.061,-,-,.063,.075,-,,-,.01,-,-1.09,-,,
.013,.008,-,-,ADQO,  opt mar11,.008,-,-,-,.003,-,,-,-,-,-,-,,
.038,.014,.03,.03,ABV,Adv Braking Tech,.03,-,6000,.029,.031,-,,-,-,-,-.16,-,,
.54,.30,-,-,AMT,Adv Surg Dsgn & Mnft,.35,-,-,.28,.40,-,,-,.16,-,-1.31,-,,
.125,.035,-,-,AES,Advanced Energy,.045,-,-,.035,.05,-,,-,.01,-,-.10,-,,
.06,.025,-,-,ACE,Advanced Engine,.025,-,-,.025,.031,-,,-,-.03,-,-2.30,-,,
.07,.04,.043,.042,ANM,Advanced Magnesium,.042,-.1,2898,.042,.045,-,,-,.03,-,-1.66,-,,
1.20,.375,1.075,1.05,ASW,Advanced Share Reg,1.05,-2.5,375,1.05,1.075,3.60,f,1.00,.11,3.43,3.61,29.1,,
.39,.055,.22,.22,AEI,Aeris Environmental,.22,-,476,.20,.25,-,,-,.01,-,-1.93,-,,
.002,.001,-,-,AFT,AFT Corp,.002,-,-,.001,.002,-,,-,-,-,-,-,,
.047,.017,-,-,AGX,Agenix,.023,-,-,.023,.025,-,,-,.01,-,.54,4.3,,
.01,.001,-,-,AGXO,  opt jun11,.001,-,-,-,.002,-,,-,-,-,-,-,,
16.92,13.51,14.99,14.72,AGK,AGL Energy,14.87,-11,16245,14.86,14.88,59.00,,1.34,5.89,3.97,79.30,18.8,,
.19,.121,-,-,AGJ,Agricultural Land unt,.19,-,-,.14,-,2.02,,1.11,.37,10.63,2.25,8.4,,
2.25,1.80,-,-,AHC,AHC,2.00,-,-,1.45,2.00,10.00,f,-,4.94,5.00,-.31,-,,
16.62,13.95,16.26,15.92,ENY,AII 200 Energy etf unt,15.92,-27,81,15.91,16.14,-,p,-,-,-,-,-,,
5.09,4.18,-,-,FIN,AII 200 Financials etf unt,4.52,-,-,4.49,4.51,-,p,-,-,-,-,-,,
5.98,4.83,-,-,FIX,AII 200 Fin X-A-REIT etf unt,5.27,-,-,5.23,5.24,-,p,-,-,-,-,-,,
3.97,3.21,3.80,3.75,IDD,AII 200 Industrials etf unt,3.78,-4,116,3.74,3.79,-,p,-,-,-,-,-,,
6.10,4.60,5.83,5.77,RSR,AII 200 Resources etf unt,5.80,-7,82,5.76,5.79,-,p,-,-,-,-,-,,
5.32,3.90,5.02,5.01,MAM,AII 300 Metals & Mining etf unt,5.02,-8,30,4.99,5.02,-,p,-,-,-,-,-,,
.32,.08,-,-,AGI,Ainsworth Game Tech,.285,-,-,.275,.285,-,,-,.01,-,-1.00,-,,
1.175,.83,1.105,1.10,AIZ,Air New Zealand,1.10,-1.5,16466,1.09,1.11,5.45,,1.13,1.15,4.95,6.17,17.8,,
.11,.065,-,-,AIG,Aircruising Aust,.065,-,-,-,.06,-,,-,-.11,-,-3.63,-,,
