Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4744.0 at 16:47 10/11/2009  Report at 19:05 Tuesday 10/11/2009. Processed 20:00 Tuesday 10/11/2009.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.00,2.20,2.65,2.65,ONT,1300 Smiles Ltd,2.65,-8,61,2.63,2.70,11.4,f,1.64,0.13,4.30,18.7,14.2,
0.195,0.105,-,-,TQH,3Q Hldgs Ltd,0.18,,-,0.17,0.18,-,,-,-0.10,-,1.07,16.8,
0.09,0.015,0.022,0.022,FCS,4C Sec Solution,0.022,,140,0.022,0.023,-,,-,0.03,-,-4.2,-,
0.48,0.147,0.44,0.43,ABP,Abacus Prop stpld,0.44,1,37717,0.435,0.44,7.75,,-,0.62,17.61,-11.81,-,
1.44,0.90,1.36,1.34,ALR,Aberdeen Leaders,1.34,-1.5,337,1.34,1.36,9,f,-,1.47,6.72,-21.34,-,
0.05,0.001,-,-,ACX,ACMA Engineering,0.001,,-,0.015,-,-,,-,-0.01,-,-0.33,-,
2.32,0.38,2.32,2.22,ACR,Acrux Ltd,2.26,6,4883,2.25,2.26,-,,-,0.09,-,-4.84,-,
0.10,0.017,0.062,0.062,ACW,Actinogen Ltd,0.062,0.3,20,0.062,0.08,-,,-,0.05,-,-2.32,-,
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-,
0.05,0.016,0.02,0.018,ACU,Acuvax Ltd,0.02,0.1,4850,0.019,0.02,-,,-,-,-,-0.43,-,
0.84,0.30,0.54,0.535,ADA,Adacel Tech,0.54,1,168,0.54,0.55,-,,-,0.22,-,8.2,6.6
0.345,0.165,0.30,0.295,AAU,Adcorp Aust,0.30,0.5,22,0.285,0.30,1,,0.45,0.08,3.33,0.45,66.7
3.01,1.445,2.84,2.73,ABC,Adelaide Brighton,2.75,-2,34914,2.74,2.75,14,f,1.49,1.15,5.09,20.8,13.2
1.76,1.10,1.315,1.315,AYT,Adelaide Managed unt,1.315,,50,1.315,1.335,15.47,,0.81,1.78,11.76,12.59,10.4
0.20,0.061,-,-,ADQ,ADG Global Supply,0.083,,-,0.083,0.09,-,,-,-,-,-8.68,-
0.03,0.004,0.013,0.013,ADL,Admerex Ltd,0.013,,905,0.012,0.013,-,,-,0.01,-,-2.68,-
3.25,1.65,3.25,3.22,ADG,Adtrans Grp,3.25,3,53,3.22,3.70,16,f,1.74,2.37,4.92,27.9,11.6
0.012,0.003,-,-,ASC,Adultshop Com,0.009,,-,0.008,0.009,-,,-,0.04,-,-0.28,-
0.002,0.002,0.002,0.002,ASCO,  opt dec11,0.002,,9239,0.002,0.003,-,,-,-,-,-,-
0.038,0.005,0.032,0.03,ABV,Adv Braking Tech,0.03,-0.2,1666,0.029,0.031,-,,-,0.01,-,-0.36,-
0.62,0.28,0.595,0.58,AMT,Adv Surg Dsgn & Mnft,0.58,-1.5,100,0.58,0.625,-,,-,0.20,-,-2.9,-
0.08,0.02,0.08,0.08,AES,Advanced Energy,0.08,,947,0.07,0.085,-,,-,0.01,-,-0.06,-
0.096,0.031,-,-,ACE,Advanced Engine,0.067,,-,0.056,0.067,-,,-,-0.04,-,-1.9,-
0.124,0.013,0.057,0.057,ANM,Advanced Magnesium,0.057,,18,0.057,0.058,-,,-,0.01,-,-3.07,-
0.31,0.15,0.295,0.29,ASW,Advanced Share,0.29,-2,384,0.29,0.35,2,f,1.05,0.09,6.90,2.1,13.8
0.185,0.05,0.135,0.13,AEI,Aeris Environmental,0.135,0.5,396,0.135,0.16,-,,-,0.01,-,-2.31,-
1.67,0.545,1.35,1.34,AVE,Aevum Ltd,1.35,,289,1.35,1.385,4,,-,2.07,2.96,-9.7,-
0.001,0.001,0.001,0.001,AFT,AFT Corp,0.001,,30000,-,0.001,-,,-,-,-,-0.03,-
15.80,12.83,13.86,13.62,AGK,AGL Energy Ltd,13.64,-8,12614,13.63,13.66,54,f,6.63,6.00,3.96,358,3.8
0.28,0.13,0.155,0.155,AGJ,Agricultural Land unt,0.155,0.5,33,0.145,0.155,2.42,,-,0.38,15.61,-3.63,-
2.45,1.295,2.25,2.25,AHC,AHC Ltd,2.25,-20,10,2.25,2.40,5,,3.56,3.31,2.22,17.79,12.6
0.22,0.04,0.20,0.19,AGI,Ainsworth Game Tech,0.20,,449,0.19,0.20,-,,-,0.02,-,-4.45,-
1.12,0.55,1.03,1.02,AIZ,Air New Zealand fpo nz,1.02,,48,1.02,1.05,5.22,,0.31,1.18,5.12,1.61,63.4
0.12,0.098,-,-,AIG,Aircruising Aust,0.11,,-,0.11,-,-,,-,-0.07,-,-5.34,-
5.60,2.03,4.76,4.55,AJL,AJ Lucas Grp,4.73,25,2209,4.50,4.79,10.5,f,23.78,2.11,2.22,249.7,1.9
0.765,0.095,0.68,0.63,ACL,Alchemia Ltd,0.65,-0.5,5405,0.65,0.67,-,,-,0.03,-,-5.2,-
47.10,44.00,-,-,AAI,Alcoa Inc cdi,44.00,,-,-,45.99,31.58,,-,-,0.72,-251.67,-
