Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4067.9 at 2011-09-29T16:39:38. Report at Thursday, September 29, 2011. Processed Friday at 2011-09-30T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.25,3.00,3.55,3.45,ONT,1300 Smiles,3.55,+12,214,3.50,3.64,15.50,f,1.56,.24,4.37,24.20,14.7,,
.08,.041,-,-,TQH,3Q Hldgs,.08,-,-,.055,.12,-,,-,-.05,-,1.84,4.3,,
.044,.01,-,-,FCS,4C Sec Solution,.017,-,-,.017,.02,-,,-,.09,-,.03,56.7,,
.071,.029,.038,.038,AAY,AACL Hldgs,.038,+.3,391,.038,.04,-,,-,-,-,.22,17.3,,
.725,.007,.008,.007,AAQ,AAQ Hldgs,.007,-.2,10990,.006,.007,-,,-,-,-,-.30,-,,
2.45,1.83,1.90,1.84,ABP,Abacus Prop stp,1.86,-2.5,7884,1.85,1.86,16.50,,.28,2.76,8.87,4.66,39.9,,
1.345,.98,1.06,1.02,ALR,Aberdeen Leaders,1.06,+4,210,1.015,1.06,9.50,f,.34,1.11,8.96,3.24,32.7,,
.55,.45,-,-,AKG,Academies A'asia,.50,-,-,.52,.55,4.00,f,1.35,.09,8.00,5.40,9.3,,
4.30,1.932,3.26,3.09,ACR,Acrux,3.26,+7,4946,3.26,3.27,-,,-,-,-,34.73,9.4,,
.105,.022,.022,.022,ACW,Actinogen,.022,+.2,200,.02,.041,-,,-,.02,-,-1.66,-,,
.014,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.003,-,-,ACWOA,  opt sep15,.003,-,-,.001,-,-,,-,-,-,-,-,,
.005,.001,.002,.001,ACU,Acuvax,.001,-,20500,.001,.002,-,,-,-,-,-.05,-,,
.43,.18,-,-,ADA,Adacel Tech,.22,-,-,.22,.225,-,,-,.09,-,-3.60,-,,
.25,.125,.19,.19,AAU,Adcorp Aust,.19,+1,1000,.16,.19,2.00,f,1.15,.09,10.53,2.29,8.3,,
.002,.001,-,-,ABN,AdEffective,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
3.692,2.22,2.65,2.54,ABC,Adelaide Brighton,2.63,+5,16416,2.55,2.68,16.50,f,1.38,1.17,6.27,22.80,11.5,,
.26,.195,.25,.245,AYT,Adelaide Mgd unt,.245,-.5,440,.245,.255,5.23,,1.92,.29,21.35,10.03,2.4,,
.09,.05,-,-,ADQ,ADG Global Supply,.06,-,-,.05,.06,-,,-,.04,-,.47,12.8,,
.038,.016,-,-,ABV,Adv Braking Tech,.019,-,-,.018,.019,-,,-,.01,-,.06,31.7,,
.42,.15,-,-,AMT,Adv Surg Dsgn & Mnft,.15,-,-,.15,-,-,,-,.11,-,-9.25,-,,
.065,.029,.035,.035,AES,Advanced Energy,.035,-1,45,.035,.045,-,,-,.01,-,-.04,-,,
.087,.036,.057,.057,ANM,Advanced Magnesium,.057,+.2,177,.057,.06,-,,-,.02,-,-.68,-,,
1.20,.66,-,-,ASW,Advanced Share Reg,.685,-,-,.655,.70,3.85,f,1.08,.13,5.62,4.17,16.4,,
.30,.155,.185,.185,AEI,Aeris Environmental,.185,+1,66,.175,.185,-,,-,.02,-,-2.16,-,,
.002,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,.03,3.3,,
.033,.011,.017,.014,AGX,Agenix,.016,+.5,7258,.015,.017,-,,-,-,-,-.40,-,,
16.92,12.50,14.28,14.00,AGK,AGL Energy,14.18,-1,10326,14.00,14.22,60.00,f,2.04,6.95,4.23,122.40,11.6,,
.20,.13,.18,.18,AGJ,Agricultural Land unt,.18,+.5,200,.17,.18,2.45,,1.09,.36,13.61,2.68,6.7,,
2.30,1.80,-,-,AHC,AHC,2.10,-,-,2.10,2.30,10.00,,.35,4.95,4.76,3.45,60.9,,
18.26,11.87,-,-,ENY,All 200 Energy etf unt,11.87,-,-,-,-,-,p,-,-,-,-,-,,
4.87,3.55,-,-,FIN,All 200 Financials etf unt,3.92,-,-,-,-,-,p,-,-,-,-,-,,
5.54,4.43,-,-,FIX,All 200 Fin-x-A-REIT etf unt,4.43,-,-,-,-,-,p,-,-,-,-,-,,
3.90,3.00,-,-,IDD,All 200 Industrials etf unt,3.16,-,-,-,-,-,p,-,-,-,-,-,,
6.42,4.45,-,-,RSR,All 200 Resources etf unt,4.56,-,-,-,-,-,p,-,-,-,-,-,,
5.58,3.88,3.88,3.88,MAM,All 300 Metals & Mining etf unt,3.88,-14,65,-,-,-,p,-,-,-,-,-,,
.48,.125,.37,.335,AGI,Ainsworth Game Tech,.37,-,1210,.34,.375,-,,-,.09,-,8.00,4.6,,
1.175,.765,.86,.86,AIZ,Air New Zealand,.86,-1,200,.86,.87,3.90,,1.51,1.03,4.53,5.87,14.7,,
.08,.035,-,-,AIG,Aircruising Aust,.08,-,-,-,.20,-,,-,-.16,-,-5.00,-,,
.86,.28,.35,.335,ACL,Alchemia,.35,-,3282,.35,.365,-,,-,.01,-,-7.00,-,,
18.99,10.80,10.80,10.80,AAI,Alcoa Inc cdi,10.80,-50,2,9.00,10.60,9.86,,2.40,-,.91,23.62,45.7,,
2.10,1.72,1.93,1.905,LEP,ALE Prop Grp stp,1.925,+2.5,743,1.925,1.93,19.75,,1.65,2.22,10.26,32.49,5.9,,
3.554,1.20,1.315,1.22,ALS,Alesco Corp,1.315,+9.5,2162,1.27,1.315,8.50,f,1.83,.84,6.46,15.56,8.5,,
.195,.06,-,-,AJX,Alexium Int'l,.064,-,-,.065,.079,-,,-,-.01,-,-2.37,-,,
.67,.17,-,-,AEB,Algae.Tec,.37,-,-,.35,.37,-,,-,-,-,-,-,,
.095,.021,-,-,AHZ,Allied Healthcare,.032,-,-,.033,.038,-,,-,.01,-,-.70,-,,
.05,.003,-,-,AHZOA,  opt dec11,.005,-,-,.005,.015,-,,-,-,-,-,-,,
.30,.14,.145,.14,AZG,Allmine Grp,.14,-,1827,.135,.14,-,,-,-,-,-,-,,
.83,.65,.71,.71,AIQ,Alternative Invest unt,.71,-,1200,.68,.73,-,,-,.98,-,-16.06,-,,
.235,.082,-,-,ALU,Altium,.12,-,-,.12,.13,-,,-,-,-,-6.80,-,,
.15,.04,.095,.092,AMA,AMA Grp,.092,-.5,3650,.092,.095,-,,-,.05,-,4.37,2.1,,
6.78,5.10,5.65,5.53,AHD,Amalgamated Hldgs,5.65,+2,360,5.60,5.65,37.00,f,2.37,5.07,6.55,87.70,6.4,,
.395,.23,-,-,AMO,Ambertech,.23,-,-,.235,.315,.50,,.80,.55,2.17,.40,57.5,,
.42,.175,-,-,AMB,Ambition Grp,.18,-,-,.05,.20,-,,-,.17,-,2.71,6.6,,
