Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4767.8 at 16:47 19/11/2009  Report at 19:05 Thursday 19/11/2009. Processed 19:35 Thursday 19/11/2009.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
3.00,2.20,-,-,ONT,1300 Smiles Ltd,2.65,,-,2.65,2.70,11.4,f,1.64,0.13,4.30,18.7,14.2,
0.195,0.105,-,-,TQH,3Q Hldgs Ltd,0.18,,-,0.165,0.18,-,,-,-0.10,-,1.07,16.8,
0.09,0.015,-,-,FCS,4C Sec Solution,0.023,,-,0.023,0.03,-,,-,0.03,-,-4.2,-,
0.48,0.147,0.43,0.41,ABP,Abacus Prop stpld,0.42,,32001,0.415,0.42,7.75,,-,0.62,18.45,-11.81,-,
1.44,0.90,1.39,1.36,ALR,Aberdeen Leaders,1.36,-3,168,1.36,1.39,9,f,-,1.42,6.62,-21.34,-,
0.05,0.001,-,-,ACX,ACMA Engineering,0.001,,-,0.015,-,-,,-,-0.01,-,-0.33,-,
2.32,0.38,2.22,2.17,ACR,Acrux Ltd,2.17,-3,2872,2.17,2.18,-,,-,0.09,-,-4.84,-,
0.10,0.017,0.059,0.059,ACW,Actinogen Ltd,0.059,,42,0.053,0.059,-,,-,0.05,-,-2.32,-,
0.004,0.001,-,-,ACWO,  opt aug12,0.003,,-,-,-,-,,-,-,-,-,-,
0.05,0.016,0.019,0.019,ACU,Acuvax Ltd,0.019,0.1,7654,0.018,0.019,-,,-,-,-,-0.43,-,
0.84,0.325,-,-,ADA,Adacel Tech,0.59,,-,0.54,0.575,-,,-,0.22,-,8.2,7.2
0.345,0.165,0.28,0.26,AAU,Adcorp Aust,0.26,-2.5,220,0.265,0.285,1,,0.45,0.08,3.85,0.45,57.8
3.01,1.445,2.71,2.67,ABC,Adelaide Brighton,2.68,1,11644,2.67,2.69,14,f,1.49,1.15,5.22,20.8,12.9
1.76,1.10,1.31,1.30,AYT,Adelaide Managed unt,1.30,-1,1205,1.30,1.31,15.47,,0.81,1.79,11.90,12.59,10.3
0.165,0.058,0.105,0.105,ADQ,ADG Global Supply,0.105,,286,0.105,0.11,-,,-,-,-,-8.68,-
0.016,0.004,0.013,0.013,ADL,Admerex Ltd,0.013,,500,0.011,0.015,-,,-,0.01,-,-2.68,-
3.25,1.65,3.20,3.20,ADG,Adtrans Grp,3.20,,29,3.20,3.50,16,f,1.74,2.37,5.00,27.9,11.5
0.012,0.003,0.01,0.01,ASC,Adultshop Com,0.01,,1000,0.009,0.01,-,,-,0.04,-,-0.28,-
0.003,0.002,0.003,0.003,ASCO,  opt dec11,0.003,0.1,1,0.003,0.004,-,,-,-,-,-,-
0.038,0.005,0.032,0.03,ABV,Adv Braking Tech,0.03,,9059,0.029,0.03,-,,-,0.01,-,-0.36,-
0.625,0.28,0.625,0.625,AMT,Adv Surg Dsgn & Mnft,0.625,11.5,100,0.56,0.625,-,,-,0.20,-,-2.9,-
0.085,0.02,-,-,AES,Advanced Energy,0.065,,-,0.065,0.08,-,,-,0.01,-,-0.06,-
0.093,0.031,-,-,ACE,Advanced Engine,0.067,,-,0.055,0.063,-,,-,-0.04,-,-1.9,-
0.124,0.013,0.056,0.056,ANM,Advanced Magnesium,0.056,,8,0.056,0.059,-,,-,0.01,-,-3.07,-
