Industrial Market - Daily,,,,,,,,,,,,,,,,,
XAO 4757.6 at 16:38 4/3/2010  Report at 19:05 Thursday 4/3/2010. Processed 19:14 Thursday 4/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
3.00,2.50,2.90,2.90,ONT,1300 Smiles Ltd,2.90,,20,2.85,2.90,12.5,f,1.54,0.08,4.31,19.23,15.1
0.18,0.10,0.14,0.14,TQH,3Q Hldgs Ltd,0.14,1.5,22,0.14,0.145,-,,-,-0.10,-,1.07,13.1
0.07,0.015,-,-,FCS,4C Sec Solution,0.02,,-,0.02,0.035,-,,-,0.03,-,-4.2,-
0.48,0.255,0.435,0.425,ABP,Abacus Prop stp,0.435,0.5,76712,0.43,0.435,5.75,,-,0.60,13.22,-2.32,-
1.45,0.90,1.36,1.355,ALR,Aberdeen Leaders,1.355,-3,120,1.355,1.385,9,f,0.85,1.41,6.64,7.67,17.7
2.54,0.42,2.07,2.04,ACR,Acrux Ltd,2.07,2,1657,2.05,2.07,-,,-,0.06,-,-2.84,-
0.10,0.017,-,-,ACW,Actinogen Ltd,0.07,,-,0.042,0.072,-,,-,0.04,-,-1.88,-
0.004,0.001,-,-,ACWO,  opt aug12,0.001,,-,-,0.001,-,,-,-,-,-,-
0.05,0.012,0.014,0.014,ACU,Acuvax Ltd,0.014,0.1,1129,0.013,0.014,-,,-,-,-,-0.43,-
0.84,0.32,0.40,0.345,ADA,Adacel Tech,0.40,5,829,0.335,0.43,-,,-,0.21,-,2.7,14.8
0.31,0.17,0.185,0.185,AAU,Adcorp Aust,0.185,,200,0.185,0.195,1,,0.45,0.08,5.41,0.45,41.1
3.01,1.445,2.43,2.39,ABC,Adelaide Brighton,2.39,-1,13453,2.38,2.43,13.5,f,1.51,1.21,5.65,20.4,11.7
1.575,1.10,1.30,1.30,AYT,Adelaide Managed unt,1.30,,190,1.30,1.31,13.82,,0.49,1.78,10.63,6.83,19.0
0.123,0.058,0.072,0.072,ADQ,ADG Global Supply,0.072,,93,0.072,0.083,-,,-,-,-,-8.68,-
0.01,0.01,0.01,0.01,ADQO,  opt mar11,0.01,,1786,0.01,0.029,-,,-,-,-,-,-
0.016,0.004,0.005,0.005,ADL,Admerex Ltd,0.005,,5,0.005,0.006,-,,-,0.01,-,-2.68,-
3.60,1.90,3.51,3.50,ADG,Adtrans Grp,3.50,,54,3.50,3.60,20,f,1.86,2.44,5.71,37.1,9.4
0.014,0.004,0.011,0.01,ASC,Adultshop Com,0.011,,2019,0.01,0.011,-,,-,0.02,-,-0.19,-
0.005,0.002,-,-,ASCO,  opt dec11,0.003,,-,0.003,0.005,-,,-,-,-,-,-
0.038,0.005,-,-,ABV,Adv Braking Tech,0.02,,-,0.02,0.021,-,,-,-,-,-0.32,-
0.64,0.28,-,-,AMT,Adv Surg Dsgn & Mnft,0.53,,-,0.51,0.54,-,,-,0.22,-,-0.1,-
0.085,0.02,0.06,0.06,AES,Advanced Energy,0.06,1,140,0.05,0.06,-,,-,0.01,-,-0.06,-
0.093,0.031,0.05,0.05,ACE,Advanced Engine,0.05,-0.4,4230,0.05,0.055,-,,-,-0.04,-,-1.9,-
