Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4124.8 at 2011-09-20T16:36:29. Report at Tuesday, September 20, 2011. Processed Wednesday at 2011-09-21T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
4.25,3.00,3.53,3.53,ONT,1300 Smiles,3.53,+3,20,3.55,3.64,15.50,f,1.56,.24,4.39,24.20,14.6,,
.08,.041,-,-,TQH,3Q Hldgs,.08,-,-,-,-,-,,-,-.05,-,1.84,4.3,,
.044,.01,-,-,FCS,4C Sec Solution,.017,-,-,-,-,-,,-,.09,-,.03,56.7,,
.071,.029,-,-,AAY,AACL Hldgs,.05,-,-,-,-,-,,-,-,-,.22,22.7,,
.725,.008,-,-,AAQ,AAQ Hldgs,.009,-,-,-,-,-,,-,-,-,-.30,-,,
2.45,1.895,1.955,1.935,ABP,Abacus Prop stp,1.945,+.5,6821,1.935,1.95,16.50,,.28,2.76,8.48,4.66,41.7,,
1.345,.99,1.01,.99,ALR,Aberdeen Leaders,.99,-3,181,1.00,1.035,9.50,f,.34,1.11,9.60,3.24,30.6,,
.55,.45,-,-,AKG,Academies A'asia,.55,-,-,.51,.545,4.00,f,1.35,.09,7.27,5.40,10.2,,
4.30,1.757,3.36,3.20,ACR,Acrux,3.20,-22,10651,3.17,3.23,-,,-,-,-,34.73,9.2,,
.105,.03,-,-,ACW,Actinogen,.031,-,-,.025,.041,-,,-,.02,-,-1.66,-,,
.014,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.003,-,-,ACWOA,  opt sep15,.003,-,-,-,-,-,,-,-,-,-,-,,
.005,.001,-,-,ACU,Acuvax,.002,-,-,-,-,-,,-,-,-,-.05,-,,
.43,.18,.22,.22,ADA,Adacel Tech,.22,+1,373,.22,.25,-,,-,.09,-,-3.60,-,,
.25,.125,.175,.165,AAU,Adcorp Aust,.165,-1,1850,.165,.195,2.00,f,1.15,.09,12.12,2.29,7.2,,
.002,.001,-,-,ABN,AdEffective,.001,-,-,-,-,-,,-,-,-,-.02,-,,
3.692,2.22,2.66,2.57,ABC,Adelaide Brighton,2.62,-3,8359,2.62,2.65,16.50,f,1.38,1.17,6.30,22.80,11.5,,
.255,.18,.25,.25,AYT,Adelaide Mgd unt,.25,-,450,.25,.26,5.23,,1.92,.29,20.92,10.03,2.5,,
.09,.05,-,-,ADQ,ADG Global Supply,.06,-,-,.06,.07,-,,-,.04,-,.47,12.8,,
.038,.014,.021,.021,ABV,Adv Braking Tech,.021,+.2,1500,.019,.021,-,,-,.01,-,.06,35.0,,
.455,.15,-,-,AMT,Adv Surg Dsgn & Mnft,.15,-,-,-,-,-,,-,.11,-,-9.25,-,,
.065,.029,-,-,AES,Advanced Energy,.051,-,-,-,-,-,,-,.01,-,-.04,-,,
.087,.036,.058,.058,ANM,Advanced Magnesium,.058,-.2,964,.058,.06,-,,-,.02,-,-.68,-,,
1.20,.665,.68,.68,ASW,Advanced Share Reg,.68,-3,10,.68,.70,3.85,f,1.08,.13,5.66,4.17,16.3,,
.39,.155,-,-,AEI,Aeris Environmental,.18,-,-,.185,.21,-,,-,.02,-,-2.16,-,,
.002,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.03,3.3,,
.042,.012,-,-,AGX,Agenix,.014,-,-,-,-,-,,-,-,-,-.40,-,,
16.92,12.50,14.64,14.41,AGK,AGL Energy,14.49,+3,12560,14.48,14.61,60.00,f,2.04,6.95,4.14,122.40,11.8,,
.20,.13,-,-,AGJ,Agricultural Land unt,.135,-,-,.15,.19,2.45,,1.09,.36,18.15,2.68,5.0,,
2.30,1.80,-,-,AHC,AHC,2.10,-,-,2.10,2.30,10.00,,.35,4.95,4.76,3.45,60.9,,
18.26,11.96,-,-,ENY,All 200 Energy etf unt,12.85,-,-,12.66,12.78,-,p,-,-,-,-,-,,
4.87,3.55,-,-,FIN,All 200 Financials etf unt,3.89,-,-,3.83,3.87,-,p,-,-,-,-,-,,
5.54,4.43,-,-,FIX,All 200 Fin-x-A-REIT etf unt,4.43,-,-,4.41,4.45,-,p,-,-,-,-,-,,
3.90,3.00,3.25,3.23,IDD,All 200 Industrials etf unt,3.25,+5,578,3.20,3.23,-,p,-,-,-,-,-,,
6.42,4.54,-,-,RSR,All 200 Resources etf unt,4.88,-,-,4.79,4.83,-,p,-,-,-,-,-,,
5.58,4.10,4.28,4.26,MAM,All 300 Metals & Mining etf unt,4.26,-14,4,4.26,4.29,-,p,-,-,-,-,-,,
.48,.125,.39,.385,AGI,Ainsworth Game Tech,.385,-1.5,383,.38,.39,-,,-,.09,-,8.00,4.8,,
1.175,.765,-,-,AIZ,Air New Zealand,.88,-,-,.88,.91,3.90,,1.51,1.03,4.43,5.87,15.0,,
.08,.035,-,-,AIG,Aircruising Aust,.08,-,-,-,-,-,,-,-.16,-,-5.00,-,,
.86,.28,.375,.35,ACL,Alchemia,.35,-2,8430,.35,.365,-,,-,.01,-,-7.00,-,,
18.99,11.00,-,-,AAI,Alcoa Inc cdi,11.25,-,-,11.30,14.00,9.86,,2.40,-,.88,23.62,47.6,,
2.11,1.72,1.965,1.95,LEP,ALE Prop Grp stp,1.95,-.5,2122,1.95,1.965,19.75,,1.65,2.22,10.13,32.49,6.0,,
3.554,1.33,1.38,1.33,ALS,Alesco Corp,1.37,-1.5,402,1.33,1.42,8.50,f,1.83,.84,6.20,15.56,8.8,,
.195,.06,-,-,AJX,Alexium Int'l,.07,-,-,-,-,-,,-,-.01,-,-2.37,-,,
.67,.17,-,-,AEB,Algae.Tec,.36,-,-,-,-,-,,-,-,-,-,-,,
.095,.021,.039,.036,AHZ,Allied Healthcare,.036,-.3,3117,.036,.042,-,,-,.01,-,-.70,-,,
.05,.003,-,-,AHZOA,  opt dec11,.005,-,-,-,-,-,,-,-,-,-,-,,
.30,.16,.19,.185,AZG,Allmine Grp,.19,-,1885,.185,.19,-,,-,-,-,-,-,,
.83,.65,.71,.70,AIQ,Alternative Invest unt,.71,+2,260,.68,.71,-,,-,.98,-,-16.06,-,,
.25,.082,.12,.12,ALU,Altium,.12,-1,100,.12,.13,-,,-,-,-,-6.80,-,,
.15,.04,.11,.11,AMA,AMA Grp,.11,+1,300,.10,.11,-,,-,.05,-,4.37,2.5,,
6.78,5.10,5.50,5.41,AHD,Amalgamated Hldgs,5.50,+8,300,5.42,5.50,37.00,f,2.37,5.07,6.73,87.70,6.3,,
.395,.23,.245,.23,AMO,Ambertech,.245,-,54,.23,.31,.50,,.80,.55,2.04,.40,61.3,,
.42,.175,.18,.18,AMB,Ambition Grp,.18,-1,292,.18,.18,-,,-,.17,-,2.71,6.6,,
99.71,98.52,-,-,AKY,AMCB Fund No 5,99.71,-,-,100.26,-,-,,-,-,-,-,-,,
99.02,96.52,-,-,AKX,AMCB Fund No 4,98.00,-,-,-,-,-,,-,-,-,-,-,,
62.00,46.690,49.37,49.37,AKU,AMCB Fund No 3,49.37,-,-,45.00,49.37,642.00,f,.95,49.09,13.00,610.00,8.1,,
.70,.60,.63,.625,AMH,AMCIL,.625,-.5,186,.625,.64,3.50,f,1.18,.73,5.60,4.13,15.1,,
.90,.567,.84,.83,AMM,Amcom Telco,.84,+1,2696,.84,.845,3.60,f,1.00,.19,4.29,3.59,23.4,,
7.43,5.87,6.52,6.41,AMC,Amcor,6.44,-5,36002,6.43,6.45,35.00,,.83,1.37,5.43,29.10,22.1,,
.97,.625,.66,.655,AGF,AMP Capital China unt,.66,-.5,1478,.66,.67,2.59,,4.98,.93,3.92,12.90,5.1,,
5.82,3.61,4.01,3.91,AMP,AMP,3.93,-4,63425,3.93,3.96,30.00,p,1.05,.97,7.63,31.40,12.5,,
.155,.047,-,-,ANQ,AnaeCo,.055,-,-,.05,.065,-,,-,-.04,-,-6.20,-,,
.001,.001,-,-,ANQOA,  opt may12,.001,-,-,-,-,-,,-,-,-,-,-,,
.043,.019,-,-,ALT,Analytica,.023,-,-,.018,.022,-,,-,-,-,-.05,-,,
.31,.004,-,-,AEK,Anatolia Energy,.13,-,-,-,-,-,,-,.04,-,-.13,-,,
.021,.004,-,-,AYG,Anittel Grp,.005,-,-,-,-,-,,-,-.01,-,-1.46,-,,
14.70,11.82,13.47,13.15,ANN,Ansell,13.35,+10,2900,13.00,13.50,33.00,,2.80,2.44,2.47,92.40,14.4,,
.04,.012,-,-,ANO,Antaria,.014,-,-,-,-,-,,-,.01,-,-1.03,-,,
.105,.04,.07,.068,ADO,Anteo Diagnostics,.068,-,10155,.068,.069,-,,-,.01,-,-.33,-,,
.021,.006,.011,.009,ANP,Antisense Therapeutic,.01,+.2,528651,.009,.01,-,,-,-,-,-.24,-,,
.011,.002,.005,.004,ANPO,  opt jul12,.005,+.2,46680,.004,.005,-,,-,-,-,-,-,,
25.96,17.63,19.70,19.21,ANZ,ANZ Banking Grp,19.32,-9,99511,19.32,19.33,138.00,f,1.49,10.61,7.14,206.30,9.4,,
13.19,9.20,-,-,APE,AP Eagers,11.00,-,-,11.00,11.50,69.00,f,1.66,7.93,6.27,114.80,9.6,,
.034,.008,-,-,APP,APA Fin Services,.008,-,-,.01,.016,-,,-,.01,-,-.09,-,,
4.43,3.53,4.08,4.00,APA,APA Grp stp,4.02,-4,7700,4.00,4.03,34.40,,.57,1.51,8.56,19.70,20.4,,
.031,.004,-,-,AEZ,APN European Ret stp,.005,-,-,-,-,-,,-,-.17,-,-24.25,-,,
2.06,.735,.87,.85,APN,APN News & Media,.865,-.5,13495,.865,.875,10.50,f,-,-.63,12.14,-7.00,-,,
.26,.125,.155,.155,APD,APN Prop Grp,.155,-.5,50,.16,.185,1.25,,-,.20,8.06,-3.88,-,,
.022,.004,.007,.007,AOP,Apollo Cons,.007,-,47,.006,.007,-,,-,-,-,-.08,-,,
8.68,6.65,8.51,8.39,ARP,ARB Corp,8.50,-4,197,8.38,8.50,23.00,f,2.27,1.63,2.71,52.23,16.3,,
1.59,.955,1.08,1.045,AAD,Ardent Leisure Grp stp,1.065,+1.5,4820,1.06,1.095,11.50,,1.00,.90,10.80,11.51,9.3,,
6.59,4.80,5.04,4.98,ARG,Argo Invest,5.00,-3,1155,5.00,5.03,26.00,f,1.08,5.57,5.20,28.10,17.8,,
.35,.27,.33,.33,ARA,Ariadne Aust,.33,-1,130,.33,.345,2.00,,1.97,.35,6.06,3.94,8.4,,
3.80,1.93,1.98,1.93,ALL,Aristocrat Leisure,1.935,-4.5,21634,1.93,1.99,4.00,,2.48,.17,2.07,9.90,19.5,,
.015,.005,-,-,AEM,Artist & Entertain,.007,-,-,-,-,-,,-,-,-,-.38,-,,
.09,.01,.045,.038,AKW,Arturus Capital,.04,+.1,56295,.037,.04,-,,-,-.10,-,-19.55,-,,
1.795,1.335,1.575,1.53,AIO,Asciano,1.54,-1,131407,1.54,1.55,2.00,f,3.00,-,1.30,6.00,25.7,,
.15,.085,.12,.10,AFA,ASF Grp,.12,+2,1109,.09,.12,-,,-,.03,-,-.53,-,,
1.35,.75,.85,.825,ASZ,ASG Grp,.845,-5.5,3262,.84,.85,7.50,f,1.29,-,8.88,9.67,8.7,,
.16,.079,-,-,AJJ,Asia Liver Trans,.09,-,-,-,-,.30,,2.60,.01,3.33,.78,11.5,,
1.10,.88,-,-,AUF,Asian Masters Fund,.90,-,-,.88,.915,3.50,f,-,.88,3.89,-.41,-,,
.20,.12,-,-,AKF,ASK Funding,.14,-,-,-,.185,.36,,-,.21,2.57,-16.90,-,,
.49,.355,.425,.415,APZ,Aspen Grp stp,.415,-1,9210,.41,.42,4.20,,.73,.67,10.12,3.08,13.5,,
.14,.079,.09,.09,ASP,Aspermont,.09,-,120,.08,.10,-,,-,-,-,.07,128.6,,
1.42,.52,-,-,AIR,Astivita Renewables,.665,-,-,-,-,8.00,f,1.83,.56,12.03,14.62,4.5,,
3.49,.285,2.20,2.10,AJA,Astro Japan Prop Grp stp,2.20,+7,423,2.10,2.20,42.50,,-,4.67,19.32,-41.52,-,,
3.25,2.00,3.00,3.00,ATR,Astron,3.00,-,50,2.90,3.15,-,,-,-,-,1.40,214.3,,
43.89,25.83,29.80,29.33,ASX,ASX,29.65,+5,7116,29.65,29.90,183.20,f,1.10,4.01,6.18,201.60,14.7,,
.165,.075,-,-,ACG,Atcor Medical,.077,-,-,-,-,-,,-,.02,-,-2.60,-,,
.13,.09,.092,.092,ATP,Atlas Southsea Pearl,.092,-,272,.091,.092,-,,-,.15,-,.41,22.4,,
.02,.01,-,-,ATW,Atos Wellness,.015,-,-,.002,.015,-,,-,-,-,-.59,-,,
1.85,1.55,-,-,AIA,Auckland Airport,1.83,-,-,1.81,1.85,6.32,,.94,1.44,3.45,5.91,31.0,,
9.65,1.95,6.10,6.10,AKP,Audio Pixels Ltd,6.10,+5,8,6.10,6.40,-,,-,.20,-,-8.55,-,,
