Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5652.5 at 2015-07-17T16:37:36. Report at Friday, July 17, 2015. Processed Saturday at 2015-07-18T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
7.20,5.70,7.00,7.00,ONT,1300 Smiles,7.00,-4,44,6.95,7.00,17.00,f,1.45,.38,2.43,24.60,28.5,,
.22,.12,.135,.125,1ST,1ST Available,.135,+1.5,837,.135,.14,-,,-,-,-,-,-,,
2.79,2.17,2.48,2.42,TIX,360 Capital Indust ord unt,2.43,-4,495,2.42,2.44,21.00,,2.32,2.19,8.64,48.68,5.0,,
1.41,.81,1.03,1.015,TGP,360 Capital Grp stp,1.015,-.5,10474,1.01,1.015,5.52,,2.73,-,5.44,15.09,6.7,,
2.24,1.925,2.08,2.06,TOF,360 Capital Office ord unt,2.07,-,993,2.05,2.07,17.00,,.28,2.10,8.21,4.70,44.0,,
1.35,1.13,1.19,1.135,TOT,360 Capital Total Re stp,1.135,-1.5,450,1.135,1.165,-,,-,-,-,-10.50,-,,
.195,.004,.105,.105,3DM,3D Medical,.105,-,1150,.105,.11,-,,-,.01,-,-.24,-,,
2.85,1.94,2.14,2.11,3PL,3P Learning,2.12,-2,420,2.12,2.20,-,,-,.10,-,-2.29,-,,
.295,.145,-,-,8CO,8common,.24,-,-,.23,.245,-,,-,-,-,-.61,-,,
1.13,.25,-,-,8IH,8I Hldgs cdi,.86,-,-,.80,.88,-,,-,-,-,-,-,,
.68,.15,.18,.165,NNW,99 Wuxian cdi,.18,+1,1551,.165,.18,-,,-,.04,-,.13,138.5,,
.002,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,.04,2.5,,
3.337,2.45,3.06,2.96,ABP,Abacus Prop stp,2.98,-3,7936,2.97,2.99,17.00,,1.43,2.42,5.70,24.24,12.3,,
1.25,1.04,1.15,1.135,ALR,Aberdeen Leaders,1.135,-,57,1.135,1.15,7.00,f,.41,1.19,6.17,2.86,39.7,,
1.40,.645,-,-,AKG,Academies A'asia,.68,-,-,.68,.70,4.50,f,1.38,-.01,6.62,6.20,11.0,,
3.90,1.65,3.49,3.32,ACX,Aconex,3.34,-5,873,3.34,3.42,-,,-,-,-,27.00,12.4,,
.94,.69,-,-,ACQ,Acorn Capital Invest,.74,-,-,.74,.75,-,,-,.92,-,-8.05,-,,
.037,.001,-,-,ACQO,  opt oct15,.001,-,-,.001,.002,-,,-,-,-,-,-,,
2.10,.755,.895,.86,ACR,Acrux,.88,+2,4856,.88,.89,8.00,f,.75,.09,9.09,6.01,14.6,,
.15,.016,.073,.071,ACW,Actinogen,.071,+.2,223,.069,.073,-,,-,.01,-,-.58,-,,
.006,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,.001,-,,-,-,-,-,-,,
.215,.001,.12,.11,ACU,Acuvax,.12,+.5,2855,.115,.12,-,,-,-,-,-.04,-,,
.64,.20,.635,.635,ADA,Adacel Tech,.635,+.5,31,.605,.635,.75,,-,.12,1.18,-2.60,-,,
2.91,2.57,2.84,2.81,ADH,Adairs,2.82,-3,1737,2.81,2.82,-,,-,-,-,-,-,,
.062,.035,-,-,AAU,Adcorp Aust,.043,-,-,.04,.043,-,,-,-.03,-,-1.78,-,,
4.80,3.12,4.66,4.60,ABC,Adelaide Brighton,4.65,+8,7708,4.64,4.66,17.00,f,1.58,1.35,3.66,26.90,17.3,,
.167,.057,.079,.078,AHZ,ADMEDUS,.078,-,7333,.078,.079,-,,-,.01,-,-1.22,-,,
.17,.077,.094,.091,ADJ,Adslot,.093,-,6660,.091,.093,-,,-,.69,-,-1.04,-,,
.009,.005,-,-,ABV,Adv Braking Tech,.006,-,-,.006,.007,-,,-,-,-,-.64,-,,
.003,.002,-,-,ABVO,  opt aug16,.002,-,-,.002,.003,-,,-,-,-,-,-,,
.71,.595,-,-,ASW,Advanced Share Reg,.685,-,-,.685,.695,3.85,f,.96,.15,5.62,3.69,18.6,,
.25,.15,-,-,AER,Aeeris,.165,-,-,.155,.19,-,,-,-,-,-,-,,
.60,.105,.45,.435,AEI,Aeris Environmental,.45,+1,700,.45,.47,-,,-,.01,-,-1.36,-,,
1.480,.49,.785,.76,AFJ,Affinity Education,.78,+2,10585,.78,.785,-,,-,-.15,-,-2.90,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,.001,-,,-,-,-,-.02,-,,
.063,.006,-,-,AHA,AG Financial,.01,-,-,.01,.012,-,,-,-,-,-.03,-,,
.022,.01,-,-,AGX,Agenix,.012,-,-,.011,.015,-,,-,.01,-,.79,1.5,,
16.70,12.55,16.46,16.16,AGL,AGL Energy,16.37,+14,17122,16.37,16.39,63.00,f,1.65,8.49,3.85,103.90,15.8,,
.10,.076,-,-,AGJ,Agricultural Land unt,.09,-,-,.09,.105,.52,,3.38,.11,5.78,1.76,5.1,,
.15,.11,.132,.132,APW,AIMS Prop Sec Fund unt,.132,+.2,373,.13,.135,.32,,18.19,-,2.42,5.82,2.3,,
3.87,2.03,2.75,2.69,AGI,Ainsworth Game Tech,2.70,-,6782,2.69,2.71,10.00,f,1.90,.71,3.70,19.00,14.2,,
2.90,1.595,2.37,2.32,AIZ,Air New Zealand,2.35,+5,162,2.34,2.35,11.15,,1.95,1.45,4.74,21.72,10.8,,
.59,.48,-,-,AXP,"Airxpanders, cdi",.55,-,-,.535,.58,-,,-,-,-,-,-,,
.875,.215,.32,.32,AJL,AJ Lucas Grp,.32,-3,2,.32,.35,-,,-,.38,-,-9.60,-,,
.68,.03,.034,.033,ACL,Alchemia,.033,-.1,1544,.033,.035,-,,-,.04,-,-5.30,-,,
26.86,17.00,-,-,AAI,Alcoa Inc cdi,18.00,-,-,8.50,17.48,9.90,,-,-,.55,-246.13,-,,
3.94,2.95,3.695,3.65,LEP,ALE Prop Grp stp,3.69,+4,713,3.65,3.70,16.85,,.95,1.96,4.57,15.98,23.1,,
.835,.082,.695,.65,AJX,Alexium Int'l,.685,+3.5,10017,.675,.69,-,,-,-.01,-,-2.25,-,,
.105,.04,.052,.052,AEB,Algae.Tec,.052,+.2,50,.047,.052,-,,-,.01,-,-.80,-,,
.325,.05,-,-,AMT,Allegra Orthopaedics,.265,-,-,.125,.25,-,,-,.07,-,-.45,-,,
1.455,.36,.50,.48,AQZ,Alliance Aviation,.50,-,685,.48,.50,2.10,f,-,-,4.20,-20.80,-,,
8.31,4.33,5.79,5.54,ALQ,ALS,5.60,-13,11048,5.60,5.61,21.00,p,-,.05,3.75,-43.37,-,,
.125,.10,-,-,AIQ,Alternative Invest unt,.115,-,-,.115,.12,-,,-,.14,-,.58,19.8,,
5.31,2.27,4.30,4.21,ALU,Altium,4.21,-2,2091,4.21,4.25,16.00,,.89,.41,3.80,14.27,29.5,,
.67,.275,.67,.615,AMA,AMA Grp,.66,+4.5,12553,.65,.67,1.60,f,1.40,-,2.42,2.24,29.5,,
13.37,9.25,12.72,12.55,AHD,Amalgamated Hldgs,12.63,+1,263,12.63,12.70,43.00,f,1.23,5.23,3.40,52.80,23.9,,
1.96,1.75,1.96,1.92,AYS,Amaysim Au,1.95,+3,6653,1.95,1.96,-,,-,-,-,-,-,,
.20,.11,-,-,AMO,Ambertech,.135,-,-,.135,.18,-,,-,.32,-,-4.29,-,,
.16,.10,-,-,AMB,Ambition Grp,.15,-,-,.135,.15,-,,-,.17,-,-.27,-,,
24.959,18.258,-,-,AKY,AMCB Fund No 5,19.15,-,-,-,19.15,233.00,,1.36,19.58,12.17,316.00,6.1,,
1.010,.83,.95,.94,AMH,AMCIL,.95,+1.5,177,.94,.95,2.50,f,.93,.96,2.63,2.33,40.8,,
14.78,9.96,14.50,14.33,AMC,Amcor,14.36,-4,27538,14.35,14.39,47.90,,1.38,-.06,3.34,66.03,21.7,,
.21,.11,-,-,AOW,American Patriot Oil,.15,-,-,.15,.16,-,,-,-,-,-1.23,-,,
.06,.02,-,-,AOWO,  opt oct16,.022,-,-,.005,.025,-,,-,-,-,-,-,,
6.83,5.02,6.40,6.30,AMP,AMP,6.37,-5,37616,6.36,6.37,26.00,p,1.17,1.42,4.08,30.30,21.0,,
1.875,.705,1.36,1.285,AGF,AMP Capital China unt,1.36,+7.5,9235,1.35,1.365,2.92,,16.72,1.93,2.15,48.82,2.8,,
90.91,84.64,-,-,AYK,Aust Masters YF4,85.54,-,-,85.37,-,312.00,f,1.03,85.10,3.65,320.84,26.7,,
79.918,61.62,-,-,AYD,Aust Masters YF1,62.04,-,-,61.76,-,395.00,f,1.14,61.52,6.37,449.89,13.8,,
76.347,73.563,-,-,AYJ,Aust Masters YF3,75.13,-,-,75.17,-,480.00,f,1.01,74.54,6.39,485.00,15.5,,
90.726,79.745,-,-,AYH,Aust Masters YF2,81.05,-,-,80.97,-,382.00,f,1.10,80.33,4.71,420.00,19.3,,
.008,.003,.004,.004,ANQ,AnaeCo,.004,-,12500,.003,.004,-,,-,-,-,-.20,-,,
.039,.007,.01,.008,ALT,Analytica,.01,+.2,31433,.009,.01,-,,-,-,-,-.46,-,,
1.00,.28,.82,.81,ANR,Anatara Lifesciences,.81,+.5,378,.81,.825,-,,-,.02,-,-2.61,-,,
.28,.013,.215,.19,AB1,Animoca Brands,.215,-,206,.195,.215,-,,-,-,-,-13.45,-,,
30.40,18.11,25.43,25.01,ANN,Ansell,25.29,+18,3086,25.29,25.32,49.24,,.92,.63,1.95,45.53,55.5,,
