Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5869.8 at 2015-02-19T16:41:36. Report at Thursday, February 19, 2015. Processed Friday at 2015-02-20T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
6.97,5.35,6.50,6.00,ONT,1300 Smiles,6.50,+40,363,6.31,6.50,14.50,f,1.45,.35,2.23,21.00,31.0,,
2.79,2.021,2.68,2.64,TIX,360 Capital Indust ord unt,2.67,+1,933,2.67,2.70,18.75,,2.60,2.19,7.02,48.68,5.5,,
1.17,.68,1.17,1.13,TGP,360 Capital Grp stp,1.17,+3,1299,1.15,1.17,5.06,,2.38,.61,4.32,12.05,9.7,,
2.24,1.92,2.20,2.15,TOF,360 Capital Office ord unt,2.15,-6,1548,2.15,2.21,-,,-,-,-,-,-,,
.083,.001,.083,.073,3DM,3D Medical,.081,+1.1,116976,.08,.081,-,,-,-,-,-.05,-,,
2.60,1.94,2.44,2.32,3PL,3P Learning,2.41,+11,1725,2.38,2.41,-,,-,-,-,-,-,,
.295,.195,.22,.22,8CO,8common,.22,-,200,.225,.23,-,,-,-,-,-,-,,
.43,.25,-,-,8IH,8I Hldgs cdi,.405,-,-,.40,.41,-,,-,-,-,-,-,,
.73,.30,.355,.34,NNW,99 Wuxian cdi,.34,-1,2026,.34,.345,-,,-,.02,-,.10,340.0,,
.002,.001,-,-,AYI,A1 Invest & Res,.001,-,-,-,.001,-,,-,-,-,-.20,-,,
3.35,2.27,3.29,3.12,ABP,Abacus Prop stp,3.13,-16,11802,3.13,3.15,17.00,,1.31,2.38,5.43,22.27,14.1,,
1.36,1.04,1.20,1.19,ALR,Aberdeen Leaders,1.19,-1,26,1.19,1.21,7.25,f,.42,1.23,6.09,3.02,39.4,,
1.40,.72,.725,.72,AKG,Academies A'asia,.72,-1,525,.705,.72,4.50,f,1.38,-.01,6.25,6.20,11.6,,
1.99,1.65,1.98,1.90,ACX,Aconex,1.98,+8,1234,1.92,1.99,-,,-,-,-,-,-,,
.96,.715,.74,.735,ACQ,Acorn Capital Invest,.735,-1.5,505,.735,.745,-,,-,-,-,-,-,,
.04,.001,.003,.003,ACQO,  opt oct15,.003,-.1,1210,.003,.005,-,,-,-,-,-,-,,
