Industrial Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4497.3 at 2012-05-01T16:58:29. Report at Tuesday, May 1, 2012. Processed Wednesday at 2012-05-02T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.50,3.00,5.20,5.05,ONT,1300 Smiles,5.05,+5,116,5.05,5.19,16.60,f,1.57,.55,3.29,26.01,19.4,,
.08,.041,-,-,TQH,3Q Hldgs,.068,-,-,.068,.15,-,,-,-.05,-,1.79,3.8,,
.06,.008,.011,.009,AYI,A1 Invest & Res,.011,+.3,3350,.008,.011,-,,-,.02,-,.03,36.7,,
.066,.02,-,-,AAY,AACL Hldgs,.031,-,-,-,-,-,,-,.01,-,1.65,1.9,,
.017,.004,-,-,AAQ,AAQ Hldgs,.005,-,-,-,-,-,,-,-,-,-.21,-,,
2.34,1.78,2.10,2.04,ABP,Abacus Prop stp,2.10,+1,3779,2.08,2.10,16.50,,.15,2.43,7.86,2.52,83.3,,
1.255,.98,1.12,1.08,ALR,Aberdeen Leaders,1.12,+5,168,1.10,1.14,9.50,f,.37,1.10,8.48,3.48,32.2,,
.60,.44,-,-,AKG,Academies A'asia,.45,-,-,.46,.68,4.00,f,1.35,.09,8.89,5.39,8.3,,
4.30,2.59,4.06,3.99,ACR,Acrux,4.05,+4,14816,3.99,4.06,-,,-,.16,-,2.73,148.4,,
.062,.018,.032,.029,ACW,Actinogen,.032,+.3,5062,.03,.036,-,,-,.01,-,-2.30,-,,
.01,.001,-,-,ACWO,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.015,.001,-,-,ACWOA,  opt sep15,.002,-,-,-,-,-,,-,-,-,-,-,,
.003,.001,-,-,ACU,Acuvax,.001,-,-,-,-,-,,-,-,-,-.03,-,,
.365,.18,.365,.365,ADA,Adacel Tech,.365,-,141,.365,.41,-,,-,.13,-,.80,45.6,,
.205,.125,.19,.185,AAU,Adcorp Aust,.185,-1,100,.185,.225,2.00,f,1.16,.07,10.81,2.31,8.0,,
.044,.001,-,-,ABN,AdEffective,.013,-,-,-,-,-,,-,-,-,-,-,,
.003,.003,.003,.003,ABNO,  opt jun14,.003,-,480,.002,.003,-,,-,-,-,-,-,,
3.27,2.22,3.15,3.03,ABC,Adelaide Brighton,3.11,+6,23223,3.11,3.15,16.50,f,1.41,1.22,5.31,23.30,13.3,,
.09,.05,-,-,ADQ,ADG Global Supply,.075,-,-,.075,.08,-,,-,.04,-,.65,11.5,,
.027,.016,.023,.022,ABV,Adv Braking Tech,.022,+.1,454,.021,.023,-,,-,.01,-,-.02,-,,
.30,.15,.17,.17,AMT,Adv Surg Dsgn & Mnft,.17,+2,100,.15,.25,-,,-,.10,-,-6.28,-,,
.90,.605,.725,.72,ASW,Advanced Share Reg,.72,-,736,.715,.72,3.85,f,1.15,.13,5.35,4.42,16.3,,
.30,.155,-,-,AEI,Aeris Environmental,.24,-,-,-,-,-,,-,-.02,-,-1.88,-,,
.001,.001,-,-,AFT,AFT Corp,.001,-,-,-,-,-,,-,-,-,.02,5.0,,
.02,.01,.01,.01,AGX,Agenix,.01,-,8000,.009,.01,-,,-,-,-,-.27,-,,
15.79,12.50,15.16,14.80,AGK,AGL Energy,15.10,+12,18529,15.00,15.12,60.00,f,1.58,6.98,3.97,94.90,15.9,,
.20,.13,.145,.14,AGJ,Agricultural Land unt,.14,-.5,1072,.14,.145,1.49,,-,.33,10.64,-1.01,-,,
2.30,1.90,-,-,AHC,AHC,2.20,-,-,-,-,10.00,,-,4.92,4.55,-6.74,-,,
16.78,11.87,-,-,ENY,All 200 Energy etf unt,14.03,-,-,14.00,14.50,-,p,-,-,-,-,-,,
4.65,3.55,-,-,FIN,All 200 Financials etf unt,4.21,-,-,4.20,4.70,-,p,-,-,-,-,-,,
5.39,4.34,5.19,5.19,FIX,All 200 Fin-x-A-REIT etf unt,5.19,+6,36,5.00,5.24,-,p,-,-,-,-,-,,
3.86,3.00,-,-,IDD,All 200 Industrials etf unt,3.75,-,-,3.60,4.00,-,p,-,-,-,-,-,,
5.94,4.33,4.69,4.69,RSR,All 200 Resources etf unt,4.69,+8,47,4.50,5.15,-,p,-,-,-,-,-,,
5.08,3.75,-,-,MAM,All 300 Metals & Mining etf unt,3.83,-,-,3.80,4.10,-,p,-,-,-,-,-,,
1.84,.25,1.84,1.745,AGI,Ainsworth Game Tech,1.84,+5,16261,1.815,1.84,-,,-,.23,-,21.81,8.4,,
.96,.655,-,-,AIZ,Air New Zealand,.69,-,-,-,-,3.01,,.54,1.07,4.36,1.62,42.6,,
.08,.04,-,-,AIG,Aircruising Aust,.079,-,-,-,-,-,,-,-.19,-,-4.88,-,,
1.685,1.005,1.09,1.065,AJL,AJ Lucas Grp,1.065,-1.5,1362,1.065,1.09,-,,-,.86,-,-9.40,-,,
.86,.25,.52,.51,ACL,Alchemia,.52,-,687,.515,.525,-,,-,.06,-,-6.40,-,,
16.40,9.00,-,-,AAI,Alcoa Inc cdi,9.10,-,-,9.10,10.49,9.57,,2.47,-,1.05,23.62,38.5,,
2.15,1.72,2.10,2.08,LEP,ALE Prop Grp stp,2.08,-,407,2.07,2.10,17.75,,.39,2.14,8.53,6.98,29.8,,
3.231,.995,2.05,1.99,ALS,Alesco Corp,2.00,+60,12366,2.00,2.01,10.00,f,2.13,.83,5.00,21.32,9.4,,
.12,.06,.10,.10,AJX,Alexium Int'l,.10,-,1358,.10,.105,-,,-,-.02,-,-1.99,-,,
.63,.29,.40,.38,AEB,Algae.Tec,.38,-2,771,.365,.39,-,,-,-,-,-1.00,-,,
.11,.035,.09,.09,AEBO,  opt jan14,.09,-,637,.09,.10,-,,-,-,-,-,-,,
2.36,1.59,2.26,2.26,AQZ,Alliance Aviation,2.26,+3,21,2.26,2.28,-,,-,-,-,-,-,,
.084,.025,.027,.026,AHZ,Allied Healthcare,.027,+.1,6140,.027,.028,-,,-,.01,-,-.72,-,,
.275,.095,.17,.165,AZG,Allmine Grp,.165,-.5,7751,.165,.17,-,,-,.07,-,2.00,8.3,,
.63,.391,-,-,AIQ,Alternative Invest unt,.54,-,-,-,-,-,,-,.70,-,-.07,-,,
.40,.082,.40,.40,ALU,Altium,.40,-,1415,.37,.40,-,,-,-.06,-,-9.76,-,,
.155,.09,-,-,AMA,AMA Grp,.145,-,201,.14,.145,1.00,,3.28,-.04,6.90,3.28,4.4,,
6.50,5.10,6.49,6.42,AHD,Amalgamated Hldgs,6.48,+3,130,6.42,6.49,37.00,f,1.59,5.19,5.71,58.80,11.0,,
.31,.205,.27,.26,AMO,Ambertech,.26,-.5,392,.26,.29,.50,,-,.55,1.92,-2.45,-,,
.305,.12,.165,.165,AMB,Ambition Grp,.165,-2.5,50,.165,.185,-,,-,.19,-,2.03,8.1,,
84.592,81.214,-,-,AKY,AMCB Fund No 5,82.636,-,-,-,-,230.00,f,1.17,82.85,2.78,270.00,30.6,,
30.957,28.138,-,-,AKX,AMCB Fund No 4,29.98,-,-,-,-,135.00,f,1.85,29.59,4.50,250.00,12.0,,
.75,.60,.75,.75,AMH,AMCIL,.75,-,412,.75,.76,3.50,,1.12,.80,4.67,3.93,19.1,,
1.14,.196,1.11,1.07,AMM,Amcom Telco,1.11,-,1637,1.09,1.11,4.80,f,2.76,.32,4.32,13.23,8.4,,
7.73,5.87,7.57,7.47,AMC,Amcor,7.56,+4,48633,7.47,7.58,36.00,,.76,1.20,4.76,27.40,27.6,,
5.39,3.61,4.38,4.24,AMP,AMP,4.34,+7,124629,4.33,4.35,29.00,p,.91,.89,6.68,26.30,16.5,,
.79,.60,.68,.675,AGF,AMP Capital China unt,.675,-.5,912,.68,.69,2.05,,-,.88,3.04,-14.40,-,,
.092,.04,.048,.047,ANQ,AnaeCo,.048,-,1874,.047,.048,-,,-,-.03,-,-5.30,-,,
.001,.001,-,-,ANQOA,  opt may12,.001,-,-,-,-,-,,-,-,-,-,-,,
.040,.016,.025,.025,ALT,Analytica,.025,+.1,2400,.023,.024,-,,-,-,-,-.23,-,,
.009,.001,-,-,ALTO,  opt sep12,.004,-,-,.002,.004,-,,-,-,-,-,-,,
.005,.001,-,-,ALTOA,  opt jun13,.003,-,-,-,-,-,,-,-,-,-,-,,
.009,.004,.005,.005,AYG,Anittel Grp,.005,-.1,1000,.005,.006,-,,-,-.01,-,-.47,-,,
15.36,11.82,14.97,14.83,ANN,Ansell,14.84,-1,4505,14.77,14.87,34.00,,2.74,2.31,2.29,93.30,15.9,,
.038,.012,-,-,ANO,Antaria,.012,-,-,-,-,-,,-,.01,-,-.88,-,,
.105,.054,.081,.08,ADO,Anteo Diagnostics,.081,-,4070,.08,.081,-,,-,-,-,-.35,-,,
.039,.006,.015,.014,ANP,Antisense Therapeutic,.015,-,18506,.014,.015,-,,-,-,-,-.29,-,,
.027,.002,.006,.005,ANPO,  opt jul12,.005,-.1,11572,.005,.006,-,,-,-,-,-,-,,
24.05,17.63,24.05,23.77,ANZ,ANZ Banking Grp,23.99,+8,53906,23.98,24.00,140.00,f,1.49,11.44,5.84,208.20,11.5,,
14.65,9.20,14.43,14.25,APE,AP Eagers,14.25,-25,28,14.25,14.89,80.00,f,1.60,8.37,5.61,127.70,11.2,,
.017,.005,.008,.008,APP,APA Fin Services,.008,-,-,.001,.008,-,,-,.02,-,-.08,-,,
5.34,3.53,5.33,5.18,APA,APA Grp stp,5.18,-4,25972,5.16,5.18,34.90,,.50,1.64,6.74,17.30,29.9,,
.014,.001,-,-,AEZ,APN European Ret stp,.001,-,-,-,-,-,,-,-.20,-,-23.10,-,,
1.49,.695,.84,.815,APN,APN News & Media,.835,-.5,21512,.82,.84,8.50,p,-,-.57,10.18,-7.30,-,,
.20,.125,-,-,APD,APN Prop Grp,.15,-,-,-,-,1.25,f,1.07,.19,8.33,1.34,11.2,,
.20,.002,.17,.165,AOP,Apollo Cons,.17,+.5,981,.165,.17,-,,-,-,-,-.08,-,,
9.65,6.65,9.54,9.33,ARP,ARB Corp,9.48,-6,507,9.45,9.53,24.00,f,2.19,1.75,2.53,52.63,18.0,,
1.59,1.005,1.292,1.24,AAD,Ardent Leisure Grp stp,1.255,+.5,21120,1.25,1.255,11.50,,.90,.92,9.16,10.32,12.2,,
6.04,4.75,5.30,5.26,ARG,Argo Invest,5.30,+4,4643,5.30,5.31,26.00,f,1.04,5.59,4.91,27.10,19.6,,
.38,.29,.36,.36,ARA,Ariadne Aust,.36,-.5,2030,.36,.37,2.00,,1.64,.34,5.56,3.29,10.9,,
3.25,1.88,3.10,3.00,ALL,Aristocrat Leisure,3.05,-5,55793,3.03,3.10,6.50,,1.89,.26,2.13,12.30,24.8,,
.076,.043,.05,.05,AIK,Armidale Invest,.05,-.8,90,.05,.058,-,,-,.10,-,9.52,.5,,
.018,.004,.014,.014,AEM,Artist & Entertain,.014,-.1,13319,.013,.015,-,,-,-,-,-.25,-,,
5.145,3.99,4.78,4.64,AIO,Asciano,4.75,+2,63369,4.74,4.77,6.50,f,2.57,.51,1.37,16.70,28.4,,
.195,.10,.185,.185,AFA,ASF Grp,.185,+.5,500,.18,.185,-,,-,.11,-,7.97,2.3,,
1.055,.75,.895,.87,ASZ,ASG Grp,.885,-,4020,.87,.885,7.50,f,1.31,-,8.47,9.81,9.0,,
.149,.08,-,-,AJJ,Asia Liver Trans,.11,-,-,.083,.15,.30,,2.63,.01,2.73,.79,13.9,,
1.05,.85,.92,.92,AUF,Asian Masters Fund,.92,+1,160,.92,.94,3.00,,-,.89,3.26,-.42,-,,
.16,.07,.16,.155,AKF,ASK Funding,.155,+1,445,.155,.16,-,,-,.21,-,-17.03,-,,
.51,.355,.485,.48,APZ,Aspen Grp stp,.48,-,3582,.48,.485,4.20,,.88,.68,8.75,3.68,13.0,,
.14,.079,.13,.13,ASP,Aspermont,.13,-,971,.13,.16,-,,-,-,-,.44,29.5,,
1.16,.30,-,-,AIR,Astivita Renewables,.385,-,-,.385,.40,4.00,,1.65,.54,10.39,6.60,5.8,,
3.18,1.885,2.58,2.55,AJA,Astro Japan Prop Grp stp,2.55,-10,311,2.54,2.60,30.00,,-,4.78,11.76,-65.64,-,,
3.25,2.50,2.80,2.79,ATR,Astron,2.80,-,289,2.60,2.85,-,,-,3.26,-,-.07,-,,
33.49,25.83,32.25,31.79,ASX,ASX,32.10,+10,7821,32.08,32.11,185.80,f,1.09,3.91,5.79,203.20,15.8,,
.165,.062,-,-,ACG,Atcor Medical,.079,-,-,.07,.079,-,,-,.02,-,-1.94,-,,
.127,.050,.062,.061,ATP,Atlas Southsea Pearl,.061,-,165,.061,.062,-,,-,.14,-,.39,15.6,,
2.04,1.625,2.00,2.00,AIA,Auckland Airport,2.00,-,126,1.93,2.05,7.08,,.86,1.42,3.54,6.09,32.8,,
9.65,5.76,-,-,AKP,Audio Pixels,5.76,-,-,-,-,-,,-,.16,-,-12.77,-,,
5.38,4.68,5.06,5.06,AUP,Aurora Prop unt,5.06,-,4,5.10,5.16,41.60,,-,4.99,8.22,-,-,,
1.15,1.085,-,-,ABW,Aurora Absolute Return ord unt,1.10,-,-,-,-,8.92,,.85,1.09,8.11,7.61,14.5,,
1.03,.20,.21,.205,AFV,Aurora Funds,.205,-.5,63,.20,.345,-,,-,-,-,-45.95,-,,
1.21,1.035,-,-,AIB,Aurora Global Inc Tr unt,1.065,-,-,-,-,11.30,,-,1.05,10.61,-.06,-,,
1.04,.85,.96,.96,AOD,Aurora Sandringham unt,.96,-,55,.95,.96,5.70,,-,.91,5.94,-4.33,-,,
1.67,1.36,-,-,AQF,Aust Gov Index Fund,1.55,-,-,-,-,8.50,f,.72,1.48,5.48,6.10,25.4,,
